
Advanced Calibration Data
,Temperature,Cal Date, Tm, Tzs, Tb
,Pressure,Cal Date,m2,m1,m0,b2,b1,b0,Linear(a),Linear(b)
,Temperature,unknown,0.000000,0.00,0.000000
,Pressure,25-Mar-13 09:51:57,0.0000000000,-0.0000630000,1.0006790161,0.0000090000,0.0004550000,0.1534399986,0.0000000000,1.0000000000

Field Calibration Data
,Temperature,Cal Date,Slope,Offset
,Pressure,Cal Date,Slope,Offset
,Temperature(degC),unknown,1.000000,0.000
,Pressure(psi),unknown,1.000000,0.0000

Sensor/File information
Sensor SN, 21309003 ,,Modbus Addr., 2 
Sensor Type,PT2X,,Initialized w/fw Rev,"2. 9"
Sensor Name,INW Smart Sensor,,Uploaded,"Aqua4Plus 1.9.10"
File Name,FCR_INF_20181119,,Exported,"Aqua4Plus 1.9.10"
# Records,  6050 
Statistical Data,,Temperature(degC),Pressure(psi),
,Sensor Range,-40 - +125 degC,30 psia,
,Minimum,0.13,14.022,
,Maximum,9.69,14.614,
,Mean,5.25,14.369,
,Variance,2.315,0.0113,
,Std Deviation,1.522,0.1063,
,,,,
,Field Cal Date,unknown,unknown,
Rec #,Date/Time,Temperature(degC),Pressure(psi)
1417,4-Dec-18 08:00:00,5.56,14.299
1418,4-Dec-18 08:15:00,5.56,14.298
1419,4-Dec-18 08:30:00,5.63,14.302
1420,4-Dec-18 08:45:00,5.69,14.300
1421,4-Dec-18 09:00:00,5.69,14.303
1422,4-Dec-18 09:15:00,5.75,14.308
1423,4-Dec-18 09:30:00,5.81,14.309
1424,4-Dec-18 09:45:00,5.88,14.310
1425,4-Dec-18 10:00:00,5.88,14.313
1426,4-Dec-18 10:15:00,5.94,14.305
1427,4-Dec-18 10:30:00,5.94,14.312
1428,4-Dec-18 10:45:00,6.00,14.307
1429,4-Dec-18 11:00:00,6.13,14.310
1430,4-Dec-18 11:15:00,6.19,14.307
1431,4-Dec-18 11:30:00,6.25,14.305
1432,4-Dec-18 11:45:00,6.19,14.305
1433,4-Dec-18 12:00:00,6.25,14.303
1434,4-Dec-18 12:15:00,6.25,14.295
1435,4-Dec-18 12:30:00,6.31,14.292
1436,4-Dec-18 12:45:00,6.25,14.285
1437,4-Dec-18 13:00:00,6.25,14.285
1438,4-Dec-18 13:15:00,6.25,14.288
1439,4-Dec-18 13:30:00,6.25,14.282
1440,4-Dec-18 13:45:00,6.19,14.282
1441,4-Dec-18 14:00:00,6.19,14.282
1442,4-Dec-18 14:15:00,6.13,14.280
1443,4-Dec-18 14:30:00,6.13,14.280
1444,4-Dec-18 14:45:00,6.13,14.279
1445,4-Dec-18 15:00:00,6.06,14.279
1446,4-Dec-18 15:15:00,6.06,14.276
1447,4-Dec-18 15:30:00,6.06,14.275
1448,4-Dec-18 15:45:00,6.06,14.274
1449,4-Dec-18 16:00:00,6.06,14.278
1450,4-Dec-18 16:15:00,6.00,14.279
1451,4-Dec-18 16:30:00,6.00,14.279
1452,4-Dec-18 16:45:00,6.00,14.276
1453,4-Dec-18 17:00:00,5.94,14.285
1454,4-Dec-18 17:15:00,5.94,14.285
1455,4-Dec-18 17:30:00,5.88,14.289
1456,4-Dec-18 17:45:00,5.88,14.292
1457,4-Dec-18 18:00:00,5.88,14.290
1458,4-Dec-18 18:15:00,5.88,14.291
1459,4-Dec-18 18:30:00,5.81,14.294
1460,4-Dec-18 18:45:00,5.81,14.297
1461,4-Dec-18 19:00:00,5.81,14.300
1462,4-Dec-18 19:15:00,5.81,14.298
1463,4-Dec-18 19:30:00,5.81,14.303
1464,4-Dec-18 19:45:00,5.75,14.298
1465,4-Dec-18 20:00:00,5.75,14.303
1466,4-Dec-18 20:15:00,5.75,14.300
1467,4-Dec-18 20:30:00,5.69,14.308
1468,4-Dec-18 20:45:00,5.63,14.305
1469,4-Dec-18 21:00:00,5.56,14.306
1470,4-Dec-18 21:15:00,5.56,14.303
1471,4-Dec-18 21:30:00,5.56,14.303
1472,4-Dec-18 21:45:00,5.56,14.302
1473,4-Dec-18 22:00:00,5.56,14.299
1474,4-Dec-18 22:15:00,5.56,14.300
1475,4-Dec-18 22:30:00,5.50,14.298
1476,4-Dec-18 22:45:00,5.50,14.301
1477,4-Dec-18 23:00:00,5.50,14.297
1478,4-Dec-18 23:15:00,5.50,14.296
1479,4-Dec-18 23:30:00,5.50,14.294
1480,4-Dec-18 23:45:00,5.50,14.295
1481,5-Dec-18 00:00:00,5.44,14.295
1482,5-Dec-18 00:15:00,5.44,14.297
1483,5-Dec-18 00:30:00,5.44,14.295
1484,5-Dec-18 00:45:00,5.44,14.293
1485,5-Dec-18 01:00:00,5.44,14.291
1486,5-Dec-18 01:15:00,5.44,14.290
1487,5-Dec-18 01:30:00,5.44,14.288
1488,5-Dec-18 01:45:00,5.44,14.285
1489,5-Dec-18 02:00:00,5.38,14.289
1490,5-Dec-18 02:15:00,5.38,14.288
1491,5-Dec-18 02:30:00,5.31,14.287
1492,5-Dec-18 02:45:00,5.38,14.285
1493,5-Dec-18 03:00:00,5.31,14.281
1494,5-Dec-18 03:15:00,5.31,14.284
1495,5-Dec-18 03:30:00,5.31,14.282
1496,5-Dec-18 03:45:00,5.31,14.278
1497,5-Dec-18 04:00:00,5.31,14.278
1498,5-Dec-18 04:15:00,5.31,14.281
1499,5-Dec-18 04:30:00,5.38,14.280
1500,5-Dec-18 04:45:00,5.31,14.277
1501,5-Dec-18 05:00:00,5.31,14.275
1502,5-Dec-18 05:15:00,5.31,14.277
1503,5-Dec-18 05:30:00,5.31,14.277
1504,5-Dec-18 05:45:00,5.31,14.281
1505,5-Dec-18 06:00:00,5.31,14.283
1506,5-Dec-18 06:15:00,5.31,14.284
1507,5-Dec-18 06:30:00,5.31,14.287
1508,5-Dec-18 06:45:00,5.31,14.285
1509,5-Dec-18 07:00:00,5.25,14.288
1510,5-Dec-18 07:15:00,5.25,14.289
1511,5-Dec-18 07:30:00,5.25,14.291
1512,5-Dec-18 07:45:00,5.19,14.294
1513,5-Dec-18 08:00:00,5.19,14.293
1514,5-Dec-18 08:15:00,5.25,14.293
1515,5-Dec-18 08:30:00,5.19,14.293
1516,5-Dec-18 08:45:00,5.25,14.294
1517,5-Dec-18 09:00:00,5.25,14.299
1518,5-Dec-18 09:15:00,5.31,14.296
1519,5-Dec-18 09:30:00,5.31,14.300
1520,5-Dec-18 09:45:00,5.31,14.297
1521,5-Dec-18 10:00:00,5.31,14.301
1522,5-Dec-18 10:15:00,5.38,14.299
1523,5-Dec-18 10:30:00,5.44,14.299
1524,5-Dec-18 10:45:00,5.50,14.300
1525,5-Dec-18 11:00:00,5.44,14.302
1526,5-Dec-18 11:15:00,5.44,14.302
1527,5-Dec-18 11:30:00,5.44,14.301
1528,5-Dec-18 11:45:00,5.44,14.301
1529,5-Dec-18 12:00:00,5.44,14.302
1530,5-Dec-18 12:15:00,5.38,14.300
1531,5-Dec-18 12:30:00,5.31,14.297
1532,5-Dec-18 12:45:00,5.31,14.300
1533,5-Dec-18 13:00:00,5.31,14.297
1534,5-Dec-18 13:15:00,5.38,14.300
1535,5-Dec-18 13:30:00,5.44,14.297
1536,5-Dec-18 13:45:00,5.44,14.299
1537,5-Dec-18 14:00:00,5.44,14.292
1538,5-Dec-18 14:15:00,5.38,14.299
1539,5-Dec-18 14:30:00,5.50,14.299
1540,5-Dec-18 14:45:00,5.56,14.301
1541,5-Dec-18 15:00:00,5.63,14.302
1542,5-Dec-18 15:15:00,5.56,14.308
1543,5-Dec-18 15:30:00,5.50,14.314
1544,5-Dec-18 15:45:00,5.38,14.315
1545,5-Dec-18 16:00:00,5.38,14.322
1546,5-Dec-18 16:15:00,5.25,14.321
1547,5-Dec-18 16:30:00,5.19,14.322
1548,5-Dec-18 16:45:00,5.13,14.329
1549,5-Dec-18 17:00:00,5.06,14.331
1550,5-Dec-18 17:15:00,4.94,14.332
1551,5-Dec-18 17:30:00,4.81,14.342
1552,5-Dec-18 17:45:00,4.75,14.342
1553,5-Dec-18 18:00:00,4.75,14.345
1554,5-Dec-18 18:15:00,4.75,14.350
1555,5-Dec-18 18:30:00,4.69,14.350
1556,5-Dec-18 18:45:00,4.63,14.353
1557,5-Dec-18 19:00:00,4.63,14.358
1558,5-Dec-18 19:15:00,4.56,14.361
1559,5-Dec-18 19:30:00,4.50,14.359
1560,5-Dec-18 19:45:00,4.50,14.363
1561,5-Dec-18 20:00:00,4.38,14.362
1562,5-Dec-18 20:15:00,4.38,14.364
1563,5-Dec-18 20:30:00,4.31,14.366
1564,5-Dec-18 20:45:00,4.31,14.365
1565,5-Dec-18 21:00:00,4.25,14.364
1566,5-Dec-18 21:15:00,4.19,14.371
1567,5-Dec-18 21:30:00,4.25,14.373
1568,5-Dec-18 21:45:00,4.31,14.375
1569,5-Dec-18 22:00:00,4.31,14.375
1570,5-Dec-18 22:15:00,4.25,14.377
1571,5-Dec-18 22:30:00,4.25,14.379
1572,5-Dec-18 22:45:00,4.25,14.380
1573,5-Dec-18 23:00:00,4.25,14.381
1574,5-Dec-18 23:15:00,4.25,14.379
1575,5-Dec-18 23:30:00,4.25,14.384
1576,5-Dec-18 23:45:00,4.19,14.384
1577,6-Dec-18 00:00:00,4.19,14.382
1578,6-Dec-18 00:15:00,4.13,14.385
1579,6-Dec-18 00:30:00,4.19,14.383
1580,6-Dec-18 00:45:00,4.19,14.384
1581,6-Dec-18 01:00:00,4.19,14.381
1582,6-Dec-18 01:15:00,4.13,14.385
1583,6-Dec-18 01:30:00,4.13,14.381
1584,6-Dec-18 01:45:00,4.06,14.387
1585,6-Dec-18 02:00:00,4.00,14.387
1586,6-Dec-18 02:15:00,3.94,14.390
1587,6-Dec-18 02:30:00,3.94,14.389
1588,6-Dec-18 02:45:00,3.94,14.390
1589,6-Dec-18 03:00:00,3.88,14.397
1590,6-Dec-18 03:15:00,3.88,14.399
1591,6-Dec-18 03:30:00,3.88,14.395
1592,6-Dec-18 03:45:00,3.88,14.390
1593,6-Dec-18 04:00:00,3.88,14.387
1594,6-Dec-18 04:15:00,3.81,14.388
1595,6-Dec-18 04:30:00,3.69,14.388
1596,6-Dec-18 04:45:00,3.69,14.389
1597,6-Dec-18 05:00:00,3.69,14.390
1598,6-Dec-18 05:15:00,3.69,14.387
1599,6-Dec-18 05:30:00,3.75,14.396
1600,6-Dec-18 05:45:00,3.69,14.400
1601,6-Dec-18 06:00:00,3.69,14.395
1602,6-Dec-18 06:15:00,3.75,14.396
1603,6-Dec-18 06:30:00,3.75,14.404
1604,6-Dec-18 06:45:00,3.75,14.410
1605,6-Dec-18 07:00:00,3.75,14.412
1606,6-Dec-18 07:15:00,3.75,14.414
1607,6-Dec-18 07:30:00,3.75,14.413
1608,6-Dec-18 07:45:00,3.69,14.414
1609,6-Dec-18 08:00:00,3.75,14.412
1610,6-Dec-18 08:15:00,3.81,14.413
1611,6-Dec-18 08:30:00,3.81,14.413
1612,6-Dec-18 08:45:00,3.88,14.408
1613,6-Dec-18 09:00:00,3.88,14.415
1614,6-Dec-18 09:15:00,3.94,14.416
1615,6-Dec-18 09:30:00,4.00,14.421
1616,6-Dec-18 09:45:00,4.00,14.422
1617,6-Dec-18 10:00:00,4.06,14.419
1618,6-Dec-18 10:15:00,4.06,14.418
1619,6-Dec-18 10:30:00,4.06,14.418
1620,6-Dec-18 10:45:00,4.13,14.416
1621,6-Dec-18 11:00:00,4.19,14.418
1622,6-Dec-18 11:15:00,4.25,14.410
1623,6-Dec-18 11:30:00,4.38,14.405
1624,6-Dec-18 11:45:00,4.44,14.407
1625,6-Dec-18 12:00:00,4.56,14.401
1626,6-Dec-18 12:15:00,4.63,14.397
1627,6-Dec-18 12:30:00,4.81,14.395
1628,6-Dec-18 12:45:00,4.94,14.394
1629,6-Dec-18 13:00:00,5.00,14.396
1630,6-Dec-18 13:15:00,5.13,14.393
1631,6-Dec-18 13:30:00,5.19,14.388
1632,6-Dec-18 13:45:00,5.19,14.384
1633,6-Dec-18 14:00:00,5.25,14.388
1634,6-Dec-18 14:15:00,5.31,14.386
1635,6-Dec-18 14:30:00,5.31,14.386
1636,6-Dec-18 14:45:00,5.38,14.386
1637,6-Dec-18 15:00:00,5.38,14.383
1638,6-Dec-18 15:15:00,5.38,14.381
1639,6-Dec-18 15:30:00,5.38,14.379
1640,6-Dec-18 15:45:00,5.38,14.378
1641,6-Dec-18 16:00:00,5.38,14.379
1642,6-Dec-18 16:15:00,5.31,14.382
1643,6-Dec-18 16:30:00,5.25,14.381
1644,6-Dec-18 16:45:00,5.19,14.384
1645,6-Dec-18 17:00:00,5.06,14.382
1646,6-Dec-18 17:15:00,5.00,14.388
1647,6-Dec-18 17:30:00,5.00,14.385
1648,6-Dec-18 17:45:00,5.00,14.387
1649,6-Dec-18 18:00:00,4.94,14.390
1650,6-Dec-18 18:15:00,4.94,14.390
1651,6-Dec-18 18:30:00,4.88,14.391
1652,6-Dec-18 18:45:00,4.81,14.388
1653,6-Dec-18 19:00:00,4.75,14.390
1654,6-Dec-18 19:15:00,4.69,14.387
1655,6-Dec-18 19:30:00,4.63,14.387
1656,6-Dec-18 19:45:00,4.56,14.389
1657,6-Dec-18 20:00:00,4.50,14.390
1658,6-Dec-18 20:15:00,4.44,14.390
1659,6-Dec-18 20:30:00,4.38,14.394
1660,6-Dec-18 20:45:00,4.38,14.391
1661,6-Dec-18 21:00:00,4.31,14.390
1662,6-Dec-18 21:15:00,4.31,14.390
1663,6-Dec-18 21:30:00,4.31,14.392
1664,6-Dec-18 21:45:00,4.31,14.391
1665,6-Dec-18 22:00:00,4.31,14.390
1666,6-Dec-18 22:15:00,4.31,14.391
1667,6-Dec-18 22:30:00,4.31,14.394
1668,6-Dec-18 22:45:00,4.31,14.392
1669,6-Dec-18 23:00:00,4.25,14.397
1670,6-Dec-18 23:15:00,4.25,14.391
1671,6-Dec-18 23:30:00,4.25,14.398
1672,6-Dec-18 23:45:00,4.25,14.397
1673,7-Dec-18 00:00:00,4.19,14.394
1674,7-Dec-18 00:15:00,4.19,14.392
1675,7-Dec-18 00:30:00,4.19,14.396
1676,7-Dec-18 00:45:00,4.19,14.399
1677,7-Dec-18 01:00:00,4.13,14.397
1678,7-Dec-18 01:15:00,4.19,14.401
1679,7-Dec-18 01:30:00,4.19,14.399
1680,7-Dec-18 01:45:00,4.25,14.404
1681,7-Dec-18 02:00:00,4.25,14.402
1682,7-Dec-18 02:15:00,4.31,14.401
1683,7-Dec-18 02:30:00,4.31,14.401
1684,7-Dec-18 02:45:00,4.31,14.401
1685,7-Dec-18 03:00:00,4.38,14.404
1686,7-Dec-18 03:15:00,4.38,14.407
1687,7-Dec-18 03:30:00,4.38,14.407
1688,7-Dec-18 03:45:00,4.44,14.408
1689,7-Dec-18 04:00:00,4.44,14.407
1690,7-Dec-18 04:15:00,4.50,14.406
1691,7-Dec-18 04:30:00,4.50,14.408
1692,7-Dec-18 04:45:00,4.50,14.407
1693,7-Dec-18 05:00:00,4.50,14.408
1694,7-Dec-18 05:15:00,4.50,14.413
1695,7-Dec-18 05:30:00,4.50,14.414
1696,7-Dec-18 05:45:00,4.56,14.418
1697,7-Dec-18 06:00:00,4.50,14.415
1698,7-Dec-18 06:15:00,4.56,14.425
1699,7-Dec-18 06:30:00,4.56,14.425
1700,7-Dec-18 06:45:00,4.56,14.425
1701,7-Dec-18 07:00:00,4.56,14.428
1702,7-Dec-18 07:15:00,4.56,14.434
1703,7-Dec-18 07:30:00,4.63,14.436
1704,7-Dec-18 07:45:00,4.63,14.440
1705,7-Dec-18 08:00:00,4.63,14.441
1706,7-Dec-18 08:15:00,4.63,14.440
1707,7-Dec-18 08:30:00,4.69,14.446
1708,7-Dec-18 08:45:00,4.75,14.446
1709,7-Dec-18 09:00:00,4.75,14.449
1710,7-Dec-18 09:15:00,4.75,14.452
1711,7-Dec-18 09:30:00,4.81,14.459
1712,7-Dec-18 09:45:00,4.94,14.463
1713,7-Dec-18 10:00:00,5.00,14.465
1714,7-Dec-18 10:15:00,5.06,14.464
1715,7-Dec-18 10:30:00,5.13,14.466
1716,7-Dec-18 10:45:00,5.19,14.464
1717,7-Dec-18 11:00:00,5.25,14.463
1718,7-Dec-18 11:15:00,5.31,14.464
1719,7-Dec-18 11:30:00,5.31,14.467
1720,7-Dec-18 11:45:00,5.38,14.460
1721,7-Dec-18 12:00:00,5.38,14.459
1722,7-Dec-18 12:15:00,5.38,14.453
1723,7-Dec-18 12:30:00,5.44,14.448
1724,7-Dec-18 12:45:00,5.50,14.449
1725,7-Dec-18 13:00:00,5.56,14.439
1726,7-Dec-18 13:15:00,5.56,14.442
1727,7-Dec-18 13:30:00,5.56,14.438
1728,7-Dec-18 13:45:00,5.56,14.438
1729,7-Dec-18 14:00:00,5.56,14.435
1730,7-Dec-18 14:15:00,5.63,14.434
1731,7-Dec-18 14:30:00,5.56,14.438
1732,7-Dec-18 14:45:00,5.56,14.436
1733,7-Dec-18 15:00:00,5.56,14.440
1734,7-Dec-18 15:15:00,5.56,14.443
1735,7-Dec-18 15:30:00,5.56,14.437
1736,7-Dec-18 15:45:00,5.50,14.439
1737,7-Dec-18 16:00:00,5.44,14.439
1738,7-Dec-18 16:15:00,5.44,14.437
1739,7-Dec-18 16:30:00,5.38,14.437
1740,7-Dec-18 16:45:00,5.31,14.439
1741,7-Dec-18 17:00:00,5.19,14.443
1742,7-Dec-18 17:15:00,5.13,14.444
1743,7-Dec-18 17:30:00,5.00,14.446
1744,7-Dec-18 17:45:00,4.94,14.444
1745,7-Dec-18 18:00:00,4.81,14.446
1746,7-Dec-18 18:15:00,4.75,14.446
1747,7-Dec-18 18:30:00,4.69,14.450
1748,7-Dec-18 18:45:00,4.63,14.451
1749,7-Dec-18 19:00:00,4.50,14.450
1750,7-Dec-18 19:15:00,4.50,14.455
1751,7-Dec-18 19:30:00,4.44,14.451
1752,7-Dec-18 19:45:00,4.38,14.450
1753,7-Dec-18 20:00:00,4.31,14.447
1754,7-Dec-18 20:15:00,4.25,14.449
1755,7-Dec-18 20:30:00,4.25,14.449
1756,7-Dec-18 20:45:00,4.19,14.450
1757,7-Dec-18 21:00:00,4.19,14.449
1758,7-Dec-18 21:15:00,4.13,14.452
1759,7-Dec-18 21:30:00,4.13,14.453
1760,7-Dec-18 21:45:00,4.06,14.455
1761,7-Dec-18 22:00:00,4.06,14.454
1762,7-Dec-18 22:15:00,4.00,14.452
1763,7-Dec-18 22:30:00,4.00,14.450
1764,7-Dec-18 22:45:00,4.00,14.450
1765,7-Dec-18 23:00:00,4.00,14.446
1766,7-Dec-18 23:15:00,3.94,14.447
1767,7-Dec-18 23:30:00,3.94,14.447
1768,7-Dec-18 23:45:00,3.94,14.449
1769,8-Dec-18 00:00:00,3.94,14.448
1770,8-Dec-18 00:15:00,3.94,14.449
1771,8-Dec-18 00:30:00,3.94,14.451
1772,8-Dec-18 00:45:00,3.88,14.453
1773,8-Dec-18 01:00:00,3.88,14.460
1774,8-Dec-18 01:15:00,3.94,14.458
1775,8-Dec-18 01:30:00,3.88,14.455
1776,8-Dec-18 01:45:00,3.88,14.454
1777,8-Dec-18 02:00:00,3.94,14.458
1778,8-Dec-18 02:15:00,3.94,14.458
1779,8-Dec-18 02:30:00,3.94,14.455
1780,8-Dec-18 02:45:00,3.94,14.460
1781,8-Dec-18 03:00:00,4.00,14.462
1782,8-Dec-18 03:15:00,4.00,14.461
1783,8-Dec-18 03:30:00,4.06,14.466
1784,8-Dec-18 03:45:00,4.06,14.459
1785,8-Dec-18 04:00:00,4.06,14.458
1786,8-Dec-18 04:15:00,4.13,14.456
1787,8-Dec-18 04:30:00,4.13,14.456
1788,8-Dec-18 04:45:00,4.06,14.456
1789,8-Dec-18 05:00:00,4.06,14.460
1790,8-Dec-18 05:15:00,4.06,14.462
1791,8-Dec-18 05:30:00,4.06,14.466
1792,8-Dec-18 05:45:00,4.06,14.467
1793,8-Dec-18 06:00:00,4.00,14.467
1794,8-Dec-18 06:15:00,4.00,14.472
1795,8-Dec-18 06:30:00,3.94,14.469
1796,8-Dec-18 06:45:00,3.94,14.470
1797,8-Dec-18 07:00:00,3.94,14.470
1798,8-Dec-18 07:15:00,3.88,14.475
1799,8-Dec-18 07:30:00,3.88,14.477
1800,8-Dec-18 07:45:00,3.88,14.482
1801,8-Dec-18 08:00:00,3.88,14.486
1802,8-Dec-18 08:15:00,3.88,14.488
1803,8-Dec-18 08:30:00,3.94,14.489
1804,8-Dec-18 08:45:00,4.00,14.493
1805,8-Dec-18 09:00:00,4.00,14.495
1806,8-Dec-18 09:15:00,4.06,14.502
1807,8-Dec-18 09:30:00,4.13,14.504
1808,8-Dec-18 09:45:00,4.25,14.505
1809,8-Dec-18 10:00:00,4.31,14.503
1810,8-Dec-18 10:15:00,4.31,14.503
1811,8-Dec-18 10:30:00,4.38,14.496
1812,8-Dec-18 10:45:00,4.44,14.494
1813,8-Dec-18 11:00:00,4.50,14.492
1814,8-Dec-18 11:15:00,4.56,14.485
1815,8-Dec-18 11:30:00,4.63,14.483
1816,8-Dec-18 11:45:00,4.75,14.480
1817,8-Dec-18 12:00:00,4.81,14.479
1818,8-Dec-18 12:15:00,4.88,14.473
1819,8-Dec-18 12:30:00,4.94,14.470
1820,8-Dec-18 12:45:00,5.00,14.469
1821,8-Dec-18 13:00:00,5.00,14.470
1822,8-Dec-18 13:15:00,5.06,14.466
1823,8-Dec-18 13:30:00,5.19,14.463
1824,8-Dec-18 13:45:00,5.19,14.465
1825,8-Dec-18 14:00:00,5.19,14.467
1826,8-Dec-18 14:15:00,5.19,14.470
1827,8-Dec-18 14:30:00,5.19,14.468
1828,8-Dec-18 14:45:00,5.19,14.469
1829,8-Dec-18 15:00:00,5.19,14.463
1830,8-Dec-18 15:15:00,5.19,14.461
1831,8-Dec-18 15:30:00,5.19,14.464
1832,8-Dec-18 15:45:00,5.13,14.463
1833,8-Dec-18 16:00:00,5.13,14.469
1834,8-Dec-18 16:15:00,5.06,14.469
1835,8-Dec-18 16:30:00,5.00,14.477
1836,8-Dec-18 16:45:00,5.00,14.475
1837,8-Dec-18 17:00:00,4.94,14.473
1838,8-Dec-18 17:15:00,4.88,14.472
1839,8-Dec-18 17:30:00,4.81,14.467
1840,8-Dec-18 17:45:00,4.75,14.464
1841,8-Dec-18 18:00:00,4.75,14.464
1842,8-Dec-18 18:15:00,4.69,14.465
1843,8-Dec-18 18:30:00,4.63,14.467
1844,8-Dec-18 18:45:00,4.63,14.472
1845,8-Dec-18 19:00:00,4.56,14.474
1846,8-Dec-18 19:15:00,4.56,14.477
1847,8-Dec-18 19:30:00,4.56,14.477
1848,8-Dec-18 19:45:00,4.56,14.481
1849,8-Dec-18 20:00:00,4.50,14.480
1850,8-Dec-18 20:15:00,4.50,14.473
1851,8-Dec-18 20:30:00,4.50,14.477
1852,8-Dec-18 20:45:00,4.44,14.475
1853,8-Dec-18 21:00:00,4.44,14.475
1854,8-Dec-18 21:15:00,4.44,14.472
1855,8-Dec-18 21:30:00,4.44,14.471
1856,8-Dec-18 21:45:00,4.44,14.470
1857,8-Dec-18 22:00:00,4.44,14.469
1858,8-Dec-18 22:15:00,4.44,14.468
1859,8-Dec-18 22:30:00,4.38,14.469
1860,8-Dec-18 22:45:00,4.38,14.475
1861,8-Dec-18 23:00:00,4.38,14.472
1862,8-Dec-18 23:15:00,4.31,14.472
1863,8-Dec-18 23:30:00,4.31,14.467
1864,8-Dec-18 23:45:00,4.31,14.470
1865,9-Dec-18 00:00:00,4.31,14.465
1866,9-Dec-18 00:15:00,4.25,14.461
1867,9-Dec-18 00:30:00,4.25,14.459
1868,9-Dec-18 00:45:00,4.25,14.456
1869,9-Dec-18 01:00:00,4.19,14.462
1870,9-Dec-18 01:15:00,4.19,14.460
1871,9-Dec-18 01:30:00,4.13,14.460
1872,9-Dec-18 01:45:00,4.13,14.460
1873,9-Dec-18 02:00:00,4.13,14.459
1874,9-Dec-18 02:15:00,4.06,14.464
1875,9-Dec-18 02:30:00,4.06,14.459
1876,9-Dec-18 02:45:00,4.00,14.457
1877,9-Dec-18 03:00:00,4.00,14.450
1878,9-Dec-18 03:15:00,3.94,14.449
1879,9-Dec-18 03:30:00,3.94,14.449
1880,9-Dec-18 03:45:00,3.88,14.442
1881,9-Dec-18 04:00:00,3.75,14.440
1882,9-Dec-18 04:15:00,3.63,14.437
1883,9-Dec-18 04:30:00,3.50,14.439
1884,9-Dec-18 04:45:00,3.31,14.440
1885,9-Dec-18 05:00:00,3.13,14.433
1886,9-Dec-18 05:15:00,3.00,14.429
1887,9-Dec-18 05:30:00,2.81,14.429
1888,9-Dec-18 05:45:00,2.69,14.425
1889,9-Dec-18 06:00:00,2.44,14.418
1890,9-Dec-18 06:15:00,2.38,14.421
1891,9-Dec-18 06:30:00,2.31,14.423
1892,9-Dec-18 06:45:00,2.19,14.423
1893,9-Dec-18 07:00:00,2.13,14.419
1894,9-Dec-18 07:15:00,2.13,14.420
1895,9-Dec-18 07:30:00,2.06,14.417
1896,9-Dec-18 07:45:00,1.94,14.417
1897,9-Dec-18 08:00:00,1.75,14.408
1898,9-Dec-18 08:15:00,1.63,14.415
1899,9-Dec-18 08:30:00,1.63,14.412
1900,9-Dec-18 08:45:00,1.69,14.412
1901,9-Dec-18 09:00:00,1.56,14.413
1902,9-Dec-18 09:15:00,1.44,14.413
1903,9-Dec-18 09:30:00,1.38,14.408
1904,9-Dec-18 09:45:00,1.25,14.403
1905,9-Dec-18 10:00:00,1.13,14.409
1906,9-Dec-18 10:15:00,1.06,14.407
1907,9-Dec-18 10:30:00,1.06,14.406
1908,9-Dec-18 10:45:00,1.00,14.396
1909,9-Dec-18 11:00:00,0.88,14.397
1910,9-Dec-18 11:15:00,0.94,14.382
1911,9-Dec-18 11:30:00,1.13,14.380
1912,9-Dec-18 11:45:00,1.13,14.368
1913,9-Dec-18 12:00:00,1.25,14.364
1914,9-Dec-18 12:15:00,1.00,14.353
1915,9-Dec-18 12:30:00,0.94,14.351
1916,9-Dec-18 12:45:00,0.81,14.344
1917,9-Dec-18 13:00:00,0.50,14.344
1918,9-Dec-18 13:15:00,0.13,14.341
1919,9-Dec-18 13:30:00,0.19,14.345
1920,9-Dec-18 13:45:00,0.13,14.346
1921,9-Dec-18 14:00:00,0.19,14.340
1922,9-Dec-18 14:15:00,0.13,14.337
1923,9-Dec-18 14:30:00,0.19,14.342
1924,9-Dec-18 14:45:00,0.19,14.341
1925,9-Dec-18 15:00:00,0.13,14.336
1926,9-Dec-18 15:15:00,0.13,14.330
1927,9-Dec-18 15:30:00,0.19,14.329
1928,9-Dec-18 15:45:00,0.13,14.323
1929,9-Dec-18 16:00:00,0.25,14.325
1930,9-Dec-18 16:15:00,0.38,14.323
1931,9-Dec-18 16:30:00,0.50,14.321
1932,9-Dec-18 16:45:00,0.56,14.316
1933,9-Dec-18 17:00:00,0.56,14.311
1934,9-Dec-18 17:15:00,0.63,14.312
1935,9-Dec-18 17:30:00,0.69,14.316
1936,9-Dec-18 17:45:00,0.69,14.318
1937,9-Dec-18 18:00:00,0.81,14.315
1938,9-Dec-18 18:15:00,0.81,14.316
1939,9-Dec-18 18:30:00,0.88,14.316
1940,9-Dec-18 18:45:00,1.00,14.318
1941,9-Dec-18 19:00:00,1.25,14.317
1942,9-Dec-18 19:15:00,1.38,14.317
1943,9-Dec-18 19:30:00,1.50,14.318
1944,9-Dec-18 19:45:00,1.56,14.315
1945,9-Dec-18 20:00:00,1.63,14.316
1946,9-Dec-18 20:15:00,1.75,14.311
1947,9-Dec-18 20:30:00,1.81,14.312
1948,9-Dec-18 20:45:00,1.94,14.307
1949,9-Dec-18 21:00:00,2.06,14.307
1950,9-Dec-18 21:15:00,2.19,14.305
1951,9-Dec-18 21:30:00,2.31,14.303
