Date,Depth_m,Temp_C,Chla_ugL,Turb_NTU,Cond_uScm,Spec_Cond_uScm,DO_mgL,DO_pSat,pH,ORP,PAR,Salinity,Descent Rate (m/s),Flag,DOY
5/24/2018 12:28,11.346,7.2907,1.1767,3.0253,49.524006,76.703,0.0789,0.655,6.709,164.175,0.12556,0.0353,0.01,0,144.519919
5/24/2018 12:28,11.348,7.2924,1.1039,2.4479,49.250609,76.316,0.0782,0.649,6.706,163.9478,0.12566,0.0351,0.01,0,144.519919
5/24/2018 12:28,11.349,7.2948,1.0756,2.515,49.33608,76.226,0.0789,0.655,6.709,164.2885,0.1256,0.0351,0.01,0,144.519919
5/24/2018 12:28,11.35,7.2987,1.1848,2.8776,49.833164,77.391,0.0821,0.682,6.706,163.9857,0.12548,0.0356,0.009,0,144.519919
5/24/2018 12:28,11.352,7.301,1.1282,2.9581,50.383125,77.688,0.0841,0.698,6.708,163.7964,0.12545,0.0357,0.007,0,144.519919
5/24/2018 12:28,11.354,7.3004,1.1848,2.4479,51.827582,80.537,0.0883,0.734,6.71,163.7585,0.12559,0.037,0.006,0,144.519919
5/24/2018 12:28,11.355,7.3008,1.0918,2.1659,51.270894,79.232,0.0851,0.707,6.711,163.2285,0.12559,0.0364,0.006,0,144.519919
5/24/2018 12:28,11.356,7.3045,1.0999,2.1524,49.680852,76.939,0.0902,0.75,6.713,163.0771,0.12559,0.0354,0.006,0,144.519919
5/24/2018 12:28,11.358,7.3088,1.2212,2.4479,48.671513,75.336,0.0841,0.699,6.714,162.8121,0.12559,0.0347,0.006,0,144.519919
5/24/2018 12:28,11.359,7.3097,1.1242,2.7164,47.481464,73.466,0.0845,0.702,6.714,162.6985,0.12556,0.0339,0.006,0,144.519919
5/24/2018 12:28,11.361,7.31,1.1242,2.6493,46.532099,72.028,0.0869,0.722,6.715,162.6228,0.12572,0.0332,0.006,0,144.519919
5/24/2018 12:28,11.364,7.3144,0.9988,2.2867,46.499499,71.853,0.0836,0.695,6.715,162.7364,0.12569,0.0331,0.006,0,144.519919
5/24/2018 12:28,11.367,7.3199,1.0231,2.3136,46.928505,72.762,0.0783,0.651,6.717,162.4335,0.12557,0.0336,0.007,0,144.519919
5/24/2018 12:28,11.37,7.3251,1.0635,2.3404,46.591726,71.972,0.0702,0.583,6.717,162.6228,0.12543,0.0332,0.008,0,144.519919
5/24/2018 12:28,11.373,7.3288,1.1889,2.609,46.23607,71.614,0.0812,0.675,6.717,162.3199,0.12539,0.033,0.009,0,144.519919
5/24/2018 12:28,11.375,7.3294,1.1767,2.6493,46.302786,71.516,0.0813,0.676,6.718,161.9792,0.1256,0.033,0.01,0,144.519919
5/24/2018 12:28,11.378,7.3334,1.0676,2.3673,46.47902,71.983,0.0886,0.736,6.721,162.2821,0.12553,0.0332,0.01,0,144.519919
5/24/2018 12:28,11.38,7.3445,1.108,2.2062,46.283827,71.507,0.0932,0.775,6.719,162.2821,0.12549,0.033,0.01,0,144.519919
5/24/2018 12:28,11.381,7.355,1.1323,2.3539,46.397323,71.757,0.0886,0.736,6.721,161.9414,0.12564,0.0331,0.01,0,144.519919
5/24/2018 12:28,11.383,7.3585,1.2616,2.6627,46.456472,71.862,0.091,0.757,6.719,162.0928,0.12549,0.0332,0.009,0,144.519919
5/24/2018 12:28,11.385,7.3572,1.2697,2.6493,46.506964,71.752,0.0924,0.768,6.72,161.8657,0.12547,0.0331,0.009,0,144.519919
5/24/2018 12:28,11.388,7.3542,1.1323,2.3539,46.09708,71.442,0.0826,0.686,6.722,162.0549,0.12571,0.033,0.008,0,144.519919
5/24/2018 12:28,11.39,7.3504,1.1282,2.8776,46.313707,71.186,0.0821,0.683,6.721,162.1685,0.1256,0.0329,0.008,0,144.519919
5/24/2018 12:28,11.391,7.3468,1.0999,2.4881,47.335407,73.612,0.0753,0.626,6.723,162.2064,0.12544,0.034,0.008,0,144.519919
5/24/2018 12:28,11.393,7.3467,1.1767,2.797,47.704167,73.232,0.0744,0.619,6.726,162.3199,0.1255,0.0338,0.008,0,144.519919
5/24/2018 12:28,11.395,7.3485,1.2131,2.9447,46.537318,72.592,0.0729,0.606,6.725,162.0928,0.12556,0.0335,0.008,0,144.519919
5/24/2018 12:28,11.398,7.3491,1.201,2.515,45.849648,69.999,0.0805,0.669,6.726,162.2442,0.12549,0.0323,0.008,0,144.519919
5/24/2018 12:28,11.399,7.3531,1.2091,2.8373,47.076233,73.668,0.0888,0.738,6.725,162.0928,0.12538,0.034,0.008,0,144.519919
5/24/2018 12:28,11.401,7.3573,1.2212,2.515,45.960487,70.296,0.0882,0.733,6.725,162.2442,0.12557,0.0325,0.008,0,144.519919
5/24/2018 12:28,11.402,7.3596,1.3021,2.797,45.427936,70.719,0.0908,0.754,6.726,162.2064,0.12559,0.0327,0.007,0,144.519919
5/24/2018 12:28,11.403,7.3647,1.4517,2.7298,44.949516,69.154,0.0837,0.695,6.726,162.3957,0.12547,0.032,0.007,0,144.519919
5/24/2018 12:28,11.404,7.3671,1.4113,2.6359,43.944624,68.027,0.0879,0.73,6.729,162.4335,0.12554,0.0315,0.006,0,144.519919
5/24/2018 12:28,11.405,7.363,1.4113,3.1058,44.274992,68.318,0.087,0.723,6.728,161.7142,0.12552,0.0316,0.006,0,144.519919
5/24/2018 12:28,11.406,7.3572,1.4113,2.5956,44.775755,69.177,0.0814,0.676,6.728,161.5249,0.12551,0.032,0.005,0,144.519919
5/24/2018 12:28,11.407,7.353,1.3142,2.9178,45.250159,69.963,0.0837,0.695,6.729,161.1842,0.1256,0.0323,0.004,0,144.519919
5/24/2018 12:28,11.407,7.3468,1.5366,3.1327,44.663814,68.982,0.078,0.648,6.726,161.1085,0.12553,0.0319,0.004,0,144.519919
5/24/2018 12:28,11.408,7.3413,1.4113,3.0521,44.466898,68.688,0.0801,0.665,6.731,160.5407,0.12555,0.0318,0.003,0,144.519919
5/24/2018 12:28,11.408,7.3397,1.2616,2.6493,44.93143,69.48,0.083,0.69,6.729,160.5028,0.12572,0.0321,0.003,0,144.519919
5/24/2018 12:28,11.408,7.3358,1.4477,4.6366,45.064922,69.665,0.0891,0.74,6.732,160.8057,0.12564,0.0322,0.002,0,144.519919
5/24/2018 12:28,11.407,7.3279,1.5245,4.7575,44.923904,69.451,0.0815,0.677,6.731,160.3135,0.12547,0.0321,0.002,0,144.519919
5/24/2018 12:28,11.408,7.3201,1.7064,4.9455,44.810194,69.287,0.0816,0.678,6.728,160.1999,0.12545,0.032,0.001,0,144.519919
5/24/2018 12:28,11.408,7.3173,1.6094,5.0395,44.820682,69.304,0.0818,0.68,6.729,160.0107,0.12562,0.032,0.001,0,144.519919
5/24/2018 12:28,11.408,7.3177,1.5892,4.932,44.970202,69.581,0.0803,0.667,6.73,160.1242,0.12552,0.0321,0.001,0,144.519919
5/24/2018 12:28,11.409,7.319,1.6256,7.4431,44.980203,69.586,0.0814,0.677,6.73,160.3135,0.12545,0.0321,0.001,0,144.519919
5/24/2018 12:28,11.408,7.3217,1.7186,7.4968,44.926933,69.499,0.0816,0.678,6.729,159.8971,0.12552,0.0321,0,0,144.519919
5/24/2018 12:28,11.408,7.3231,1.6377,7.0939,44.739764,69.237,0.0824,0.685,6.731,159.3292,0.12547,0.032,0.001,0,144.519919
5/24/2018 12:28,11.409,7.3226,1.6094,7.1208,44.411961,68.668,0.0808,0.671,6.731,159.1399,0.12563,0.0317,0.001,0,144.519919
5/24/2018 12:28,11.409,7.3218,1.1161,4.5829,44.147971,68.32,0.0825,0.686,6.732,158.6857,0.1257,0.0316,0.001,0,144.519919
5/24/2018 12:28,11.409,7.3212,1.1606,4.8649,44.00009,68.018,0.0837,0.695,6.731,158.6857,0.12566,0.0314,0,0,144.519919
5/24/2018 12:28,11.409,7.3217,1.2212,4.9455,43.705838,67.673,0.0851,0.707,6.73,158.1178,0.12553,0.0313,0,0,144.519919
5/24/2018 12:28,11.409,7.327,1.1767,4.5023,44.009743,67.934,0.0854,0.709,6.731,157.9664,0.12554,0.0314,0.001,0,144.519919
5/24/2018 12:28,11.409,7.3367,1.1403,4.5829,44.690087,69.317,0.0841,0.699,6.732,157.8906,0.12553,0.032,0,0,144.519919
5/24/2018 12:28,11.409,7.3438,1.1444,4.5158,44.253753,68.312,0.081,0.673,6.731,157.9664,0.12555,0.0316,0,0,144.519919
5/24/2018 12:28,11.409,7.3464,1.201,4.9455,43.692252,67.642,0.088,0.731,6.732,157.9664,0.12566,0.0313,0,0,144.519919
5/24/2018 12:28,11.409,7.346,1.2374,4.8112,43.697554,67.455,0.085,0.707,6.729,157.6256,0.12565,0.0312,0,0,144.519919
5/24/2018 12:28,11.409,7.3456,1.0716,4.1935,43.564703,67.449,0.0849,0.705,6.73,157.6256,0.12565,0.0312,0,0,144.519919
5/24/2018 12:28,11.409,7.3451,1.1161,4.0995,42.967455,66.326,0.0773,0.643,6.728,157.2849,0.12546,0.0307,0,0,144.519919
5/24/2018 12:28,11.41,7.344,1.0999,4.1398,42.63091,65.938,0.0804,0.668,6.732,157.0578,0.1255,0.0305,0,0,144.519919
5/24/2018 12:28,11.41,7.3443,1.1484,4.4889,42.618687,65.853,0.0886,0.737,6.731,157.2092,0.12547,0.0305,0.001,0,144.519919
5/24/2018 12:28,11.41,7.3439,1.197,4.5023,42.478278,65.682,0.0803,0.667,6.734,157.2092,0.12544,0.0304,0.001,0,144.519919
5/24/2018 12:28,11.41,7.3436,1.0959,4.1532,42.835318,66.157,0.0762,0.634,6.73,156.8306,0.12565,0.0306,0.001,0,144.519919
5/24/2018 12:28,11.41,7.3422,1.0999,4.1264,43.657876,67.541,0.081,0.674,6.734,156.6035,0.12563,0.0312,0.001,0,144.519919
5/24/2018 12:28,11.41,7.3364,1.0999,4.0995,44.184333,68.277,0.0835,0.694,6.731,156.4899,0.12566,0.0316,0,0,144.519919
5/24/2018 12:28,11.41,7.3317,1.0837,4.1801,44.197799,68.365,0.0838,0.696,6.731,156.5656,0.12565,0.0316,0,0,144.519919
5/24/2018 12:28,11.411,7.3304,1.1929,4.65,44.115866,68.162,0.0854,0.71,6.731,156.1492,0.12561,0.0315,0,0,144.519919
5/24/2018 12:28,11.41,7.3306,1.0797,4.3278,44.13794,68.301,0.0842,0.7,6.731,155.9978,0.12556,0.0316,0,0,144.519919
5/24/2018 12:28,11.41,7.332,1.0756,4.3278,43.932957,67.915,0.0844,0.702,6.732,155.7706,0.12548,0.0314,0,0,144.519919
5/24/2018 12:28,11.41,7.3365,1.0999,4.3278,43.688514,67.568,0.0835,0.694,6.729,155.5435,0.12551,0.0313,0,0,144.519919
5/24/2018 12:28,11.41,7.3438,1.197,4.5023,43.551996,67.35,0.0846,0.702,6.731,155.2785,0.12554,0.0312,0,0,144.519919
5/24/2018 12:28,11.41,7.3496,1.1767,4.5292,43.390739,67.081,0.0846,0.703,6.731,155.3542,0.12546,0.031,0,0,144.519919
5/24/2018 12:28,11.411,7.352,1.0837,4.1264,43.325442,66.979,0.0707,0.587,6.732,154.9756,0.12553,0.031,0,0,144.519919
5/24/2018 12:28,11.411,7.3526,1.0716,4.1935,43.217861,66.794,0.0816,0.678,6.733,154.7864,0.12562,0.0309,0,0,144.519919
5/24/2018 12:28,11.411,7.3535,1.1363,4.0995,43.227912,66.789,0.0798,0.663,6.732,154.6728,0.12562,0.0309,0,0,144.519919
5/24/2018 12:28,11.411,7.355,1.2697,4.5292,43.431615,67.134,0.0798,0.663,6.732,154.6728,0.12572,0.0311,0,0,144.519919
5/24/2018 12:28,11.411,7.3552,1.2293,4.556,43.557772,67.305,0.0815,0.677,6.729,154.4835,0.12566,0.0311,0,0,144.519919
5/24/2018 12:28,11.411,7.3526,1.1565,4.2741,43.545646,67.301,0.077,0.64,6.729,153.9914,0.12557,0.0311,0,0,144.519919
5/24/2018 12:28,11.411,7.3479,1.201,4.7038,43.56539,67.301,0.0808,0.672,6.729,153.8021,0.12557,0.0311,0,0,144.519919
5/24/2018 12:28,11.411,7.3414,1.1484,4.3949,43.681558,67.523,0.081,0.673,6.729,154.0671,0.12545,0.0312,0,0,144.519919
5/24/2018 12:28,11.411,7.3342,1.2536,4.7172,43.816476,67.705,0.0873,0.725,6.731,153.6885,0.12548,0.0313,0,0,144.519919
5/24/2018 12:28,11.411,7.3274,1.2374,4.6098,44.079935,68.151,0.0732,0.608,6.73,153.4235,0.12557,0.0315,0,0,144.519919
5/24/2018 12:28,11.41,7.3226,1.0797,3.9518,44.392207,68.642,0.0772,0.641,6.731,153.1963,0.12544,0.0317,0,0,144.519919
5/24/2018 12:28,11.411,7.3198,1.1363,4.3278,44.585077,68.959,0.0839,0.697,6.728,153.0071,0.12564,0.0319,0,0,144.519919
6/7/2018 11:49,0.001,24.1699,1.5132,1.3182,26.724,26.255433,8.5425,101.711,7.602,272.8341,992.44,1.404570531,0.103,0,158.4926273
6/7/2018 11:49,0.036,24.1729,1.5164,1.33,26.688,26.206731,8.5404,101.642,7.607,272.8202,814.82,1.402482232,0.109,0,158.4926273
6/7/2018 11:49,0.081,24.1634,1.556,1.2808,26.694,26.203884,8.5386,101.589,7.613,272.6744,771.53,1.403104234,0.109,0,158.4926273
6/7/2018 11:49,0.12,24.142,1.6343,1.1818,26.716,26.220991,8.5362,101.542,7.619,272.7062,821.03,1.404978098,0.103,0,158.4926273
6/7/2018 11:49,0.145,24.1159,1.6908,1.14,26.721,26.223099,8.5321,101.486,7.62,273.0326,810.51,1.406054156,0.091,0,158.4926273
6/7/2018 11:49,0.157,24.0905,1.7155,1.1721,26.727,26.229366,8.5281,101.438,7.619,273.0925,762.91,1.407165627,0.076,0,158.4926273
6/7/2018 11:49,0.166,24.0733,1.7676,1.2337,26.73,26.233261,8.5277,101.437,7.617,273.0007,724.17,1.407859829,0.062,0,158.4926273
6/7/2018 11:49,0.178,24.0647,1.8516,1.3048,26.702,26.20671,8.529,101.457,7.617,273.1278,658.23,1.406567395,0.053,0,158.4926273
6/7/2018 11:49,0.193,24.0617,1.8946,1.3299,26.658,26.162319,8.5282,101.443,7.62,273.3382,588.6,1.404213757,0.052,0,158.4926273
6/7/2018 11:49,0.208,24.0616,1.9028,1.3235,26.64,26.140968,8.5251,101.392,7.625,273.7371,550.14,1.403216275,0.057,0,158.4926273
6/7/2018 11:49,0.222,24.0647,1.9872,1.2884,26.643,26.139028,8.5234,101.355,7.629,274.2512,491.68,1.403287952,0.063,0,158.4926273
6/7/2018 11:49,0.236,24.0688,2.1341,1.2106,26.648,26.138852,8.5266,101.375,7.632,274.8226,440.4,1.4034402,0.068,0,158.4926273
6/7/2018 11:49,0.252,24.0664,2.208,1.207,26.653,26.138836,8.5326,101.43,7.634,275.5694,449.53,1.403791225,0.072,0,158.4926273
6/7/2018 11:49,0.273,24.0579,2.2095,1.275,26.657,26.138826,8.5403,101.508,7.634,276.2252,472.65,1.40427336,0.076,0,158.4926273
6/7/2018 11:49,0.297,24.0479,2.2084,1.3013,26.66,26.138721,8.5514,101.627,7.633,276.6433,452.96,1.404745987,0.079,0,158.4926273
6/7/2018 11:49,0.318,24.0382,2.2311,1.3104,26.662,26.137567,8.565,101.778,7.632,276.9243,421.03,1.405154048,0.08,0,158.4926273
6/7/2018 11:49,0.338,24.0295,2.2726,1.3245,26.652,26.12487,8.5785,101.93,7.632,277.1283,406.84,1.404864278,0.078,0,158.4926273
6/7/2018 11:49,0.358,24.0224,2.2965,1.3194,26.64,26.112182,8.5884,102.043,7.632,277.4752,390.7,1.404414136,0.076,0,158.4926273
6/7/2018 11:49,0.377,24.016,2.2992,1.3398,26.64,26.111132,8.5927,102.09,7.631,278.0215,376.45,1.404609955,0.076,0,158.4926273
6/7/2018 11:49,0.394,24.0101,2.3057,1.3575,26.642,26.112181,8.5912,102.067,7.63,278.3128,372.21,1.404901766,0.078,0,158.4926273
6/7/2018 11:49,0.412,24.0055,2.3188,1.3201,26.657,26.124861,8.5859,101.997,7.63,278.4156,372.24,1.405877173,0.082,0,158.4926273
6/7/2018 11:49,0.432,24.0028,2.3295,1.2851,26.672,26.137454,8.5789,101.907,7.631,278.7486,368.33,1.406794425,0.084,0,158.4926273
6/7/2018 11:49,0.458,24.0017,2.3433,1.2691,26.674,26.137464,8.5718,101.816,7.634,279.07,360.49,1.40693908,0.085,0,158.4926273
6/7/2018 11:49,0.484,23.9995,2.3653,1.2187,26.663,26.124974,8.5673,101.755,7.638,279.2898,356.39,1.40639406,0.086,0,158.4926273
6/7/2018 11:49,0.506,23.995,2.3849,1.1327,26.654,26.113421,8.5647,101.715,7.639,279.5133,354.16,1.406030961,0.086,0,158.4926273
6/7/2018 11:49,0.525,23.9914,2.3962,1.084,26.669,26.124747,8.5605,101.655,7.64,279.6223,345.31,1.406976069,0.084,0,158.4926273
6/7/2018 11:49,0.544,23.9885,2.4105,1.0876,26.683,26.134937,8.5522,101.545,7.64,279.747,334.83,1.407844209,0.08,0,158.4926273
6/7/2018 11:49,0.565,23.9847,2.4569,1.1153,26.659,26.109635,8.5374,101.362,7.64,279.9881,328.61,1.406624571,0.077,0,158.4926273
6/7/2018 11:49,0.586,23.9799,2.5245,1.1446,26.623,26.07279,8.5192,101.143,7.639,280.215,322.32,1.404767419,0.077,0,158.4926273
6/7/2018 11:49,0.604,23.9733,2.5477,1.1371,26.621,26.070396,8.504,100.959,7.638,280.3386,313.72,1.404858222,0.078,0,158.4926273
6/7/2018 11:49,0.623,23.9676,2.5361,1.1155,26.633,26.08069,8.4938,100.835,7.638,280.4505,303.28,1.405701021,0.078,0,158.4926273
6/7/2018 11:49,0.643,23.9638,2.577,1.1579,26.623,26.070261,8.4898,100.785,7.638,280.622,293.54,1.405260456,0.078,0,158.4926273
6/7/2018 11:49,0.664,23.9621,2.6748,1.2534,26.625,26.07129,8.4933,100.823,7.638,280.8634,284,1.405423659,0.079,0,158.4926273
6/7/2018 11:49,0.684,23.9606,2.7348,1.2938,26.649,26.093128,8.4995,100.89,7.638,281.1317,270.85,1.406806064,0.081,0,158.4926273
6/7/2018 11:49,0.703,23.9587,2.7416,1.2801,26.638,26.080328,8.503,100.923,7.64,281.2842,258.7,1.406251515,0.083,0,158.4926273
6/7/2018 11:49,0.724,23.9581,2.7483,1.2711,26.603,26.043503,8.5037,100.922,7.641,281.4171,251.3,1.404320297,0.085,0,158.4926273
6/7/2018 11:49,0.747,23.9568,2.7883,1.2756,26.59,26.028828,8.5002,100.872,7.641,281.6194,244.79,1.403635809,0.085,0,158.4926273
6/7/2018 11:49,0.771,23.9534,2.8396,1.3043,26.594,26.029878,8.4934,100.782,7.639,281.7516,236.21,1.403962453,0.084,0,158.4926273
6/7/2018 11:49,0.795,23.948,2.8533,1.313,26.623,26.056193,8.4847,100.67,7.638,281.812,229.38,1.40574313,0.081,0,158.4926273
6/7/2018 11:49,0.816,23.9426,2.862,1.2895,26.663,26.093018,8.4768,100.568,7.639,282.005,226.51,1.408137322,0.076,0,158.4926273
6/7/2018 11:49,0.835,23.9388,2.8809,1.2941,26.666,26.094181,8.4769,100.564,7.639,282.2781,223.66,1.408421074,0.071,0,158.4926273
6/7/2018 11:49,0.85,23.9343,2.8787,1.3086,26.644,26.070254,8.4854,100.658,7.632,282.2752,219.77,1.407333242,0.066,0,158.4926273
6/7/2018 11:49,0.864,23.929,2.8636,1.3112,26.633,26.05768,8.4935,100.746,7.625,282.0562,215.62,1.406882945,0.06,0,158.4926273
6/7/2018 11:49,0.879,23.9245,2.8544,1.3266,26.646,26.06913,8.4971,100.783,7.625,282.0383,210.94,1.407745639,0.054,0,158.4926273
6/7/2018 11:49,0.896,23.9213,2.8686,1.3415,26.66,26.081714,8.4992,100.805,7.63,282.2309,206.15,1.408624206,0.049,0,158.4926273
6/7/2018 11:49,0.909,23.9187,2.898,1.339,26.662,26.082849,8.5006,100.819,7.635,282.4925,202.71,1.4088155,0.049,0,158.4926273
6/7/2018 11:49,0.916,23.9137,2.9153,1.3265,26.663,26.082839,8.4994,100.799,7.639,282.7918,200.3,1.409025107,0.051,0,158.4926273
6/7/2018 11:49,0.923,23.9099,2.9221,1.3127,26.665,26.081589,8.4969,100.759,7.638,282.9238,197.42,1.409253564,0.054,0,158.4926273
6/7/2018 11:49,0.936,23.9101,2.9159,1.2951,26.657,26.067738,8.495,100.717,7.636,282.8847,193.98,1.408801149,0.057,0,158.4926273
6/7/2018 11:49,0.956,23.9085,2.8946,1.2956,26.638,26.042343,8.4941,100.684,7.635,282.9217,190.12,1.407790669,0.061,0,158.4926273
6/7/2018 11:49,0.978,23.9064,2.8676,1.2889,26.629,26.028502,8.4955,100.68,7.635,283.0272,186.63,1.407353044,0.066,0,158.4926273
6/7/2018 11:49,0.996,23.9017,2.8465,1.244,26.632,26.027357,8.498,100.696,7.633,283.1267,183.93,1.407664626,0.07,0,158.4926273
6/7/2018 11:49,1.011,23.8894,2.8509,1.2113,26.636,26.028492,8.4979,100.683,7.629,283.3505,181.4,1.408266029,0.07,0,158.4926273
6/7/2018 11:49,1.025,23.8758,2.8654,1.1677,26.653,26.04222,8.4919,100.602,7.624,283.5827,178.55,1.409633154,0.066,0,158.4926273
6/7/2018 11:49,1.044,23.8654,2.8659,1.1132,26.68,26.066357,8.4784,100.435,7.619,283.6114,174.7,1.41146046,0.062,0,158.4926273
6/7/2018 11:49,1.064,23.8583,2.8562,1.0714,26.682,26.066357,8.4612,100.227,7.619,283.6975,171.03,1.41179094,0.059,0,158.4926273
6/7/2018 11:49,1.08,23.8526,2.8495,1.0285,26.658,26.04222,8.4457,100.04,7.62,283.9349,169.17,1.410626712,0.059,0,158.4926273
6/7/2018 11:49,1.09,23.8471,2.84,1.0526,26.646,26.028482,8.4328,99.881,7.62,283.9863,167.71,1.410126249,0.058,0,158.4926273
6/7/2018 11:49,1.099,23.8433,2.8151,1.1186,26.646,26.027233,8.4181,99.702,7.619,283.8896,165.26,1.410243366,0.056,0,158.4926273
6/7/2018 11:49,1.114,23.8411,2.7962,1.1251,26.647,26.027119,8.3997,99.48,7.62,283.9697,162.17,1.410366851,0.055,0,158.4926273
6/7/2018 11:49,1.134,23.8395,2.796,1.0997,26.648,26.027098,8.3792,99.234,7.621,284.2671,159.31,1.410471717,0.056,0,158.4926273
6/7/2018 11:49,1.15,23.8369,2.8034,1.0865,26.649,26.026982,8.3563,98.957,7.619,284.5601,157.27,1.41060755,0.059,0,158.4926273
6/7/2018 11:49,1.161,23.8335,2.8111,1.088,26.651,26.025714,8.3357,98.702,7.613,284.6721,155.42,1.410824056,0.061,0,158.4926273
6/7/2018 11:49,1.174,23.8314,2.8158,1.1174,26.641,26.011758,8.3198,98.502,7.607,284.6754,152.94,1.410330162,0.059,0,158.4926273
6/7/2018 11:49,1.192,23.8311,2.8144,1.1372,26.617,25.985218,8.3071,98.342,7.604,284.772,150.14,1.408998676,0.057,0,158.4926273
6/7/2018 11:49,1.211,23.8283,2.8221,1.2053,26.592,25.958782,8.2994,98.242,7.604,284.8938,147.68,1.407688353,0.057,0,158.4926273
6/7/2018 11:49,1.226,23.8215,2.8541,1.3305,26.582,25.946084,8.2969,98.201,7.602,284.9434,145.62,1.407338989,0.057,0,158.4926273
6/7/2018 11:49,1.236,23.8132,2.8786,1.3388,26.599,25.958668,8.298,98.2,7.6,285.0269,143.44,1.408544282,0.055,0,158.4926273
6/7/2018 11:49,1.248,23.8083,2.8799,1.2744,26.628,25.983949,8.3032,98.249,7.599,285.1299,140.95,1.41031565,0.051,0,158.4926273
6/7/2018 11:49,1.263,23.8055,2.888,1.223,26.645,25.997783,8.3105,98.328,7.6,285.2424,138.47,1.411351855,0.048,0,158.4926273
6/7/2018 11:49,1.278,23.7992,2.912,1.1454,26.648,25.998948,8.3144,98.368,7.601,285.4402,136.42,1.411713917,0.046,0,158.4926273
6/7/2018 11:49,1.289,23.7908,2.9318,1.099,26.649,25.998023,8.3146,98.364,7.6,285.6291,134.87,1.412029248,0.045,0,158.4926273
6/7/2018 11:49,1.297,23.7835,2.9342,1.0899,26.639,25.986594,8.3149,98.359,7.596,285.6328,133.36,1.411695693,0.04,0,158.4926273
6/7/2018 11:49,1.306,23.7792,2.9136,1.0956,26.642,25.987749,8.317,98.379,7.592,285.5709,131.61,1.411996248,0.033,0,158.4926273
6/7/2018 11:49,1.317,23.7762,2.885,1.1376,26.667,26.011982,8.3202,98.416,7.592,285.5691,129.49,1.41348689,0.023,0,158.4926273
6/7/2018 11:49,1.327,23.773,2.8728,1.1703,26.679,26.025624,8.3214,98.439,7.593,285.6113,127.46,1.414256922,0.014,0,158.4926273
6/7/2018 11:49,1.33,23.7689,2.8764,1.1557,26.675,26.025719,8.321,98.451,7.595,285.737,126.1,1.414160136,0.008,0,158.4926273
6/7/2018 11:49,1.325,23.7643,2.8819,1.1128,26.657,26.013135,8.3234,98.494,7.596,285.8842,125.34,1.413295755,0.004,0,158.4926273
6/7/2018 11:49,1.32,23.7635,2.8936,1.14,26.641,26.000455,8.3288,98.566,7.596,286.0146,124.86,1.412425596,0.002,0,158.4926273
6/7/2018 11:49,1.318,23.7682,2.9169,1.2711,26.639,25.999395,8.3335,98.623,7.595,286.1087,124.27,1.412168414,0.005,0,158.4926273
6/7/2018 11:49,1.32,23.7785,2.925,1.3557,26.641,26.00033,8.334,98.628,7.593,286.1617,123.62,1.411961762,0.012,0,158.4926273
6/7/2018 11:49,1.327,23.7891,2.9176,1.3386,26.652,26.01176,8.3308,98.591,7.592,286.2259,123.02,1.412249001,0.021,0,158.4926273
6/7/2018 11:49,1.335,23.7929,2.9204,1.3086,26.65,26.010605,8.3281,98.563,7.592,286.282,122.37,1.412019623,0.031,0,158.4926273
6/7/2018 11:49,1.343,23.7936,2.9313,1.3283,26.627,25.986363,8.3281,98.555,7.591,286.4103,121.77,1.410712151,0.039,0,158.4926273
6/7/2018 11:49,1.352,23.7909,2.9385,1.3632,26.621,25.972617,8.3288,98.537,7.59,286.5727,120.95,1.410460017,0.045,0,158.4926273
6/7/2018 11:49,1.365,23.791,2.9342,1.3341,26.632,25.97138,8.3299,98.51,7.588,286.6971,119.7,1.411071641,0.047,0,158.4926273
6/7/2018 11:49,1.381,23.7968,2.9071,1.2508,26.645,25.971381,8.3328,98.502,7.586,286.882,118.34,1.411618909,0.046,0,158.4926273
6/7/2018 11:49,1.396,23.7946,2.8771,1.1798,26.654,25.972621,8.3362,98.512,7.584,287.0878,117,1.41218977,0.043,0,158.4926273
6/7/2018 11:49,1.409,23.7785,2.8751,1.1477,26.673,25.986359,8.3379,98.518,7.581,287.2064,115.8,1.413749908,0.04,0,158.4926273
6/7/2018 11:49,1.416,23.7541,2.8831,1.1369,26.703,26.010497,8.3367,98.487,7.575,287.2834,115,1.416184105,0.038,0,158.4926273
6/7/2018 11:49,1.42,23.7284,2.8818,1.1718,26.711,26.010499,8.3308,98.388,7.57,287.5026,114.4,1.417429571,0.038,0,158.4926273
6/7/2018 11:49,1.425,23.7107,2.8779,1.2642,26.696,25.986365,8.3212,98.245,7.564,287.7051,113.55,1.417139234,0.04,0,158.4926273
6/7/2018 11:49,1.437,23.7087,2.8814,1.3381,26.691,25.972648,8.312,98.104,7.553,287.7531,112.37,1.416921096,0.045,0,158.4926273
6/7/2018 11:49,1.452,23.701,2.8873,1.3326,26.702,25.971621,8.3022,97.949,7.541,287.825,110.94,1.41777628,0.05,0,158.4926273
6/7/2018 11:49,1.468,23.6809,2.8856,1.2898,26.716,25.973922,8.2879,97.742,7.536,287.8863,109.44,1.419185683,0.054,0,158.4926273
6/7/2018 11:49,1.485,23.6665,2.879,1.2475,26.752,26.000464,8.2689,97.486,7.536,287.892,108.36,1.421652198,0.055,0,158.4926273
6/7/2018 11:49,1.5,23.6506,2.8724,1.1879,26.801,26.038561,8.2478,97.206,7.536,287.9797,107.71,1.424896671,0.055,0,158.4926273
