Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total cell count	Trans. 700 nm	LED 3 [525 nm]	LED 4 [570 nm]	LED 5 [610 nm]	LED 6 [370 nm]	LED 7 [590 nm]	LED 8 [470 nm]	Pressure	Temp. LEDs	Temp. Sensor
5/6/2019 9:13:07 AM	0.00	1.22	0.00	0.00	0.00	0.00	0.00	0.00	1.22	80.65	-0.05	19.40	0	1224	0	0	0	0	0	0	1224	140.59	0.14	2.12	7.04	1.01	7.57	-0.11	0.99	33.25	10.42
5/6/2019 9:13:10 AM	0.27	1.40	0.00	0.00	0.00	0.00	0.00	0.00	1.67	79.30	-0.05	19.40	142	1399	0	0	0	0	0	0	1541	138.23	0.37	0.30	6.86	0.49	10.29	1.43	1.00	33.34	10.42
5/6/2019 9:13:12 AM	0.26	1.23	0.00	0.00	0.00	0.00	0.00	0.00	1.49	78.86	-0.06	19.40	139	1227	0	0	0	0	0	0	1366	137.47	1.11	1.62	6.86	0.50	8.30	1.17	0.99	33.41	10.44
5/6/2019 9:13:15 AM	0.19	1.30	0.00	0.00	0.00	0.00	0.00	0.00	1.49	79.81	-0.06	19.40	101	1302	0	0	0	0	0	0	1403	139.12	-1.31	0.75	7.10	0.65	9.18	1.23	0.99	33.47	10.44
5/6/2019 9:13:17 AM	0.00	1.28	0.00	0.00	0.00	0.00	0.00	0.00	1.28	80.48	-0.05	19.40	0	1281	0	0	0	0	0	0	1281	140.29	-0.14	-0.78	8.04	0.61	7.75	-0.57	1.00	33.55	10.45
5/6/2019 9:13:19 AM	0.00	1.17	0.00	0.00	0.00	0.00	0.00	0.00	1.17	80.62	-0.05	19.40	0	1168	0	0	0	0	0	0	1168	140.54	1.45	2.03	7.14	-0.51	6.98	-0.23	1.00	33.63	10.46
5/6/2019 9:13:22 AM	0.04	1.34	0.00	0.00	0.00	0.00	0.00	0.01	1.38	79.79	-0.05	19.40	23	1339	0	0	0	0	0	0	1362	139.08	-1.54	0.60	8.10	1.69	8.12	0.37	1.00	33.69	10.46
5/6/2019 9:13:24 AM	0.00	1.58	0.00	0.00	0.00	0.00	0.00	0.03	1.58	79.70	-0.07	19.40	0	1584	0	0	0	0	0	0	1584	138.93	-0.66	-1.31	10.08	2.31	8.46	0.03	0.99	33.78	10.48
5/6/2019 9:13:26 AM	0.19	1.50	0.00	0.00	0.00	0.00	0.00	0.00	1.69	79.71	-0.06	19.39	101	1501	0	0	0	0	0	0	1602	138.94	-1.25	0.90	9.14	1.42	8.77	1.06	0.99	33.85	10.48
5/6/2019 9:13:29 AM	0.73	1.23	0.00	0.00	0.00	0.00	0.00	0.00	1.96	81.39	-0.05	19.40	386	1233	0	0	0	0	0	0	1619	141.87	0.43	-0.26	9.02	1.50	7.39	2.69	0.99	33.90	10.48
5/6/2019 9:13:31 AM	0.17	1.16	0.00	0.00	0.00	0.00	0.00	0.00	1.33	80.59	-0.05	19.40	90	1158	0	0	0	0	0	0	1248	140.47	0.12	-0.26	6.65	-0.37	8.33	1.26	0.99	33.97	10.49
5/6/2019 9:13:34 AM	0.04	1.09	0.00	0.00	0.00	0.00	0.00	0.00	1.14	78.90	-0.06	19.39	23	1092	0	0	0	0	0	0	1115	137.53	-0.78	2.07	7.01	-1.39	6.97	1.25	0.99	34.03	10.50
5/6/2019 9:13:36 AM	0.00	1.39	0.00	0.00	0.00	0.00	0.00	0.11	1.39	79.63	-0.05	19.39	0	1394	0	0	0	0	0	0	1394	138.81	0.31	1.43	8.15	2.57	8.21	0.72	0.99	34.11	10.52
5/6/2019 9:13:38 AM	0.57	1.08	0.00	0.00	0.00	0.00	0.00	0.00	1.65	80.04	-0.06	19.39	300	1082	0	0	0	0	0	0	1382	139.52	-0.29	-1.33	5.57	1.50	9.57	2.03	0.99	34.16	10.52
5/6/2019 9:13:41 AM	0.00	1.83	0.00	0.00	0.00	0.00	0.00	0.00	1.83	78.88	-0.06	19.39	0	1829	0	0	0	0	0	0	1829	137.50	0.27	-0.05	9.75	0.52	10.82	0.66	0.99	34.23	10.54
5/6/2019 9:13:43 AM	0.02	1.30	0.00	0.00	0.00	0.00	0.00	0.00	1.32	79.72	-0.06	19.39	8	1302	0	0	0	0	0	0	1310	138.97	-1.19	0.14	7.56	0.54	8.45	0.58	0.99	34.29	10.53
5/6/2019 9:13:45 AM	0.00	1.39	0.00	0.00	0.00	0.00	0.00	0.03	1.39	80.77	-0.05	19.39	0	1386	0	0	0	0	0	0	1386	140.79	0.73	0.39	6.68	1.83	9.66	-0.14	0.99	34.36	10.52
5/6/2019 9:13:48 AM	0.36	1.12	0.00	0.00	0.00	0.00	0.00	0.00	1.48	80.60	-0.06	19.39	191	1117	0	0	0	0	0	0	1308	140.50	-0.02	0.95	6.47	-0.12	8.30	1.88	0.99	34.41	10.54
5/6/2019 9:13:50 AM	0.18	1.38	0.00	0.00	0.00	0.00	0.00	0.00	1.56	80.06	-0.06	19.39	96	1375	0	0	0	0	0	0	1471	139.56	1.49	0.68	8.56	0.20	7.89	1.06	0.99	34.48	10.56
5/6/2019 9:13:53 AM	0.00	1.29	0.00	0.00	0.00	0.00	0.00	0.00	1.29	79.42	-0.06	19.39	0	1294	0	0	0	0	0	0	1294	138.44	0.31	0.14	8.22	-0.32	7.55	0.10	0.99	34.51	10.57
5/6/2019 9:13:55 AM	0.00	1.16	0.00	0.00	0.00	0.00	0.00	0.21	1.16	81.53	-0.06	19.37	0	1163	0	0	0	0	0	0	1163	142.11	1.06	0.19	5.68	3.06	8.95	1.64	0.99	34.56	10.57
5/6/2019 9:13:57 AM	0.00	1.16	0.00	0.00	0.00	0.00	0.00	0.00	1.16	80.52	-0.06	19.36	0	1157	0	0	0	0	0	0	1157	140.36	-0.56	-0.81	7.14	-1.36	7.95	-0.33	0.99	34.62	10.57
5/6/2019 9:14:00 AM	0.00	1.60	0.00	0.00	0.00	0.00	0.00	0.00	1.60	81.35	-0.06	19.32	0	1604	0	0	0	0	0	0	1604	141.81	0.95	1.48	9.73	-1.28	8.68	0.19	0.99	34.69	10.56
5/6/2019 9:14:02 AM	0.00	1.49	0.00	0.00	0.00	0.00	0.00	0.04	1.49	80.42	-0.06	19.25	0	1487	0	0	0	0	0	0	1487	140.18	0.68	0.64	8.77	1.80	8.40	0.30	0.99	34.75	10.58
5/6/2019 9:14:04 AM	0.00	1.19	0.00	0.00	0.00	0.00	0.00	0.11	1.19	78.94	-0.06	19.18	0	1195	0	0	0	0	0	0	1195	137.61	0.77	-1.13	7.23	2.66	7.70	0.22	0.99	34.82	10.62
5/6/2019 9:14:07 AM	0.00	1.20	0.00	0.00	0.00	0.00	0.00	0.00	1.20	79.18	-0.06	19.12	0	1195	0	0	0	0	0	0	1195	138.03	1.60	0.70	5.58	-0.24	9.06	-0.66	0.99	34.86	10.57
5/6/2019 9:14:09 AM	0.00	1.23	0.00	0.00	0.00	0.00	0.00	0.00	1.23	79.86	-0.05	19.12	0	1234	0	0	0	0	0	0	1234	139.20	0.05	-1.49	9.04	-0.65	6.63	-0.95	1.00	34.88	10.61
5/6/2019 9:14:12 AM	0.07	1.33	0.00	0.00	0.00	0.00	0.00	0.00	1.40	79.32	-0.07	19.12	37	1329	0	0	0	0	0	0	1366	138.28	1.57	-1.08	7.98	0.66	8.08	0.39	0.99	34.95	10.60
5/6/2019 9:14:14 AM	0.00	1.10	0.18	0.00	0.00	0.00	0.00	0.00	1.28	80.15	-0.06	19.10	0	1100	82	0	0	0	0	0	1182	139.72	2.56	-0.82	7.02	0.16	7.20	0.75	0.99	35.00	10.61
5/6/2019 9:14:16 AM	0.00	1.45	0.00	0.00	0.00	0.00	0.00	0.00	1.45	80.53	-0.05	19.11	0	1447	0	0	0	0	0	0	1447	140.37	-0.20	-0.16	9.61	0.54	7.70	-1.83	0.99	35.04	10.64
5/6/2019 9:14:19 AM	0.00	1.56	0.00	0.00	0.00	0.00	0.00	0.05	1.56	80.55	-0.06	19.10	0	1562	0	0	0	0	0	0	1562	140.41	2.57	-1.32	9.48	2.06	8.40	-0.23	0.99	35.10	10.63
5/6/2019 9:14:21 AM	0.00	1.43	0.00	0.00	0.00	0.00	0.00	0.14	1.43	81.52	-0.06	19.07	0	1429	0	0	0	0	0	0	1429	142.11	0.54	-2.06	8.28	3.22	9.05	0.78	0.99	35.15	10.66
5/6/2019 9:14:23 AM	0.00	1.23	0.00	0.00	0.00	0.00	0.00	0.00	1.23	79.87	-0.06	19.06	0	1233	0	0	0	0	0	0	1233	139.22	-1.16	0.54	6.34	1.08	8.97	-0.98	0.99	35.21	10.66
5/6/2019 9:14:26 AM	0.00	1.26	0.00	0.00	0.00	0.00	0.00	0.00	1.26	79.59	-0.05	19.03	0	1255	0	0	0	0	0	0	1255	138.75	0.42	1.53	7.54	-0.83	7.80	-1.16	1.00	35.23	10.67
5/6/2019 9:14:28 AM	1.99	0.81	0.71	0.00	0.00	0.00	0.00	0.17	3.51	85.65	0.19	19.38	1053	814	319	0	0	0	0	0	2186	149.30	4.44	1.61	8.15	6.35	7.82	10.73	1.02	35.28	10.67
5/6/2019 9:14:31 AM	1.57	0.17	2.35	0.00	0.00	0.00	0.00	0.29	4.09	99.99	0.38	19.79	829	174	1059	0	0	0	0	0	2063	174.28	7.88	1.18	5.56	9.28	7.85	17.38	1.04	35.34	10.67
5/6/2019 9:14:33 AM	2.87	0.22	1.15	0.19	0.00	0.00	0.00	0.28	4.43	97.10	0.49	19.80	1522	224	516	6	0	0	0	0	2268	169.23	6.32	1.98	6.41	9.34	8.14	17.01	1.05	35.39	10.68
5/6/2019 9:14:35 AM	0.89	0.36	2.87	0.00	0.00	0.00	0.00	0.38	4.12	96.67	0.67	19.80	472	359	1293	0	0	0	0	0	2124	168.49	9.18	2.03	7.64	10.32	7.28	18.29	1.07	35.42	10.67
5/6/2019 9:14:38 AM	3.00	0.00	0.53	0.80	0.00	0.00	0.00	0.30	4.32	96.73	0.87	19.80	1589	0	238	24	0	0	0	0	1850	168.59	6.67	1.87	5.70	9.50	9.56	17.53	1.09	35.47	10.71
5/6/2019 9:14:40 AM	2.21	0.25	2.01	0.19	0.00	0.00	0.00	0.20	4.66	97.51	1.11	19.80	1170	251	904	6	0	0	0	0	2330	169.96	7.77	2.73	6.99	9.07	8.30	18.04	1.11	35.52	10.70
5/6/2019 9:14:42 AM	3.16	0.00	2.59	0.00	0.00	0.00	0.00	0.00	5.75	96.83	1.31	19.79	1673	0	1165	0	0	0	0	0	2838	168.77	8.51	1.08	6.84	8.50	7.85	21.30	1.13	35.56	10.71
5/6/2019 9:14:45 AM	3.00	0.00	1.10	0.53	0.00	0.00	0.00	0.32	4.63	97.32	1.47	19.77	1590	0	493	16	0	0	0	0	2099	169.62	7.22	2.93	6.39	10.32	8.32	19.03	1.14	35.61	10.71
5/6/2019 9:14:47 AM	4.50	0.00	1.17	0.10	0.00	0.00	0.00	0.14	5.77	97.53	1.68	19.75	2387	0	525	3	0	0	0	0	2915	169.98	6.48	2.06	6.30	9.94	8.22	20.86	1.16	35.66	10.71
5/6/2019 9:14:50 AM	3.73	0.00	1.62	0.25	0.00	0.00	0.00	0.06	5.60	97.11	1.74	19.76	1979	0	729	7	0	0	0	0	2716	169.26	7.41	1.43	6.21	9.04	9.01	20.32	1.17	35.70	10.73
5/6/2019 9:14:52 AM	0.57	0.00	3.51	0.00	0.00	0.00	0.00	0.33	4.09	97.16	1.97	19.67	304	0	1579	0	0	0	0	0	1883	169.35	9.90	2.32	4.73	10.11	7.45	19.75	1.19	35.72	10.75
5/6/2019 9:14:54 AM	2.53	0.21	2.35	0.18	0.00	0.00	0.00	0.35	5.27	97.53	2.21	19.37	1339	214	1057	6	0	0	0	0	2616	170.00	9.16	2.42	7.29	11.65	9.16	21.77	1.22	35.78	10.74
5/6/2019 9:14:57 AM	2.17	0.08	2.93	0.20	0.00	0.00	0.00	0.34	5.38	97.24	2.33	18.78	1148	80	1320	6	0	0	0	0	2554	169.49	10.31	1.59	6.64	11.93	9.52	23.12	1.23	35.83	10.75
5/6/2019 9:14:59 AM	3.68	0.00	1.88	0.61	0.00	0.00	0.00	0.22	6.17	97.62	2.56	17.80	1951	0	847	18	0	0	0	0	2817	170.14	9.55	1.99	7.26	11.63	10.86	24.15	1.25	35.85	10.73
5/6/2019 9:15:01 AM	2.66	0.07	1.90	1.00	0.00	0.00	0.00	0.32	5.64	97.47	2.75	16.78	1412	74	854	30	0	0	0	0	2370	169.89	10.54	3.32	8.24	12.12	11.37	23.55	1.27	35.90	10.76
5/6/2019 9:15:04 AM	1.59	0.31	3.51	0.01	0.00	0.00	0.00	0.35	5.42	97.95	2.89	16.07	845	310	1578	0	0	0	0	0	2733	170.73	10.87	3.31	7.96	12.09	8.94	23.14	1.28	35.92	10.76
5/6/2019 9:15:06 AM	1.84	0.42	3.95	0.00	0.00	0.00	0.00	0.36	6.22	98.20	3.05	15.49	976	424	1778	0	0	0	0	0	3178	171.15	12.32	2.11	9.25	13.30	10.20	25.92	1.30	35.96	10.76
5/6/2019 9:15:09 AM	2.57	0.61	3.96	0.00	0.00	0.00	0.00	0.41	7.14	98.07	3.20	14.76	1362	614	1782	0	0	0	0	0	3758	170.93	13.05	2.82	10.84	15.08	11.50	28.81	1.31	35.99	10.76
5/6/2019 9:15:11 AM	2.69	0.32	3.75	0.65	0.00	0.00	0.00	0.35	7.41	97.56	3.33	13.96	1425	316	1688	20	0	0	0	0	3449	170.04	14.19	3.67	10.34	15.20	13.20	30.59	1.33	36.01	10.78
5/6/2019 9:15:13 AM	3.19	0.31	3.48	0.84	0.00	0.00	0.00	0.34	7.83	97.35	3.60	13.06	1692	307	1568	25	0	0	0	0	3592	169.67	14.38	4.51	11.14	15.71	13.67	31.79	1.35	36.05	10.77
5/6/2019 9:15:16 AM	2.96	0.58	3.21	0.70	0.00	0.00	0.00	0.42	7.45	98.34	3.76	12.36	1567	583	1445	21	0	0	0	0	3617	171.40	13.61	3.64	11.30	15.62	14.29	29.90	1.37	36.05	10.77
5/6/2019 9:15:18 AM	1.81	0.29	3.88	0.91	0.00	0.00	0.00	0.39	6.89	97.99	3.88	12.08	962	287	1745	27	0	0	0	0	3021	170.78	14.87	3.66	10.11	14.97	13.66	29.74	1.38	36.06	10.81
5/6/2019 9:15:20 AM	3.02	0.60	3.24	0.39	0.00	0.00	0.00	0.43	7.25	98.18	4.02	11.98	1599	597	1458	12	0	0	0	0	3666	171.12	12.79	3.20	10.70	15.36	13.24	28.97	1.39	36.09	10.79
5/6/2019 9:15:23 AM	4.11	0.03	2.05	1.38	0.00	0.00	0.00	0.32	7.58	97.94	4.08	11.78	2180	34	925	41	0	0	0	0	3180	170.71	12.89	4.70	10.55	15.05	13.74	30.51	1.40	36.09	10.82
5/6/2019 9:15:25 AM	3.70	0.28	2.43	0.98	0.00	0.00	0.00	0.40	7.40	98.23	4.22	11.64	1960	283	1095	29	0	0	0	0	3369	171.22	12.71	4.49	10.81	15.42	13.33	29.82	1.41	36.12	10.82
5/6/2019 9:15:28 AM	2.49	0.53	3.06	0.95	0.00	0.00	0.00	0.44	7.02	98.14	4.40	11.20	1318	531	1377	28	0	0	0	0	3254	171.05	13.74	3.90	11.13	15.29	14.43	28.94	1.43	36.11	10.80
5/6/2019 9:15:30 AM	2.62	0.60	3.68	0.59	0.00	0.00	0.00	0.38	7.49	98.40	4.54	10.97	1390	597	1655	18	0	0	0	0	3660	171.51	14.04	4.42	11.58	15.34	13.65	30.06	1.45	36.12	10.84
5/6/2019 9:15:32 AM	3.37	0.61	3.16	0.69	0.00	0.00	0.00	0.45	7.83	98.67	4.71	10.75	1787	613	1421	21	0	0	0	0	3842	171.97	13.77	3.75	11.72	16.40	14.63	31.16	1.46	36.11	10.82
5/6/2019 9:15:35 AM	2.52	0.75	4.08	0.42	0.00	0.00	0.00	0.51	7.76	98.15	4.81	10.38	1334	746	1836	12	0	0	0	0	3928	171.08	14.92	3.48	11.81	17.05	14.61	31.85	1.47	36.11	10.86
5/6/2019 9:15:37 AM	3.11	0.97	3.29	0.55	0.00	0.00	0.00	0.49	7.92	98.22	4.97	10.16	1649	971	1479	17	0	0	0	0	4116	171.19	13.88	4.23	13.07	16.70	15.36	30.74	1.49	36.12	10.84
5/6/2019 9:15:39 AM	3.78	0.67	2.19	1.06	0.00	0.00	0.00	0.39	7.70	98.33	5.19	9.96	2003	675	986	32	0	0	0	0	3695	171.38	12.72	4.44	12.39	15.39	15.31	29.36	1.51	36.12	10.83
5/6/2019 9:15:42 AM	3.54	0.80	2.17	1.04	0.00	0.00	0.00	0.40	7.55	98.27	5.42	9.77	1878	800	977	31	0	0	0	0	3686	171.29	12.60	4.50	12.70	15.20	15.54	28.55	1.53	36.11	10.84
5/6/2019 9:15:44 AM	3.98	0.71	1.41	1.47	0.00	0.00	0.00	0.46	7.57	98.20	5.66	9.51	2111	709	634	44	0	0	0	0	3498	171.15	12.46	5.06	13.04	15.85	16.27	28.98	1.55	36.10	10.85
5/6/2019 9:15:47 AM	4.07	0.63	1.46	1.44	0.00	0.00	0.00	0.40	7.61	98.20	5.75	9.51	2158	634	658	43	0	0	0	0	3493	171.15	12.36	4.55	12.57	15.36	16.19	28.88	1.56	36.07	10.87
5/6/2019 9:15:49 AM	4.07	0.69	1.39	1.49	0.00	0.00	0.00	0.40	7.65	98.20	5.88	9.53	2159	692	625	45	0	0	0	0	3521	171.15	12.37	5.21	13.12	15.38	16.24	28.83	1.58	36.09	10.87
5/6/2019 9:15:51 AM	3.72	0.92	2.01	1.20	0.00	0.00	0.00	0.47	7.85	98.02	6.03	9.40	1972	921	903	36	0	0	0	0	3833	170.84	13.12	4.79	13.64	16.28	16.74	29.75	1.59	36.05	10.86
5/6/2019 9:15:54 AM	4.28	0.90	1.91	1.10	0.00	0.00	0.00	0.41	8.19	98.02	6.22	9.20	2266	901	861	33	0	0	0	0	4061	170.84	12.72	4.69	13.67	16.12	16.55	30.19	1.61	36.01	10.88
5/6/2019 9:15:56 AM	4.75	0.95	1.58	1.02	0.00	0.00	0.00	0.33	8.30	98.18	6.42	9.04	2518	947	710	31	0	0	0	0	4207	171.12	11.78	4.48	13.70	15.24	16.45	29.23	1.63	35.99	10.86
5/6/2019 9:15:58 AM	4.69	0.97	1.65	1.06	0.00	0.00	0.00	0.32	8.38	98.13	6.56	9.02	2485	974	744	32	0	0	0	0	4235	171.04	12.04	4.82	14.03	15.33	16.61	29.51	1.64	35.98	10.88
5/6/2019 9:16:01 AM	4.58	0.96	1.60	0.97	0.00	0.00	0.00	0.33	8.12	98.19	6.73	9.01	2426	963	721	29	0	0	0	0	4140	171.14	11.59	4.58	13.61	14.97	16.11	28.57	1.66	35.97	10.89
5/6/2019 9:16:03 AM	4.69	0.88	1.27	1.17	0.00	0.00	0.00	0.35	8.01	98.28	6.86	9.15	2488	875	570	35	0	0	0	0	3968	171.30	11.47	4.59	13.42	15.07	16.32	28.49	1.67	35.93	10.89
5/6/2019 9:16:06 AM	4.83	0.90	1.17	1.07	0.00	0.00	0.00	0.35	7.96	98.26	6.98	9.15	2557	899	524	32	0	0	0	0	4013	171.27	11.02	4.43	13.29	14.96	16.03	28.06	1.68	35.90	10.86
5/6/2019 9:16:08 AM	4.21	0.94	1.45	0.78	0.00	0.00	0.00	0.30	7.38	98.26	7.22	9.08	2232	940	652	23	0	0	0	0	3847	171.26	10.31	4.10	12.56	13.53	14.80	25.63	1.71	35.88	10.86
5/6/2019 9:16:10 AM	4.40	0.82	1.06	0.69	0.00	0.00	0.00	0.29	6.97	98.52	7.34	9.03	2330	823	476	21	0	0	0	0	3649	171.72	9.11	3.46	11.48	12.81	13.84	24.02	1.72	35.83	10.90
5/6/2019 9:16:13 AM	4.37	0.75	0.97	0.80	0.00	0.00	0.00	0.28	6.89	98.42	7.50	8.86	2317	751	435	24	0	0	0	0	3527	171.55	9.13	3.56	11.32	12.67	13.80	23.93	1.74	35.78	10.92
5/6/2019 9:16:15 AM	4.12	0.80	1.02	0.61	0.00	0.00	0.00	0.29	6.55	98.31	7.69	8.71	2182	799	461	18	0	0	0	0	3461	171.34	8.57	3.35	10.95	12.15	13.10	22.58	1.75	35.76	10.90
5/6/2019 9:16:18 AM	3.60	0.76	1.07	0.46	0.00	0.00	0.00	0.27	5.90	98.12	7.86	8.64	1908	764	483	14	0	0	0	0	3169	171.02	7.82	3.08	10.05	11.01	11.92	20.30	1.77	35.70	10.90
5/6/2019 9:16:20 AM	3.49	0.67	0.82	0.61	0.00	0.00	0.00	0.27	5.60	98.03	8.01	8.63	1851	674	369	18	0	0	0	0	2913	170.87	7.59	2.99	9.63	10.70	11.85	19.55	1.79	35.69	10.86
5/6/2019 9:16:22 AM	3.50	0.75	0.81	0.44	0.00	0.00	0.00	0.27	5.51	98.10	8.14	8.71	1854	754	366	13	0	0	0	0	2987	170.98	7.10	2.82	9.59	10.43	11.52	18.80	1.80	35.61	10.87
5/6/2019 9:16:25 AM	3.46	0.65	0.53	0.42	0.00	0.00	0.00	0.26	5.07	98.02	8.35	8.65	1832	653	239	13	0	0	0	0	2737	170.84	6.21	2.61	8.78	9.62	10.64	17.18	1.82	35.55	10.86
5/6/2019 9:16:27 AM	3.42	0.60	0.34	0.47	0.00	0.00	0.00	0.27	4.82	98.17	8.57	8.51	1811	599	152	14	0	0	0	0	2576	171.10	5.86	2.48	8.39	9.41	10.37	16.48	1.84	35.52	10.87
5/6/2019 9:16:29 AM	3.48	0.67	0.44	0.36	0.00	0.00	0.00	0.25	4.95	97.92	8.76	8.58	1842	671	199	11	0	0	0	0	2723	170.66	5.82	2.46	8.62	9.36	10.40	16.54	1.86	35.46	10.88
5/6/2019 9:16:32 AM	3.47	0.64	0.43	0.38	0.00	0.00	0.00	0.25	4.91	98.12	8.89	8.54	1837	636	193	11	0	0	0	0	2677	171.02	5.80	2.52	8.51	9.30	10.26	16.50	1.87	35.39	10.91
5/6/2019 9:16:34 AM	3.13	0.64	0.39	0.33	0.00	0.00	0.00	0.25	4.48	98.04	9.12	8.43	1657	637	174	10	0	0	0	0	2477	170.88	5.37	2.26	8.03	8.71	9.82	15.05	1.89	35.35	10.83
5/6/2019 9:16:37 AM	3.34	0.60	0.32	0.34	0.00	0.00	0.00	0.25	4.59	97.77	9.34	8.31	1769	596	145	10	0	0	0	0	2521	170.41	5.30	2.23	7.97	8.78	9.76	15.38	1.92	35.29	10.84
5/6/2019 9:16:39 AM	3.46	0.61	0.23	0.32	0.00	0.00	0.00	0.24	4.62	97.71	9.44	8.32	1832	614	103	10	0	0	0	0	2559	170.31	5.10	2.24	8.03	8.72	9.77	15.25	1.92	35.24	10.83
5/6/2019 9:16:41 AM	3.46	0.68	0.33	0.26	0.00	0.00	0.00	0.27	4.74	97.28	9.54	8.37	1836	682	150	8	0	0	0	0	2677	169.55	5.29	2.25	8.31	9.16	9.95	15.72	1.93	35.22	10.83
5/6/2019 9:16:44 AM	3.35	0.75	0.57	0.16	0.00	0.00	0.00	0.27	4.84	97.58	9.61	8.45	1777	755	257	5	0	0	0	0	2794	170.08	5.53	2.32	8.57	9.29	9.98	15.99	1.94	35.13	10.88
5/6/2019 9:16:46 AM	3.40	0.78	0.51	0.18	0.00	0.00	0.00	0.26	4.87	97.43	9.75	8.55	1804	777	230	5	0	0	0	0	2817	169.81	5.49	2.35	8.70	9.25	10.15	15.95	1.96	35.08	10.80
5/6/2019 9:16:48 AM	3.36	0.76	0.44	0.21	0.00	0.00	0.00	0.26	4.77	95.98	9.86	8.69	1783	756	197	6	0	0	0	0	2742	167.29	5.36	2.32	8.56	9.08	10.05	15.60	1.97	35.03	10.82
5/6/2019 9:16:51 AM	3.43	0.69	0.41	0.28	0.00	0.00	0.00	0.23	4.81	95.87	9.96	8.60	1818	687	186	8	0	0	0	0	2699	167.10	5.43	2.30	8.42	8.88	10.09	15.74	1.98	34.95	10.78
5/6/2019 9:16:53 AM	3.30	0.75	0.39	0.27	0.00	0.00	0.00	0.26	4.70	95.30	10.10	8.35	1748	748	175	8	0	0	0	0	2678	166.11	5.38	2.40	8.57	8.99	10.13	15.42	1.99	34.91	10.82
5/6/2019 9:16:56 AM	3.25	0.79	0.51	0.18	0.00	0.00	0.00	0.22	4.72	94.36	10.31	8.26	1722	789	228	5	0	0	0	0	2744	164.47	5.29	2.25	8.57	8.60	10.06	15.09	2.01	34.82	10.84
5/6/2019 9:16:58 AM	3.24	0.93	0.60	0.14	0.00	0.00	0.00	0.24	4.92	91.67	10.50	8.19	1718	930	272	4	0	0	0	0	2924	159.79	5.57	2.38	9.22	8.97	10.63	15.52	2.03	34.76	10.82
