Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total cell count	Trans. 700 nm	LED 3 [525 nm]	LED 4 [570 nm]	LED 5 [610 nm]	LED 6 [370 nm]	LED 7 [590 nm]	LED 8 [470 nm]	Pressure	Temp. LEDs	Temp. Sensor
5/16/2019 10:32:08 AM	5.18	0.16	4.48	0.06	0.00	0.00	0.00	0.31	9.89	100.00	4.75	14.93	2743	164	2017	2	0	0	0	0	4926	174.94	15.33	3.49	11.13	18.44	13.03	38.83	1.47	41.20	12.67
5/16/2019 10:32:10 AM	4.08	0.19	4.51	0.00	0.00	0.00	0.00	0.38	8.79	100.00	4.77	15.02	2165	194	2030	0	0	0	0	0	4390	174.61	14.83	2.20	9.95	17.49	12.57	35.70	1.47	41.16	12.67
5/16/2019 10:32:12 AM	4.50	0.16	4.46	0.00	0.00	0.00	0.00	0.42	9.12	99.91	4.85	15.08	2384	159	2008	0	0	0	0	0	4552	174.14	15.01	3.09	10.72	18.44	11.96	37.15	1.47	41.15	12.69
5/16/2019 10:32:15 AM	4.49	0.26	4.53	0.00	0.00	0.00	0.00	0.45	9.28	100.00	4.91	14.73	2378	261	2041	0	0	0	0	0	4679	174.68	15.33	3.03	11.04	18.90	12.73	37.68	1.48	41.11	12.68
5/16/2019 10:32:17 AM	4.56	0.12	4.25	0.00	0.00	0.00	0.00	0.43	8.93	100.00	4.93	14.01	2418	117	1912	0	0	0	0	0	4447	174.50	14.54	2.57	9.97	18.23	12.10	36.49	1.48	41.09	12.67
5/16/2019 10:32:20 AM	3.98	0.23	4.63	0.08	0.00	0.00	0.00	0.38	8.92	100.00	5.00	13.58	2111	225	2084	2	0	0	0	0	4422	175.73	15.29	3.02	10.44	17.77	12.81	36.29	1.49	41.07	12.68
5/16/2019 10:32:22 AM	3.83	0.01	4.89	0.37	0.00	0.00	0.00	0.36	9.10	100.00	5.04	13.63	2030	12	2202	11	0	0	0	0	4254	174.75	16.48	3.36	10.29	18.09	13.15	37.95	1.49	41.02	12.67
5/16/2019 10:32:24 AM	3.84	0.10	6.81	0.00	0.00	0.00	0.00	0.44	10.75	100.00	5.06	13.84	2034	102	3064	0	0	0	0	0	5200	174.42	20.24	3.87	12.17	21.66	13.85	45.49	1.50	41.00	12.67
5/16/2019 10:32:27 AM	3.89	0.32	6.98	0.00	0.00	0.00	0.00	0.56	11.18	99.93	5.12	14.11	2061	318	3140	0	0	0	0	0	5519	174.17	21.16	4.10	13.08	23.47	15.44	47.49	1.50	40.98	12.67
5/16/2019 10:32:29 AM	3.68	0.06	7.85	0.31	0.00	0.00	0.00	0.48	11.91	100.00	5.15	13.96	1953	60	3533	9	0	0	0	0	5556	174.59	23.68	4.53	13.26	24.17	16.38	51.29	1.51	40.94	12.67
5/16/2019 10:32:32 AM	3.34	0.13	7.40	0.47	0.00	0.00	0.00	0.57	11.34	100.00	5.22	13.85	1771	128	3329	14	0	0	0	0	5242	174.38	23.21	4.58	13.23	24.22	16.59	49.69	1.51	40.91	12.69
5/16/2019 10:32:34 AM	2.73	0.42	7.42	0.00	0.00	0.00	0.00	0.57	10.57	100.00	5.30	13.87	1448	418	3338	0	0	0	0	0	5203	174.67	21.69	3.65	13.00	22.77	15.46	45.84	1.52	40.89	12.67
5/16/2019 10:32:36 AM	3.34	0.34	6.82	0.00	0.00	0.00	0.00	0.58	10.49	100.00	5.31	13.55	1769	340	3067	0	0	0	0	0	5177	174.45	20.53	3.66	12.50	22.58	15.01	45.13	1.52	40.83	12.67
5/16/2019 10:32:39 AM	3.85	0.32	6.63	0.00	0.00	0.00	0.00	0.49	10.80	100.00	5.36	13.06	2039	324	2985	0	0	0	0	0	5348	174.58	20.14	3.80	12.79	22.04	14.92	45.22	1.53	40.83	12.67
5/16/2019 10:32:41 AM	3.09	0.07	7.18	0.39	0.00	0.00	0.00	0.53	10.73	100.00	5.42	12.16	1639	73	3230	12	0	0	0	0	4954	174.39	22.11	4.35	12.37	22.89	15.49	47.20	1.53	40.79	12.67
5/16/2019 10:32:43 AM	2.96	0.41	6.83	0.00	0.00	0.00	0.00	0.57	10.20	100.00	5.45	11.73	1568	408	3074	0	0	0	0	0	5049	174.29	20.39	3.44	12.58	21.99	14.93	43.90	1.53	40.75	12.68
5/16/2019 10:32:46 AM	3.31	0.29	6.79	0.10	0.00	0.00	0.00	0.52	10.50	100.00	5.46	11.81	1752	295	3056	3	0	0	0	0	5107	174.42	20.55	4.03	12.49	22.03	15.05	44.88	1.54	40.71	12.65
