Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total cell count	Trans. 700 nm	LED 3 [525 nm]	LED 4 [570 nm]	LED 5 [610 nm]	LED 6 [370 nm]	LED 7 [590 nm]	LED 8 [470 nm]	Pressure	Temp. LEDs	Temp. Sensor
date	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	r.u.	cells/ml	digits	digits	digits	digits	digits	digits	digits	bar	°C	°C
3/18/2019 10:50:19 AM	2.76	0.37	1.13	0.00	0.00	0.00	0.00	0.29	4.26	100.00	0.33	12.76	1464	369	508	0	0	0	0	0	2342	175.66	5.95	-0.47	5.90	9.07	8.95	15.93	1.03	32.93	11.17
3/18/2019 10:50:21 AM	4.14	0.09	0.00	0.00	0.00	0.00	0.00	0.32	4.22	100.00	0.36	9.20	2193	86	0	0	0	0	0	0	2279	178.26	2.63	0.93	4.94	9.41	7.25	15.57	1.04	32.98	11.15
3/18/2019 10:50:23 AM	4.30	0.00	0.12	0.73	0.00	0.00	0.00	0.16	5.15	100.00	0.36	9.25	2279	0	52	22	0	0	0	0	2353	177.98	5.99	0.81	6.11	9.13	10.26	18.44	1.04	32.95	11.17
3/18/2019 10:50:26 AM	3.36	0.00	0.92	0.19	0.00	0.00	0.00	0.34	4.47	100.00	0.36	9.44	1779	0	414	6	0	0	0	0	2199	178.01	5.96	2.28	5.35	10.03	7.37	18.08	1.03	32.99	11.20
3/18/2019 10:50:28 AM	2.73	0.51	0.00	0.42	0.00	0.00	0.00	0.94	3.66	100.00	0.36	9.60	1447	514	0	13	0	0	0	0	1974	177.76	6.10	2.10	7.12	14.56	9.55	17.92	1.04	33.00	11.21
3/18/2019 10:50:31 AM	1.02	0.15	2.44	0.00	0.00	0.00	0.00	0.62	3.62	100.00	0.41	9.38	541	153	1099	0	0	0	0	0	1794	178.63	8.73	1.13	6.25	12.09	6.58	18.69	1.04	32.99	11.22
3/18/2019 10:50:33 AM	3.12	0.06	0.87	0.60	0.00	0.00	0.00	0.28	4.64	100.00	0.45	9.31	1653	57	389	18	0	0	0	0	2118	180.37	7.02	1.02	6.03	9.76	9.73	18.31	1.04	33.02	11.17
3/18/2019 10:50:35 AM	4.42	0.00	0.00	0.60	0.00	0.00	0.00	0.49	5.02	100.00	0.50	9.28	2342	0	0	18	0	0	0	0	2360	176.23	6.39	2.46	4.96	11.88	9.33	20.77	1.05	33.00	11.21
3/18/2019 10:50:38 AM	5.22	0.00	0.00	0.20	0.00	0.00	0.00	0.43	5.42	100.00	0.58	9.20	2766	0	0	6	0	0	0	0	2772	178.38	5.00	1.06	5.59	12.07	8.87	20.71	1.06	33.01	11.17
