Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total cell count	Trans. 700 nm	LED 3 [525 nm]	LED 4 [570 nm]	LED 5 [610 nm]	LED 6 [370 nm]	LED 7 [590 nm]	LED 8 [470 nm]	Pressure	Temp. LEDs	Temp. Sensor
date	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	r.u.	cells/ml	digits	digits	digits	digits	digits	digits	digits	bar	°C	°C
4/22/2019 9:09:29 AM	6.71	0.00	0.00	0.76	0.00	0.00	0.00	0.51	7.47	100.00	0.28	14.84	3554	0	0	23	0	0	0	0	3577	174.56	8.10	2.27	8.08	15.90	12.15	28.70	1.03	33.54	10.06
4/22/2019 9:09:31 AM	7.82	0.00	0.22	0.39	0.00	0.00	0.00	0.54	8.42	100.00	0.36	14.88	4142	0	97	12	0	0	0	0	4251	174.43	8.12	3.11	9.26	17.68	11.09	31.79	1.04	33.57	10.04
4/22/2019 9:09:34 AM	8.21	0.09	0.00	0.45	0.00	0.00	0.00	0.52	8.76	100.00	0.42	14.84	4352	93	0	14	0	0	0	0	4459	175.50	7.99	2.68	9.77	17.86	12.18	32.19	1.04	33.64	10.06
4/22/2019 9:09:36 AM	8.54	0.02	0.20	0.78	0.00	0.00	0.00	0.50	9.54	99.31	0.53	14.96	4528	22	88	23	0	0	0	0	4662	173.08	9.65	3.45	10.90	18.90	13.35	35.32	1.05	33.68	10.06
4/22/2019 9:09:38 AM	7.25	0.00	1.70	0.20	0.00	0.00	0.00	0.53	9.15	100.00	0.61	14.94	3840	0	766	6	0	0	0	0	4613	176.71	10.58	3.62	8.89	18.85	11.89	35.79	1.06	33.72	10.05
4/22/2019 9:09:41 AM	6.93	0.15	1.77	0.18	0.00	0.00	0.00	0.60	9.02	99.97	0.68	14.86	3672	145	796	5	0	0	0	0	4619	174.24	11.05	1.67	9.74	19.38	12.81	35.30	1.07	33.74	10.10
4/22/2019 9:09:43 AM	7.41	0.05	1.14	0.56	0.00	0.00	0.00	0.64	9.16	100.00	0.78	14.94	3926	49	515	17	0	0	0	0	4507	175.77	10.94	3.59	10.64	20.01	12.68	36.04	1.08	33.79	10.08
4/22/2019 9:09:45 AM	8.07	0.41	1.31	0.00	0.00	0.00	0.00	0.77	9.79	100.00	0.87	14.93	4275	413	588	0	0	0	0	0	5276	174.62	11.08	-0.16	12.98	21.90	12.12	37.58	1.09	33.83	10.08
4/22/2019 9:09:48 AM	8.97	0.26	0.00	0.80	0.00	0.00	0.00	0.64	10.03	99.44	0.95	14.88	4752	260	0	24	0	0	0	0	5036	173.31	10.00	2.01	11.36	20.86	15.93	37.15	1.09	33.88	10.10
4/22/2019 9:09:50 AM	7.44	0.35	1.53	0.23	0.00	0.00	0.00	0.65	9.56	100.00	1.01	15.08	3944	352	690	7	0	0	0	0	4993	175.50	11.20	2.70	11.31	20.46	13.64	36.60	1.10	33.91	10.10
4/22/2019 9:09:53 AM	8.18	0.00	1.13	1.13	0.00	0.00	0.00	0.18	10.44	100.00	1.07	15.40	4338	0	507	34	0	0	0	0	4879	176.72	11.93	4.00	11.97	17.36	15.30	37.31	1.10	33.96	10.10
4/22/2019 9:09:55 AM	8.74	0.03	0.00	0.62	0.00	0.00	0.00	0.60	9.40	100.00	1.14	15.57	4633	32	0	19	0	0	0	0	4684	176.56	8.92	2.62	10.11	19.72	13.45	35.29	1.11	33.99	10.11
4/22/2019 9:09:57 AM	8.09	0.00	1.43	0.69	0.00	0.00	0.00	0.43	10.21	99.80	1.24	15.63	4290	0	645	21	0	0	0	0	4955	173.95	11.84	3.91	11.20	19.55	13.88	38.48	1.12	34.03	10.14
4/22/2019 9:10:00 AM	9.03	0.00	0.00	0.88	0.00	0.00	0.00	0.73	9.91	99.61	1.34	15.29	4786	0	0	26	0	0	0	0	4812	173.62	10.37	4.72	9.64	21.52	14.25	38.86	1.13	34.07	10.12
4/22/2019 9:10:02 AM	8.38	0.17	1.21	0.40	0.00	0.00	0.00	0.69	10.16	100.00	1.40	15.09	4443	165	542	12	0	0	0	0	5163	174.79	11.44	3.07	11.46	21.81	13.83	39.19	1.14	34.11	10.12
4/22/2019 9:10:05 AM	9.90	0.00	0.00	0.54	0.00	0.00	0.00	0.59	10.44	100.00	1.47	15.26	5246	0	0	16	0	0	0	0	5262	174.69	9.81	4.57	10.45	20.63	12.72	38.85	1.14	34.11	10.15
4/22/2019 9:10:07 AM	8.41	0.02	0.69	0.66	0.00	0.00	0.00	0.63	9.78	99.41	1.51	15.35	4459	16	309	20	0	0	0	0	4805	173.26	10.68	4.38	11.40	20.76	12.88	37.65	1.15	34.18	10.14
4/22/2019 9:10:09 AM	8.39	0.00	1.37	0.37	0.00	0.00	0.00	0.51	10.13	100.00	1.59	15.23	4445	0	618	11	0	0	0	0	5074	175.12	11.02	4.11	10.83	20.11	12.55	38.41	1.16	34.16	10.14
4/22/2019 9:10:12 AM	8.11	0.27	1.96	0.00	0.00	0.00	0.00	0.57	10.34	100.00	1.68	14.87	4298	266	883	0	0	0	0	0	5448	176.01	11.77	2.02	12.31	20.95	12.42	38.99	1.16	34.23	10.15
4/22/2019 9:10:14 AM	7.73	0.08	1.42	0.80	0.00	0.00	0.00	0.50	10.03	100.00	1.76	14.75	4096	85	640	24	0	0	0	0	4845	175.19	12.16	4.84	12.14	19.97	13.80	38.23	1.17	34.25	10.14
4/22/2019 9:10:16 AM	8.01	0.00	2.15	0.44	0.00	0.00	0.00	0.46	10.59	99.88	1.83	14.84	4244	0	967	13	0	0	0	0	5225	174.09	12.75	4.33	11.51	20.49	13.31	40.45	1.18	34.26	10.13
4/22/2019 9:10:19 AM	8.00	0.06	1.36	0.50	0.00	0.00	0.00	0.58	9.91	99.97	1.93	14.72	4238	56	613	15	0	0	0	0	4922	174.25	11.54	2.79	10.86	20.55	13.68	38.18	1.19	34.31	10.19
4/22/2019 9:10:21 AM	7.68	0.41	1.50	0.21	0.00	0.00	0.00	0.81	9.79	100.00	2.00	14.66	4069	406	674	6	0	0	0	0	5156	175.20	11.57	3.92	12.18	22.40	13.37	38.40	1.20	34.30	10.15
4/22/2019 9:10:24 AM	7.56	0.42	2.69	0.00	0.00	0.00	0.00	0.41	10.68	100.00	2.10	14.79	4008	420	1212	0	0	0	0	0	5641	175.14	12.76	3.00	12.45	19.83	13.97	39.18	1.21	34.31	10.16
4/22/2019 9:10:26 AM	8.71	0.15	1.81	0.24	0.00	0.00	0.00	0.60	10.91	100.00	2.20	14.81	4615	148	816	7	0	0	0	0	5587	175.24	12.27	4.13	12.25	22.17	13.38	41.50	1.22	34.38	10.19
4/22/2019 9:10:28 AM	8.03	0.17	1.86	0.47	0.00	0.00	0.00	0.48	10.53	100.00	2.28	14.76	4255	174	837	14	0	0	0	0	5280	174.85	12.42	4.13	12.24	20.43	13.94	39.55	1.22	34.34	10.17
4/22/2019 9:10:31 AM	9.28	0.00	0.00	1.10	0.00	0.00	0.00	0.71	10.38	100.00	2.35	14.71	4917	0	0	33	0	0	0	0	4951	175.23	11.49	4.94	11.43	22.14	14.66	40.30	1.23	34.38	10.16
4/22/2019 9:10:33 AM	8.39	0.00	1.33	0.53	0.00	0.00	0.00	0.62	10.25	100.00	2.47	14.66	4446	0	600	16	0	0	0	0	5062	174.86	11.82	3.17	10.97	21.43	13.80	39.76	1.24	34.38	10.21
4/22/2019 9:10:35 AM	8.33	0.57	2.49	0.00	0.00	0.00	0.00	0.47	11.39	100.00	2.56	14.61	4417	566	1120	0	0	0	0	0	6103	175.54	12.97	3.37	13.52	21.27	15.08	41.27	1.25	34.43	10.21
4/22/2019 9:10:38 AM	8.55	0.14	1.91	0.39	0.00	0.00	0.00	0.49	11.00	99.74	2.65	14.68	4532	140	861	12	0	0	0	0	5545	173.85	12.66	3.18	12.03	21.17	14.52	41.17	1.26	34.44	10.19
4/22/2019 9:10:40 AM	8.50	0.34	2.43	0.00	0.00	0.00	0.00	0.50	11.27	100.00	2.72	14.80	4507	342	1093	0	0	0	0	0	5942	174.55	12.80	3.80	12.86	21.61	13.87	41.76	1.27	34.42	10.19
4/22/2019 9:10:43 AM	9.31	0.00	0.63	0.66	0.00	0.00	0.00	0.72	10.60	100.00	2.81	14.77	4933	0	285	20	0	0	0	0	5238	175.40	11.22	4.56	11.57	22.80	13.76	41.08	1.27	34.44	10.21
4/22/2019 9:10:45 AM	8.75	0.00	1.21	0.77	0.00	0.00	0.00	0.62	10.73	100.00	2.88	14.69	4636	0	546	23	0	0	0	0	5205	175.37	12.53	3.17	11.70	22.20	15.02	41.43	1.28	34.44	10.21
4/22/2019 9:10:47 AM	8.51	0.01	1.47	0.70	0.00	0.00	0.00	0.64	10.68	100.00	2.94	14.73	4508	6	660	21	0	0	0	0	5195	175.00	12.78	4.17	12.06	22.39	14.27	41.62	1.29	34.47	10.21
4/22/2019 9:10:50 AM	8.86	0.07	1.33	0.64	0.00	0.00	0.00	0.58	10.89	100.00	3.00	14.69	4693	73	597	19	0	0	0	0	5383	174.71	12.43	2.76	11.81	21.89	15.21	41.36	1.29	34.45	10.22
4/22/2019 9:10:52 AM	8.32	0.41	1.96	0.04	0.00	0.00	0.00	0.78	10.74	100.00	3.04	14.64	4412	412	883	1	0	0	0	0	5709	175.25	12.46	4.13	12.87	23.54	13.67	41.55	1.30	34.48	10.23
4/22/2019 9:10:54 AM	8.82	0.58	1.77	0.00	0.00	0.00	0.00	0.60	11.16	100.00	3.11	14.74	4674	576	795	0	0	0	0	0	6044	175.13	11.91	2.85	13.20	22.12	14.99	40.73	1.30	34.48	10.21
4/22/2019 9:10:57 AM	8.81	0.37	1.92	0.00	0.00	0.00	0.00	0.63	11.10	99.83	3.17	14.88	4671	371	863	0	0	0	0	0	5906	174.00	12.22	2.64	12.70	22.55	14.07	41.57	1.31	34.49	10.21
4/22/2019 9:10:59 AM	8.71	0.00	1.86	0.35	0.00	0.00	0.00	0.59	10.92	100.00	3.22	14.90	4614	0	837	11	0	0	0	0	5462	174.66	12.64	3.05	11.31	22.14	13.99	42.06	1.32	34.50	10.23
4/22/2019 9:11:02 AM	8.88	0.35	2.16	0.00	0.00	0.00	0.00	0.52	11.39	100.00	3.29	14.91	4708	346	973	0	0	0	0	0	6027	175.04	12.45	3.41	12.77	21.88	14.16	41.95	1.32	34.50	10.22
4/22/2019 9:11:04 AM	8.59	0.00	1.23	0.78	0.00	0.00	0.00	0.65	10.61	100.00	3.38	14.81	4554	0	555	23	0	0	0	0	5133	175.45	12.55	3.81	11.73	22.31	14.72	41.34	1.33	34.49	10.21
4/22/2019 9:11:06 AM	8.42	0.31	2.39	0.00	0.00	0.00	0.00	0.65	11.11	100.00	3.46	14.65	4460	308	1073	0	0	0	0	0	5842	175.07	13.02	3.41	12.55	22.88	13.87	42.44	1.34	34.50	10.23
4/22/2019 9:11:09 AM	9.14	0.22	1.79	0.43	0.00	0.00	0.00	0.55	11.57	100.00	3.53	14.38	4846	217	804	13	0	0	0	0	5880	175.40	13.02	4.07	13.15	22.63	14.97	43.25	1.35	34.50	10.22
4/22/2019 9:11:11 AM	8.59	0.35	2.21	0.55	0.00	0.00	0.00	0.63	11.70	100.00	3.61	13.82	4551	351	995	17	0	0	0	0	5914	174.90	14.42	4.40	14.00	23.67	16.14	44.55	1.35	34.49	10.22
4/22/2019 9:11:13 AM	9.33	0.38	1.86	0.34	0.00	0.00	0.00	0.62	11.90	100.00	3.71	12.61	4942	379	835	10	0	0	0	0	6166	176.02	13.34	4.05	13.87	23.68	15.66	44.36	1.36	34.51	10.23
4/22/2019 9:11:16 AM	8.67	0.53	1.93	0.35	0.00	0.00	0.00	0.45	11.48	100.00	3.80	11.43	4596	527	867	11	0	0	0	0	6000	177.22	12.87	3.38	13.73	21.21	16.16	41.29	1.37	34.50	10.23
4/22/2019 9:11:18 AM	8.71	0.44	1.71	0.50	0.00	0.00	0.00	0.45	11.37	100.00	3.88	11.29	4619	443	770	15	0	0	0	0	5846	177.52	12.78	3.35	13.50	21.07	16.25	41.09	1.38	34.51	10.24
4/22/2019 9:11:21 AM	8.27	0.64	2.24	0.01	0.00	0.00	0.00	0.48	11.17	100.00	4.00	11.07	4385	643	1010	0	0	0	0	0	6038	177.21	12.46	3.52	13.63	20.95	15.07	40.15	1.39	34.49	10.22
4/22/2019 9:11:23 AM	8.10	0.58	1.80	0.31	0.00	0.00	0.00	0.48	10.79	100.00	4.10	10.69	4294	582	808	9	0	0	0	0	5694	177.25	12.17	3.77	13.50	20.43	15.31	38.94	1.40	34.49	10.25
4/22/2019 9:11:25 AM	8.67	0.63	1.69	0.21	0.00	0.00	0.00	0.41	11.20	100.00	4.13	10.74	4593	634	762	6	0	0	0	0	5995	178.21	11.78	3.83	13.88	20.19	15.36	39.28	1.40	34.45	10.24
4/22/2019 9:11:28 AM	8.43	0.38	1.20	0.56	0.00	0.00	0.00	0.49	10.57	100.00	4.17	11.03	4466	382	541	17	0	0	0	0	5406	178.91	11.59	3.35	12.70	20.24	15.29	38.44	1.41	34.44	10.25
4/22/2019 9:11:30 AM	8.22	0.52	1.25	0.43	0.00	0.00	0.00	0.48	10.41	100.00	4.22	11.35	4354	516	562	13	0	0	0	0	5446	178.63	11.27	3.48	12.96	19.86	15.10	37.43	1.41	34.44	10.25
4/22/2019 9:11:32 AM	8.70	0.62	1.16	0.27	0.00	0.00	0.00	0.42	10.75	100.00	4.29	11.58	4612	616	522	8	0	0	0	0	5758	177.99	10.77	3.24	13.27	19.57	15.24	37.44	1.42	34.42	10.24
4/22/2019 9:11:35 AM	8.23	0.34	0.97	0.60	0.00	0.00	0.00	0.41	10.14	100.00	4.34	11.38	4364	337	437	18	0	0	0	0	5155	179.00	10.81	3.25	12.17	18.84	14.77	36.37	1.43	34.41	10.25
4/22/2019 9:11:37 AM	8.24	0.64	1.54	0.00	0.00	0.00	0.00	0.41	10.42	100.00	4.39	11.38	4368	640	693	0	0	0	0	0	5700	178.77	10.55	3.28	13.08	18.99	13.88	36.35	1.43	34.40	10.25
