Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total cell count	Trans. 700 nm	LED 3 [525 nm]	LED 4 [570 nm]	LED 5 [610 nm]	LED 6 [370 nm]	LED 7 [590 nm]	LED 8 [470 nm]	Pressure	Temp. LEDs	Temp. Sensor
date	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	r.u.	cells/ml	digits	digits	digits	digits	digits	digits	digits	bar	°C	°C
2/27/2019 11:11:38 AM	0.86	0.50	1.09	0.55	0.00	0.00	0.00	0.51	3.01	81.99	0.40	10.77	457	502	491	17	0	0	0	0	1467	142.92	7.11	0.03	5.89	9.52	10.58	13.84	1.04	27.50	8.41
2/27/2019 11:11:41 AM	4.40	0.00	1.26	0.64	0.00	0.00	0.00	0.28	6.30	100.00	0.51	6.85	2332	0	569	19	0	0	0	0	2920	174.44	8.67	1.73	6.38	12.21	11.54	24.57	1.05	27.55	8.37
2/27/2019 11:11:43 AM	3.24	0.00	2.42	0.35	0.00	0.00	0.00	0.44	6.02	99.60	0.53	7.04	1717	0	1091	11	0	0	0	0	2819	173.59	10.24	2.44	6.32	13.67	10.34	25.96	1.05	27.60	8.39
2/27/2019 11:11:45 AM	2.88	0.00	3.88	0.00	0.00	0.00	0.00	0.25	6.77	100.00	0.54	7.43	1529	0	1747	0	0	0	0	0	3275	175.15	12.06	1.24	7.23	12.97	8.87	28.43	1.05	27.62	8.40
2/27/2019 11:11:48 AM	5.24	0.00	3.00	0.00	0.00	0.00	0.00	0.21	8.23	99.99	0.57	7.37	2777	0	1348	0	0	0	0	0	4124	174.27	11.24	1.06	8.17	14.42	10.00	31.81	1.06	27.64	8.39
2/27/2019 11:11:50 AM	4.95	0.00	1.78	0.00	0.00	0.00	0.00	0.52	6.73	100.00	0.58	7.34	2622	0	801	0	0	0	0	0	3423	177.43	8.76	2.70	7.13	15.03	7.77	28.04	1.06	27.64	8.41
2/27/2019 11:11:53 AM	2.11	0.00	4.30	0.00	0.00	0.00	0.00	0.59	6.41	100.00	0.62	7.49	1119	0	1934	0	0	0	0	0	3053	175.83	13.41	2.21	6.77	16.23	9.89	30.28	1.06	27.65	8.40
2/27/2019 11:11:55 AM	4.06	0.30	3.67	0.00	0.00	0.00	0.00	0.23	8.03	100.00	0.64	7.38	2149	300	1652	0	0	0	0	0	4102	176.19	12.51	2.12	9.73	14.62	11.69	30.78	1.06	27.68	8.40
2/27/2019 11:11:57 AM	4.96	0.00	3.09	0.00	0.00	0.00	0.00	0.30	8.05	99.85	0.68	7.30	2627	0	1391	0	0	0	0	0	4018	174.04	11.53	1.66	8.15	15.27	10.46	31.81	1.07	27.69	8.42
2/27/2019 11:12:00 AM	4.30	0.00	4.01	0.00	0.00	0.00	0.00	0.12	8.32	99.51	0.73	7.22	2281	0	1807	0	0	0	0	0	4088	173.44	12.86	2.40	8.81	14.06	10.64	32.15	1.07	27.69	8.41
2/27/2019 11:12:02 AM	4.83	0.00	3.72	0.00	0.00	0.00	0.00	0.31	8.55	99.95	0.75	7.42	2562	0	1673	0	0	0	0	0	4236	174.21	12.93	2.61	9.04	16.20	10.56	34.18	1.07	27.71	8.42
2/27/2019 11:12:04 AM	3.10	0.00	4.98	0.00	0.00	0.00	0.00	0.24	8.08	100.00	0.80	7.23	1644	0	2241	0	0	0	0	0	3885	176.67	14.45	3.44	6.93	14.91	10.79	34.24	1.08	27.73	8.40
2/27/2019 11:12:07 AM	5.18	0.00	3.14	0.25	0.00	0.00	0.00	0.08	8.58	99.41	0.83	7.24	2746	0	1414	8	0	0	0	0	4168	173.26	11.85	3.56	8.94	13.88	11.49	31.97	1.08	27.73	8.42
2/27/2019 11:12:09 AM	4.02	0.00	4.08	0.00	0.00	0.00	0.00	0.31	8.10	100.00	0.88	7.35	2130	0	1837	0	0	0	0	0	3967	174.60	13.23	2.68	8.11	15.55	9.94	33.59	1.09	27.75	8.42
2/27/2019 11:12:12 AM	3.21	0.00	4.83	0.00	0.00	0.00	0.00	0.24	8.04	100.00	0.95	7.23	1704	0	2174	0	0	0	0	0	3877	175.26	14.35	2.39	7.83	14.88	10.00	33.91	1.09	27.75	8.45
2/27/2019 11:12:14 AM	4.58	0.00	4.25	0.00	0.00	0.00	0.00	0.15	8.83	100.00	1.04	7.15	2426	0	1912	0	0	0	0	0	4338	174.50	13.63	2.33	9.13	15.00	10.36	34.69	1.10	27.76	8.44
2/27/2019 11:12:16 AM	4.73	0.04	4.19	0.00	0.00	0.00	0.00	0.14	8.97	100.00	1.12	7.14	2508	43	1885	0	0	0	0	0	4437	174.79	13.59	3.70	10.28	15.30	10.72	34.36	1.11	27.76	8.43
2/27/2019 11:12:19 AM	4.51	0.00	4.02	0.18	0.00	0.00	0.00	0.29	8.71	100.00	1.19	7.05	2388	0	1809	6	0	0	0	0	4202	174.66	13.94	3.45	9.19	16.50	11.87	35.05	1.12	27.75	8.44
2/27/2019 11:12:21 AM	5.40	0.00	3.93	0.00	0.00	0.00	0.00	0.07	9.33	100.00	1.29	7.10	2862	0	1767	0	0	0	0	0	4629	174.31	13.12	2.57	9.07	14.98	11.72	35.06	1.13	27.75	8.45
2/27/2019 11:12:23 AM	4.50	0.02	3.91	0.00	0.00	0.00	0.00	0.16	8.42	100.00	1.35	7.13	2385	17	1758	0	0	0	0	0	4160	175.22	12.94	1.72	8.99	14.70	11.18	32.57	1.13	27.76	8.43
2/27/2019 11:12:26 AM	4.58	0.00	3.63	0.09	0.00	0.00	0.00	0.30	8.30	99.30	1.42	7.03	2429	0	1635	3	0	0	0	0	4067	173.07	12.79	3.13	8.64	15.91	11.16	33.27	1.14	27.73	8.41
2/27/2019 11:12:28 AM	2.89	0.11	4.55	0.00	0.00	0.00	0.00	0.29	7.54	99.57	1.47	6.87	1530	109	2046	0	0	0	0	0	3686	173.54	13.89	2.47	9.03	14.91	10.59	31.28	1.14	27.71	8.49
2/27/2019 11:12:31 AM	3.31	0.00	3.85	0.30	0.00	0.00	0.00	0.45	7.46	99.81	1.52	6.81	1754	0	1732	9	0	0	0	0	3495	173.96	13.65	2.75	8.13	16.35	11.63	32.26	1.15	27.75	8.44
