Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total cell count	Trans. 700 nm	LED 3 [525 nm]	LED 4 [570 nm]	LED 5 [610 nm]	LED 6 [370 nm]	LED 7 [590 nm]	LED 8 [470 nm]	Pressure	Temp. LEDs	Temp. Sensor
5/16/2019 1:50:04 PM	2.88	1.07	3.04	2.38	0.00	0.00	0.00	0.53	9.37	100.00	6.38	10.64	1527	1070	1368	71	0	0	0	0	4036	174.87	19.06	7.35	17.59	19.72	22.23	37.36	1.62	40.62	12.81
5/16/2019 1:50:06 PM	2.55	0.99	2.95	2.86	0.00	0.00	0.00	0.52	9.35	99.71	6.49	10.43	1352	993	1327	86	0	0	0	0	3758	173.79	20.03	8.36	18.19	19.76	23.12	37.88	1.64	40.59	12.79
5/16/2019 1:50:09 PM	3.02	0.95	3.01	2.85	0.00	0.00	0.00	0.47	9.83	100.00	6.62	9.96	1603	951	1353	86	0	0	0	0	3993	174.64	20.28	8.15	18.32	20.00	23.49	39.23	1.65	40.52	12.78
5/16/2019 1:50:11 PM	2.60	1.28	3.09	2.91	0.00	0.00	0.00	0.48	9.87	100.00	6.73	9.52	1377	1280	1391	87	0	0	0	0	4135	174.30	20.67	8.78	19.76	19.96	24.66	38.65	1.66	40.46	12.82
5/16/2019 1:50:14 PM	2.19	1.30	2.97	3.07	0.00	0.00	0.00	0.52	9.53	99.72	6.84	9.43	1163	1299	1335	92	0	0	0	0	3889	173.80	20.78	8.80	19.74	19.91	25.00	37.87	1.67	40.44	12.79
5/16/2019 1:50:16 PM	2.34	1.30	2.94	2.94	0.00	0.00	0.00	0.46	9.52	99.44	6.91	9.47	1242	1298	1324	88	0	0	0	0	3952	173.31	20.20	9.16	19.72	19.19	24.22	37.14	1.68	40.36	12.77
5/16/2019 1:50:18 PM	1.54	1.32	2.73	3.21	0.00	0.00	0.00	0.50	8.80	99.54	7.04	9.37	816	1316	1229	96	0	0	0	0	3457	173.49	20.19	9.37	19.57	18.56	24.49	35.14	1.69	40.29	12.79
5/16/2019 1:50:21 PM	2.17	1.32	2.85	2.66	0.00	0.00	0.00	0.45	8.99	99.52	7.15	9.26	1148	1316	1281	80	0	0	0	0	3825	173.46	18.98	8.63	18.86	18.22	22.98	34.87	1.70	40.25	12.78
5/16/2019 1:50:23 PM	2.37	1.15	2.19	2.97	0.00	0.00	0.00	0.45	8.67	99.46	7.28	9.55	1255	1150	984	89	0	0	0	0	3478	173.35	18.35	8.67	18.35	17.79	22.95	33.91	1.71	40.20	12.73
5/16/2019 1:50:25 PM	2.15	1.20	2.30	2.80	0.00	0.00	0.00	0.43	8.44	99.29	7.37	9.65	1138	1202	1034	84	0	0	0	0	3457	173.06	17.96	8.43	18.08	17.23	22.45	32.82	1.72	40.12	12.73
5/16/2019 1:50:28 PM	2.05	1.02	1.82	3.05	0.00	0.00	0.00	0.45	7.94	99.16	7.50	9.44	1087	1015	819	91	0	0	0	0	3013	172.83	17.41	8.65	17.37	16.70	21.92	31.54	1.73	40.07	12.73
5/16/2019 1:50:30 PM	1.88	1.00	2.00	2.54	0.00	0.00	0.00	0.41	7.43	99.15	7.66	9.00	998	1004	901	76	0	0	0	0	2979	172.81	16.07	7.48	15.98	15.45	20.19	29.25	1.75	39.99	12.72
5/16/2019 1:50:33 PM	1.67	1.00	2.16	2.65	0.00	0.00	0.00	0.43	7.47	99.05	7.81	9.00	884	995	974	79	0	0	0	0	2933	172.64	16.70	7.83	16.24	15.86	20.47	29.93	1.77	39.90	12.75
5/16/2019 1:50:35 PM	1.94	0.94	1.76	2.61	0.00	0.00	0.00	0.43	7.26	99.08	7.97	9.16	1027	943	792	78	0	0	0	0	2841	172.69	15.77	7.37	15.65	15.44	20.05	28.85	1.78	39.84	12.71
5/16/2019 1:50:37 PM	1.36	1.01	1.87	2.37	0.00	0.00	0.00	0.43	6.61	98.63	8.09	9.03	722	1007	840	71	0	0	0	0	2640	171.91	14.96	7.21	15.07	14.39	18.90	26.40	1.79	39.74	12.71
5/16/2019 1:50:40 PM	1.72	0.96	1.84	2.40	0.00	0.00	0.00	0.42	6.92	98.85	8.21	9.11	913	956	828	72	0	0	0	0	2769	172.30	15.12	7.06	15.09	14.74	19.15	27.44	1.80	39.72	12.69
5/16/2019 1:50:42 PM	1.67	0.98	1.68	2.27	0.00	0.00	0.00	0.39	6.60	98.52	8.29	9.13	886	977	756	68	0	0	0	0	2687	171.72	14.24	7.15	14.81	13.92	18.32	25.81	1.81	39.62	12.69
5/16/2019 1:50:45 PM	1.74	1.00	2.03	2.06	0.00	0.00	0.00	0.38	6.83	98.65	8.37	9.30	924	1002	912	62	0	0	0	0	2900	171.94	14.46	6.52	14.62	14.14	18.30	26.55	1.82	39.55	12.67
5/16/2019 1:50:47 PM	1.79	0.94	1.65	2.13	0.00	0.00	0.00	0.40	6.51	98.75	8.53	9.41	948	944	742	64	0	0	0	0	2698	172.12	13.81	6.52	14.24	13.84	17.92	25.48	1.84	39.48	12.67
5/16/2019 1:50:49 PM	1.66	0.97	1.55	2.10	0.00	0.00	0.00	0.40	6.29	98.52	8.63	9.26	881	974	700	63	0	0	0	0	2617	171.71	13.42	6.52	14.12	13.47	17.65	24.52	1.85	39.41	12.67
5/16/2019 1:50:52 PM	1.56	0.87	1.50	2.14	0.00	0.00	0.00	0.40	6.08	98.61	8.77	9.32	826	871	675	64	0	0	0	0	2437	171.87	13.29	6.54	13.67	13.22	17.22	24.12	1.86	39.34	12.66
5/16/2019 1:50:54 PM	1.37	0.88	1.48	2.06	0.00	0.00	0.00	0.39	5.79	98.36	8.91	9.21	724	883	666	62	0	0	0	0	2334	171.44	12.86	6.34	13.32	12.75	16.78	23.02	1.87	39.27	12.65
5/16/2019 1:50:56 PM	1.63	0.90	1.40	1.84	0.00	0.00	0.00	0.38	5.78	98.28	9.01	9.01	864	903	630	55	0	0	0	0	2453	171.30	12.12	6.01	13.02	12.44	16.15	22.43	1.88	39.15	12.64
5/16/2019 1:50:59 PM	1.68	0.84	1.41	1.85	0.00	0.00	0.00	0.38	5.78	98.27	9.14	9.07	893	840	633	56	0	0	0	0	2422	171.28	12.15	6.00	12.82	12.55	15.96	22.69	1.90	39.11	12.63
5/16/2019 1:51:01 PM	1.60	0.88	1.35	1.84	0.00	0.00	0.00	0.35	5.66	98.23	9.27	9.02	846	878	609	55	0	0	0	0	2388	171.21	11.87	6.09	12.86	12.01	15.84	21.86	1.91	39.03	12.61
5/16/2019 1:51:04 PM	1.54	0.82	1.27	1.76	0.00	0.00	0.00	0.36	5.39	98.32	9.38	8.80	819	823	572	53	0	0	0	0	2266	171.37	11.40	5.52	12.16	11.73	15.39	21.06	1.92	38.96	12.61
5/16/2019 1:51:06 PM	1.45	0.79	1.20	1.90	0.00	0.00	0.00	0.38	5.33	98.23	9.49	8.79	768	789	539	57	0	0	0	0	2152	171.20	11.62	5.89	12.29	11.91	15.51	21.21	1.93	38.89	12.60
5/16/2019 1:51:08 PM	1.65	0.81	1.35	1.72	0.00	0.00	0.00	0.37	5.54	98.18	9.58	8.94	877	814	609	51	0	0	0	0	2351	171.12	11.55	5.61	12.25	12.08	15.32	21.69	1.94	38.77	12.58
5/16/2019 1:51:11 PM	1.99	0.92	1.36	1.59	0.00	0.00	0.00	0.36	5.86	98.08	9.69	9.13	1053	921	613	48	0	0	0	0	2635	170.95	11.43	5.74	12.79	12.30	15.48	22.19	1.95	38.69	12.58
5/16/2019 1:51:13 PM	1.83	0.84	1.27	1.66	0.00	0.00	0.00	0.39	5.60	98.06	9.82	9.12	968	838	572	50	0	0	0	0	2427	170.91	11.34	5.55	12.30	12.23	15.27	21.75	1.96	38.64	12.56
5/16/2019 1:51:15 PM	1.85	0.73	1.07	1.58	0.00	0.00	0.00	0.36	5.24	97.86	9.95	8.94	980	734	482	47	0	0	0	0	2244	170.57	10.48	5.12	11.40	11.43	14.38	20.35	1.97	38.56	12.56
5/16/2019 1:51:18 PM	2.03	0.85	1.19	1.61	0.00	0.00	0.00	0.38	5.68	97.90	10.09	8.92	1076	855	534	48	0	0	0	0	2513	170.63	11.12	5.42	12.31	12.28	15.27	21.80	1.99	38.49	12.56
5/16/2019 1:51:20 PM	2.06	0.88	1.11	1.60	0.00	0.00	0.00	0.40	5.65	97.60	10.21	8.94	1091	882	500	48	0	0	0	0	2521	170.11	10.96	5.52	12.41	12.32	15.21	21.61	2.00	38.37	12.54
