Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total cell count	Trans. 700 nm	LED 3 [525 nm]	LED 4 [570 nm]	LED 5 [610 nm]	LED 6 [370 nm]	LED 7 [590 nm]	LED 8 [470 nm]	Pressure	Temp. LEDs	Temp. Sensor
date	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	r.u.	cells/ml	digits	digits	digits	digits	digits	digits	digits	bar	°C	°C
4/15/2019 9:52:16 AM	4.74	0.27	2.95	0.00	0.00	0.00	0.00	0.50	7.95	91.38	0.24	14.60	2512	267	1326	0	0	0	0	0	4105	159.28	11.83	2.56	9.85	17.12	11.10	31.95	1.02	31.92	9.33
4/15/2019 9:52:18 AM	5.66	0.38	2.72	0.00	0.00	0.00	0.00	0.48	8.77	91.92	0.30	14.66	2999	384	1226	0	0	0	0	0	4610	160.22	11.91	2.19	10.78	17.88	12.34	33.77	1.03	31.98	9.32
4/15/2019 9:52:21 AM	4.79	0.00	3.47	0.14	0.00	0.00	0.00	0.59	8.41	91.28	0.38	14.66	2541	0	1561	4	0	0	0	0	4106	159.11	13.56	2.09	8.86	18.96	12.04	35.66	1.04	32.04	9.33
4/15/2019 9:52:23 AM	6.57	0.08	3.05	0.00	0.00	0.00	0.00	0.49	9.70	90.75	0.45	14.60	3480	80	1373	0	0	0	0	0	4933	158.18	13.05	1.63	10.36	19.59	12.44	38.09	1.04	32.09	9.33
4/15/2019 9:52:26 AM	8.16	0.31	1.73	0.00	0.00	0.00	0.00	0.31	10.19	92.31	0.51	14.56	4326	307	776	0	0	0	0	0	5409	160.90	10.44	2.61	11.58	17.90	12.69	35.99	1.05	32.13	9.35
4/15/2019 9:52:28 AM	8.54	0.59	2.10	0.00	0.00	0.00	0.00	0.39	11.23	91.89	0.59	14.53	4525	589	947	0	0	0	0	0	6060	160.17	11.96	3.59	13.48	20.15	14.70	39.62	1.06	32.18	9.37
4/15/2019 9:52:30 AM	5.48	0.00	2.06	1.27	0.00	0.00	0.00	0.60	8.82	91.11	0.61	14.62	2906	0	928	38	0	0	0	0	3872	158.81	14.00	5.06	11.03	19.59	14.64	36.79	1.06	32.23	9.37
4/15/2019 9:52:33 AM	8.55	0.31	1.63	0.00	0.00	0.00	0.00	0.45	10.49	91.43	0.68	14.76	4533	306	734	0	0	0	0	0	5573	159.37	10.90	1.90	12.03	19.70	12.97	37.93	1.07	32.28	9.35
4/15/2019 9:52:35 AM	7.26	0.00	3.19	0.00	0.00	0.00	0.00	0.33	10.45	91.26	0.73	14.94	3849	0	1435	0	0	0	0	0	5284	159.07	13.29	1.54	10.31	19.10	12.96	39.71	1.07	32.31	9.36
4/15/2019 9:52:37 AM	5.96	0.14	2.71	0.00	0.00	0.00	0.00	0.64	8.81	91.81	0.80	15.03	3157	140	1220	0	0	0	0	0	4518	160.03	12.29	2.24	10.40	19.72	11.20	35.85	1.08	32.36	9.37
4/15/2019 9:52:40 AM	5.67	0.69	3.75	0.00	0.00	0.00	0.00	0.46	10.10	90.67	0.86	15.08	3005	688	1686	0	0	0	0	0	5379	158.04	14.52	3.41	13.28	19.67	14.53	38.24	1.08	32.39	9.38
4/15/2019 9:52:42 AM	5.60	0.59	3.10	0.18	0.00	0.00	0.00	0.50	9.48	90.59	0.95	14.95	2971	594	1394	5	0	0	0	0	4964	157.90	13.53	2.89	12.12	19.13	14.70	36.29	1.09	32.42	9.38
4/15/2019 9:52:45 AM	8.56	0.17	2.01	0.00	0.00	0.00	0.00	0.48	10.74	91.61	1.04	14.87	4538	166	905	0	0	0	0	0	5610	159.67	11.83	0.75	11.03	20.55	13.86	39.84	1.10	32.47	9.39
4/15/2019 9:52:47 AM	4.63	0.59	4.27	0.15	0.00	0.00	0.00	0.43	9.64	92.24	1.12	14.88	2451	587	1921	5	0	0	0	0	4965	160.77	15.47	3.47	12.46	18.99	14.79	37.63	1.11	32.49	9.40
4/15/2019 9:52:49 AM	7.39	0.31	2.54	0.00	0.00	0.00	0.00	0.40	10.24	91.65	1.20	14.81	3916	310	1144	0	0	0	0	0	5370	159.74	12.44	0.48	12.09	19.13	13.11	37.83	1.12	32.55	9.39
4/15/2019 9:52:52 AM	4.99	0.44	3.81	0.00	0.00	0.00	0.00	0.69	9.24	91.01	1.26	14.71	2644	440	1716	0	0	0	0	0	4800	158.62	14.71	2.93	11.87	20.98	13.07	38.10	1.12	32.56	9.40
4/15/2019 9:52:54 AM	6.18	0.53	3.33	0.00	0.00	0.00	0.00	0.67	10.04	92.44	1.34	14.66	3274	533	1498	0	0	0	0	0	5304	161.12	14.26	2.71	12.44	21.67	14.33	39.64	1.13	32.62	9.43
4/15/2019 9:52:57 AM	6.83	0.00	2.80	0.42	0.00	0.00	0.00	0.69	10.05	92.56	1.42	14.71	3622	0	1258	13	0	0	0	0	4892	161.33	14.25	2.74	10.15	22.24	14.38	41.45	1.14	32.64	9.40
4/15/2019 9:52:59 AM	7.58	0.29	2.56	0.16	0.00	0.00	0.00	0.49	10.58	91.80	1.51	14.70	4016	287	1151	5	0	0	0	0	5459	160.01	13.00	3.40	12.10	20.60	13.95	39.92	1.15	32.68	9.42
4/15/2019 9:53:01 AM	8.12	0.02	3.22	0.13	0.00	0.00	0.00	0.31	11.50	92.10	1.57	14.69	4305	24	1448	4	0	0	0	0	5781	160.52	14.18	2.79	11.63	20.44	14.17	42.95	1.15	32.69	9.41
