
Advanced Calibration Data
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7, coef 8, coef 9
,Temperature(degC),unknown,0.000000,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.00
,Pressure(psi),unknown,0.000000,-0.000189,0.995379,-0.000032,0.003576,0.347366,0.000000,1.000000,0.000000
,Power(V),unknown,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,DO(ppm),19-Feb-18 12:38,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,DO Temp(degC),unknown,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

Field Calibration Data
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7
,Temperature(degC),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,Pressure(psi),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,Power(V),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,DO(ppm),19-Feb-18 12:38,1.000000,0.130000,0.000000,0.000000,0.000000,1.000000,0.000000
,DO Temp(degC),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000

Sensor/File information
Sensor SN, 21230019 ,,Modbus Addr., 1 
Sensor Type,DO2,,Initialized w/fw Rev,"2. 130"
Sensor Name,FCR DO (1),,Uploaded,"Aqua4Plus 1.9.10"
File Name,FCR_DO_8m_20190318,,Exported,"Aqua4Plus 1.9.10"
# Records,  2685 
Statistical Data,,Temperature(degC),Pressure(psi),Power(V),DO(ppm),DO Temp(degC),
,Sensor Range,Custom,Custom,Custom,Custom,Custom,
,Minimum,5.563,26.212,12.579,7.810,5.510,
,Maximum,8.875,26.597,13.980,11.250,7.710,
,Mean,6.768,26.412,13.281,9.572,6.565,
,Variance,0.3837,0.0075,0.2377,0.7779,0.3645,
,Std Deviation,0.6195,0.0868,0.4875,0.8820,0.6038,
,,,,,,,
,,,,,,,
Rec #,Date/Time,Temperature(degC),Pressure(psi),Power(V),DO(ppm),DO Temp(degC)
330,21-Mar-19 22:15:00,5.938,26.245,12.907,10.650,5.780
331,21-Mar-19 22:30:00,5.875,26.230,12.907,10.820,5.820
332,21-Mar-19 22:45:00,5.875,26.263,12.937,10.900,5.830
333,21-Mar-19 23:00:00,5.875,26.248,12.877,10.870,5.760
334,21-Mar-19 23:15:00,5.875,26.249,12.847,10.640,5.750
335,21-Mar-19 23:30:00,5.813,26.273,12.877,10.640,5.740
336,21-Mar-19 23:45:00,5.813,26.245,12.877,10.610,5.730
337,22-Mar-19 00:00:00,5.813,26.251,12.847,10.570,5.750
338,22-Mar-19 00:15:00,5.813,26.229,12.817,10.660,5.770
339,22-Mar-19 00:30:00,5.813,26.271,12.847,10.740,5.820
340,22-Mar-19 00:45:00,5.875,26.269,12.877,10.780,5.850
341,22-Mar-19 01:00:00,5.938,26.237,12.847,10.820,5.810
342,22-Mar-19 01:15:00,5.938,26.244,12.847,10.840,5.800
343,22-Mar-19 01:30:00,6.000,26.248,12.817,10.880,5.790
344,22-Mar-19 01:45:00,6.000,26.263,12.847,10.880,5.800
345,22-Mar-19 02:00:00,6.000,26.259,12.847,10.860,5.750
346,22-Mar-19 02:15:00,6.063,26.257,12.817,10.770,5.740
347,22-Mar-19 02:30:00,6.063,26.267,12.817,10.720,5.740
348,22-Mar-19 02:45:00,6.063,26.258,12.847,10.780,5.810
349,22-Mar-19 03:00:00,6.063,26.249,12.847,10.870,5.830
350,22-Mar-19 03:15:00,6.063,26.249,12.817,10.890,5.820
351,22-Mar-19 03:30:00,6.063,26.259,12.817,10.880,5.820
352,22-Mar-19 03:45:00,6.063,26.251,12.817,10.860,5.820
353,22-Mar-19 04:00:00,6.000,26.270,12.847,10.860,5.850
354,22-Mar-19 04:15:00,6.000,26.262,12.817,10.890,5.860
355,22-Mar-19 04:30:00,6.000,26.258,12.817,10.870,5.880
356,22-Mar-19 04:45:00,6.000,26.258,12.817,10.880,5.860
357,22-Mar-19 05:00:00,6.000,26.221,12.817,10.870,5.800
358,22-Mar-19 05:15:00,6.000,26.253,12.788,10.830,5.740
359,22-Mar-19 05:30:00,5.938,26.241,12.817,10.660,5.720
360,22-Mar-19 05:45:00,5.875,26.243,12.788,10.680,5.750
361,22-Mar-19 06:00:00,5.875,26.261,12.788,10.730,5.760
362,22-Mar-19 06:15:00,5.875,26.230,12.758,10.680,5.750
363,22-Mar-19 06:30:00,5.875,26.226,12.758,10.740,5.780
364,22-Mar-19 06:45:00,5.875,26.262,12.758,10.770,5.820
365,22-Mar-19 07:00:00,5.875,26.251,12.758,10.850,5.850
366,22-Mar-19 07:15:00,5.875,26.242,12.728,10.890,5.880
367,22-Mar-19 07:30:00,5.875,26.212,12.728,10.910,5.890
368,22-Mar-19 07:45:00,5.875,26.270,12.728,10.880,5.820
369,22-Mar-19 08:00:00,5.875,26.270,12.758,10.760,5.840
370,22-Mar-19 08:15:00,5.938,26.246,12.877,10.870,5.820
371,22-Mar-19 08:30:00,5.875,26.242,13.056,10.840,5.830
372,22-Mar-19 08:45:00,5.875,26.256,13.265,10.850,5.830
373,22-Mar-19 09:00:00,5.875,26.276,13.622,10.860,5.850
374,22-Mar-19 09:15:00,5.938,26.246,13.831,10.870,5.870
375,22-Mar-19 09:30:00,5.938,26.226,13.861,10.860,5.910
376,22-Mar-19 09:45:00,5.938,26.248,13.920,10.850,5.880
377,22-Mar-19 10:00:00,5.938,26.259,13.920,10.850,5.820
378,22-Mar-19 10:15:00,5.938,26.280,13.920,10.820,5.790
379,22-Mar-19 10:30:00,5.938,26.261,13.920,10.730,5.850
380,22-Mar-19 10:45:00,6.000,26.245,13.891,10.850,5.880
381,22-Mar-19 11:00:00,6.000,26.260,13.920,10.830,5.920
382,22-Mar-19 11:15:00,6.063,26.272,13.920,10.810,5.940
383,22-Mar-19 11:30:00,6.125,26.252,13.891,10.810,5.920
384,22-Mar-19 11:45:00,6.125,26.263,13.861,10.810,5.940
385,22-Mar-19 12:00:00,6.188,26.240,13.831,10.810,5.960
386,22-Mar-19 12:15:00,6.188,26.248,13.891,10.820,5.910
387,22-Mar-19 12:30:00,6.250,26.266,13.950,10.830,5.960
388,22-Mar-19 12:45:00,6.313,26.273,13.920,10.800,5.940
389,22-Mar-19 13:00:00,6.313,26.274,13.920,10.830,5.890
390,22-Mar-19 13:15:00,6.250,26.250,13.920,10.840,5.920
391,22-Mar-19 13:30:00,6.250,26.270,13.920,10.820,5.840
392,22-Mar-19 13:45:00,6.188,26.270,13.920,10.840,5.790
393,22-Mar-19 14:00:00,6.063,26.257,13.920,10.780,5.800
394,22-Mar-19 14:15:00,5.938,26.254,13.950,10.720,5.840
395,22-Mar-19 14:30:00,5.875,26.262,13.950,10.830,5.840
396,22-Mar-19 14:45:00,5.938,26.265,13.950,10.770,5.800
397,22-Mar-19 15:00:00,5.938,26.272,13.920,10.570,5.830
398,22-Mar-19 15:15:00,6.000,26.276,13.920,10.750,5.770
399,22-Mar-19 15:30:00,6.000,26.223,13.920,10.690,5.810
400,22-Mar-19 15:45:00,6.125,26.254,13.950,10.720,5.900
401,22-Mar-19 16:00:00,6.063,26.243,13.861,10.760,5.830
402,22-Mar-19 16:15:00,5.938,26.242,13.891,10.750,5.870
403,22-Mar-19 16:30:00,6.000,26.248,13.891,10.800,5.830
404,22-Mar-19 16:45:00,6.188,26.266,13.891,10.730,6.040
405,22-Mar-19 17:00:00,6.188,26.249,13.801,10.830,5.830
406,22-Mar-19 17:15:00,6.063,26.291,13.920,10.700,5.850
407,22-Mar-19 17:30:00,6.000,26.292,13.920,10.710,5.880
408,22-Mar-19 17:45:00,6.000,26.291,13.920,10.760,5.900
409,22-Mar-19 18:00:00,6.000,26.294,13.920,10.780,5.850
410,22-Mar-19 18:15:00,5.938,26.287,13.771,10.710,5.840
411,22-Mar-19 18:30:00,5.938,26.317,13.384,10.700,5.870
412,22-Mar-19 18:45:00,5.938,26.310,13.265,10.740,5.830
413,22-Mar-19 19:00:00,5.875,26.302,13.145,10.630,5.800
414,22-Mar-19 19:15:00,5.875,26.316,13.086,10.610,5.830
415,22-Mar-19 19:30:00,5.875,26.327,13.026,10.650,5.870
416,22-Mar-19 19:45:00,5.938,26.307,12.937,10.700,5.860
417,22-Mar-19 20:00:00,6.000,26.337,12.996,10.730,5.950
418,22-Mar-19 20:15:00,6.250,26.304,12.937,10.750,5.940
419,22-Mar-19 20:30:00,6.250,26.316,12.937,10.740,5.990
420,22-Mar-19 20:45:00,6.188,26.342,12.966,10.770,5.970
421,22-Mar-19 21:00:00,6.125,26.344,12.937,10.740,5.970
422,22-Mar-19 21:15:00,6.125,26.343,12.907,10.740,5.880
423,22-Mar-19 21:30:00,6.063,26.304,12.877,10.720,5.940
424,22-Mar-19 21:45:00,6.125,26.356,12.907,10.730,5.940
425,22-Mar-19 22:00:00,6.125,26.334,12.877,10.720,5.930
426,22-Mar-19 22:15:00,6.125,26.346,12.877,10.670,5.990
427,22-Mar-19 22:30:00,6.125,26.354,12.877,10.710,5.880
428,22-Mar-19 22:45:00,6.000,26.358,12.877,10.620,5.840
429,22-Mar-19 23:00:00,5.938,26.340,12.877,10.540,5.850
430,22-Mar-19 23:15:00,5.875,26.336,12.847,10.650,5.850
431,22-Mar-19 23:30:00,5.875,26.376,12.877,10.690,5.900
432,22-Mar-19 23:45:00,5.938,26.354,12.847,10.670,5.940
433,23-Mar-19 00:00:00,6.000,26.352,12.847,10.710,5.880
434,23-Mar-19 00:15:00,6.063,26.310,12.817,10.560,5.910
435,23-Mar-19 00:30:00,6.063,26.378,12.847,10.670,5.960
436,23-Mar-19 00:45:00,6.063,26.379,12.847,10.700,6.020
437,23-Mar-19 01:00:00,6.125,26.303,12.817,10.730,5.980
438,23-Mar-19 01:15:00,6.125,26.382,12.847,10.720,5.980
439,23-Mar-19 01:30:00,6.063,26.367,12.847,10.720,5.970
440,23-Mar-19 01:45:00,6.063,26.358,12.817,10.630,5.930
441,23-Mar-19 02:00:00,6.063,26.349,12.817,10.690,5.990
442,23-Mar-19 02:15:00,6.063,26.359,12.817,10.720,5.940
443,23-Mar-19 02:30:00,6.063,26.366,12.817,10.670,5.870
444,23-Mar-19 02:45:00,6.000,26.380,12.817,10.500,5.840
445,23-Mar-19 03:00:00,6.000,26.361,12.817,10.460,5.830
446,23-Mar-19 03:15:00,5.938,26.362,12.817,10.430,5.820
447,23-Mar-19 03:30:00,6.000,26.368,12.817,10.410,5.850
448,23-Mar-19 03:45:00,5.938,26.359,12.758,10.410,5.860
449,23-Mar-19 04:00:00,5.938,26.364,12.788,10.570,5.870
450,23-Mar-19 04:15:00,6.000,26.364,12.758,10.600,5.930
451,23-Mar-19 04:30:00,6.000,26.340,12.758,10.670,5.890
452,23-Mar-19 04:45:00,6.063,26.374,12.758,10.530,5.880
453,23-Mar-19 05:00:00,6.063,26.364,12.788,10.570,5.930
454,23-Mar-19 05:15:00,6.063,26.318,12.758,10.640,6.000
455,23-Mar-19 05:30:00,6.125,26.344,12.758,10.730,5.970
456,23-Mar-19 05:45:00,6.125,26.386,12.758,10.670,6.040
457,23-Mar-19 06:00:00,6.125,26.407,12.758,10.720,6.020
458,23-Mar-19 06:15:00,6.125,26.383,12.758,10.710,6.010
459,23-Mar-19 06:30:00,6.125,26.374,12.728,10.710,6.000
460,23-Mar-19 06:45:00,6.125,26.403,12.758,10.740,5.980
461,23-Mar-19 07:00:00,6.125,26.383,12.728,10.700,5.970
462,23-Mar-19 07:15:00,6.125,26.423,12.728,10.680,5.980
463,23-Mar-19 07:30:00,6.125,26.425,12.668,10.680,5.950
464,23-Mar-19 07:45:00,6.125,26.394,12.698,10.680,5.890
465,23-Mar-19 08:00:00,6.125,26.435,12.728,10.600,5.880
466,23-Mar-19 08:15:00,6.063,26.444,12.728,10.570,5.870
467,23-Mar-19 08:30:00,6.063,26.420,12.758,10.580,5.860
468,23-Mar-19 08:45:00,6.063,26.407,12.847,10.500,5.880
469,23-Mar-19 09:00:00,6.063,26.452,12.996,10.640,5.900
470,23-Mar-19 09:15:00,6.063,26.451,13.086,10.560,5.890
471,23-Mar-19 09:30:00,6.063,26.434,13.235,10.560,5.890
472,23-Mar-19 09:45:00,6.063,26.437,13.354,10.620,5.890
473,23-Mar-19 10:00:00,6.063,26.464,13.443,10.510,5.860
474,23-Mar-19 10:15:00,6.063,26.464,13.503,10.510,5.850
475,23-Mar-19 10:30:00,6.000,26.466,13.533,10.540,5.850
476,23-Mar-19 10:45:00,6.000,26.454,13.563,10.550,5.850
477,23-Mar-19 11:00:00,6.000,26.471,13.563,10.440,5.850
478,23-Mar-19 11:15:00,6.000,26.455,13.533,10.440,5.890
479,23-Mar-19 11:30:00,6.063,26.451,13.563,10.510,5.910
480,23-Mar-19 11:45:00,6.125,26.464,13.592,10.580,5.930
481,23-Mar-19 12:00:00,6.188,26.483,13.652,10.620,5.990
482,23-Mar-19 12:15:00,6.250,26.485,13.712,10.690,5.950
483,23-Mar-19 12:30:00,6.188,26.481,13.950,10.660,5.930
484,23-Mar-19 12:45:00,6.125,26.484,13.950,10.670,5.910
485,23-Mar-19 13:00:00,6.125,26.487,13.950,10.670,5.880
486,23-Mar-19 13:15:00,6.125,26.484,13.950,10.600,5.880
487,23-Mar-19 13:30:00,6.125,26.462,13.920,10.460,5.860
488,23-Mar-19 13:45:00,6.000,26.443,13.950,10.480,5.860
489,23-Mar-19 14:00:00,6.000,26.469,13.920,10.490,5.890
490,23-Mar-19 14:15:00,6.063,26.476,13.950,10.610,5.900
491,23-Mar-19 14:30:00,6.063,26.465,13.950,10.620,5.890
492,23-Mar-19 14:45:00,6.063,26.480,13.950,10.640,5.910
493,23-Mar-19 15:00:00,6.063,26.470,13.950,10.570,5.940
494,23-Mar-19 15:15:00,6.063,26.475,13.950,10.590,5.980
495,23-Mar-19 15:30:00,6.250,26.472,13.950,10.660,6.010
496,23-Mar-19 15:45:00,6.250,26.462,13.950,10.690,5.980
497,23-Mar-19 16:00:00,6.250,26.476,13.920,10.630,5.960
498,23-Mar-19 16:15:00,6.188,26.468,13.950,10.630,5.900
499,23-Mar-19 16:30:00,6.125,26.473,13.950,10.570,5.890
500,23-Mar-19 16:45:00,6.125,26.480,13.920,10.580,5.890
501,23-Mar-19 17:00:00,6.000,26.476,13.950,10.580,5.880
502,23-Mar-19 17:15:00,5.938,26.474,13.950,10.600,5.890
503,23-Mar-19 17:30:00,6.000,26.479,13.950,10.630,5.890
504,23-Mar-19 17:45:00,5.938,26.488,13.950,10.580,5.880
505,23-Mar-19 18:00:00,5.938,26.434,13.891,10.430,5.890
506,23-Mar-19 18:15:00,6.000,26.487,13.354,10.550,5.970
507,23-Mar-19 18:30:00,6.063,26.450,13.294,10.620,5.960
508,23-Mar-19 18:45:00,6.063,26.485,13.175,10.670,5.960
509,23-Mar-19 19:00:00,6.000,26.485,13.145,10.640,5.950
510,23-Mar-19 19:15:00,6.000,26.485,13.026,10.500,5.940
511,23-Mar-19 19:30:00,6.063,26.461,12.996,10.490,5.980
512,23-Mar-19 19:45:00,6.125,26.462,12.996,10.570,6.050
513,23-Mar-19 20:00:00,6.125,26.502,12.996,10.600,6.030
514,23-Mar-19 20:15:00,6.188,26.484,12.996,10.600,5.980
515,23-Mar-19 20:30:00,6.188,26.490,12.996,10.610,6.000
516,23-Mar-19 20:45:00,6.188,26.453,12.937,10.620,5.980
517,23-Mar-19 21:00:00,6.188,26.504,12.996,10.600,5.950
518,23-Mar-19 21:15:00,6.125,26.506,12.966,10.420,5.910
519,23-Mar-19 21:30:00,6.063,26.494,12.937,10.380,5.900
520,23-Mar-19 21:45:00,6.063,26.490,12.937,10.400,5.900
521,23-Mar-19 22:00:00,6.000,26.491,12.907,10.410,5.930
522,23-Mar-19 22:15:00,6.000,26.514,12.937,10.420,5.940
523,23-Mar-19 22:30:00,6.063,26.515,12.907,10.440,5.960
524,23-Mar-19 22:45:00,6.063,26.493,12.907,10.480,5.990
525,23-Mar-19 23:00:00,6.125,26.519,12.907,10.550,6.090
526,23-Mar-19 23:15:00,6.250,26.519,12.877,10.600,6.070
527,23-Mar-19 23:30:00,6.313,26.498,12.877,10.550,6.160
528,23-Mar-19 23:45:00,6.375,26.517,12.877,10.570,6.220
529,24-Mar-19 00:00:00,6.375,26.511,12.877,10.600,6.250
530,24-Mar-19 00:15:00,6.375,26.506,12.847,10.670,6.280
531,24-Mar-19 00:30:00,6.375,26.484,12.847,10.530,5.980
532,24-Mar-19 00:45:00,6.375,26.481,12.847,10.400,5.910
533,24-Mar-19 01:00:00,6.313,26.507,12.847,10.330,5.920
534,24-Mar-19 01:15:00,6.188,26.475,12.817,10.380,5.920
535,24-Mar-19 01:30:00,6.063,26.471,12.847,10.410,5.930
536,24-Mar-19 01:45:00,6.063,26.512,12.847,10.440,5.940
537,24-Mar-19 02:00:00,6.063,26.487,12.817,10.430,5.920
538,24-Mar-19 02:15:00,6.063,26.483,12.817,10.460,5.920
539,24-Mar-19 02:30:00,6.063,26.516,12.817,10.430,5.890
540,24-Mar-19 02:45:00,6.063,26.476,12.817,10.420,5.910
541,24-Mar-19 03:00:00,6.063,26.481,12.817,10.420,5.930
542,24-Mar-19 03:15:00,6.125,26.509,12.788,10.440,5.940
543,24-Mar-19 03:30:00,6.188,26.477,12.788,10.410,5.930
544,24-Mar-19 03:45:00,6.188,26.468,12.788,10.420,6.010
545,24-Mar-19 04:00:00,6.125,26.507,12.817,10.470,5.970
546,24-Mar-19 04:15:00,6.125,26.477,12.788,10.490,5.970
547,24-Mar-19 04:30:00,6.125,26.468,12.758,10.390,5.920
548,24-Mar-19 04:45:00,6.063,26.505,12.758,10.430,5.910
549,24-Mar-19 05:00:00,6.063,26.456,12.758,10.430,5.920
550,24-Mar-19 05:15:00,6.063,26.504,12.788,10.380,5.910
551,24-Mar-19 05:30:00,6.063,26.506,12.758,10.300,5.920
552,24-Mar-19 05:45:00,6.125,26.459,12.758,10.300,5.920
553,24-Mar-19 06:00:00,6.125,26.507,12.758,10.240,5.910
554,24-Mar-19 06:15:00,6.125,26.494,12.728,10.270,5.920
555,24-Mar-19 06:30:00,6.125,26.510,12.758,10.350,5.960
556,24-Mar-19 06:45:00,6.188,26.509,12.758,10.440,5.970
557,24-Mar-19 07:00:00,6.188,26.509,12.758,10.460,6.000
558,24-Mar-19 07:15:00,6.188,26.486,12.698,10.440,5.990
559,24-Mar-19 07:30:00,6.188,26.491,12.668,10.470,5.960
560,24-Mar-19 07:45:00,6.125,26.516,12.728,10.490,5.970
561,24-Mar-19 08:00:00,6.125,26.512,12.847,10.530,5.970
562,24-Mar-19 08:15:00,6.063,26.516,12.788,10.540,5.990
563,24-Mar-19 08:30:00,6.063,26.500,12.817,10.500,5.990
564,24-Mar-19 08:45:00,6.063,26.511,12.907,10.400,5.970
565,24-Mar-19 09:00:00,6.063,26.510,13.116,10.360,5.960
566,24-Mar-19 09:15:00,6.125,26.508,13.235,10.340,5.960
567,24-Mar-19 09:30:00,6.125,26.474,13.354,10.320,5.960
568,24-Mar-19 09:45:00,6.125,26.494,13.473,10.250,5.950
569,24-Mar-19 10:00:00,6.125,26.471,13.682,10.310,5.960
570,24-Mar-19 10:15:00,6.188,26.494,13.622,10.280,5.970
571,24-Mar-19 10:30:00,6.125,26.501,13.861,10.420,6.000
572,24-Mar-19 10:45:00,6.188,26.490,13.950,10.490,6.020
573,24-Mar-19 11:00:00,6.188,26.502,13.891,10.500,6.060
574,24-Mar-19 11:15:00,6.188,26.483,13.831,10.540,6.040
575,24-Mar-19 11:30:00,6.125,26.504,13.831,10.510,6.020
576,24-Mar-19 11:45:00,6.125,26.498,13.831,10.550,6.020
577,24-Mar-19 12:00:00,6.125,26.480,13.771,10.550,6.010
578,24-Mar-19 12:15:00,6.125,26.484,13.741,10.520,5.990
579,24-Mar-19 12:30:00,6.125,26.465,13.950,10.300,5.960
580,24-Mar-19 12:45:00,6.063,26.485,13.950,10.240,5.950
581,24-Mar-19 13:00:00,6.125,26.496,13.950,10.250,5.960
582,24-Mar-19 13:15:00,6.125,26.472,13.950,10.330,6.010
583,24-Mar-19 13:30:00,6.125,26.475,13.980,10.470,6.010
584,24-Mar-19 13:45:00,6.188,26.469,13.950,10.490,6.020
585,24-Mar-19 14:00:00,6.188,26.469,13.950,10.530,6.030
586,24-Mar-19 14:15:00,6.188,26.457,13.980,10.520,6.080
587,24-Mar-19 14:30:00,6.188,26.454,13.950,10.570,6.110
588,24-Mar-19 14:45:00,6.250,26.449,13.950,10.570,6.130
589,24-Mar-19 15:00:00,6.250,26.447,13.980,10.570,6.140
590,24-Mar-19 15:15:00,6.313,26.438,13.950,10.600,6.090
591,24-Mar-19 15:30:00,6.313,26.441,13.950,10.480,5.970
592,24-Mar-19 15:45:00,6.313,26.427,13.950,10.290,5.940
593,24-Mar-19 16:00:00,6.313,26.440,13.950,10.280,5.920
594,24-Mar-19 16:15:00,6.250,26.417,13.920,10.290,5.930
595,24-Mar-19 16:30:00,6.188,26.425,13.950,10.350,5.920
596,24-Mar-19 16:45:00,6.063,26.418,13.950,10.340,5.910
597,24-Mar-19 17:00:00,6.063,26.404,13.950,10.330,5.910
598,24-Mar-19 17:15:00,6.125,26.418,13.950,10.270,5.970
599,24-Mar-19 17:30:00,6.188,26.406,13.950,10.310,5.960
600,24-Mar-19 17:45:00,6.250,26.398,13.950,10.280,5.940
601,24-Mar-19 18:00:00,6.250,26.415,13.950,10.290,5.960
602,24-Mar-19 18:15:00,6.250,26.402,13.801,10.280,5.940
603,24-Mar-19 18:30:00,6.125,26.406,13.712,10.260,5.940
604,24-Mar-19 18:45:00,6.188,26.390,13.503,10.310,5.940
605,24-Mar-19 19:00:00,6.125,26.407,13.324,10.270,5.900
606,24-Mar-19 19:15:00,6.125,26.414,13.086,10.250,5.920
607,24-Mar-19 19:30:00,6.250,26.385,13.056,10.280,5.950
608,24-Mar-19 19:45:00,6.250,26.387,13.056,10.250,5.950
609,24-Mar-19 20:00:00,6.125,26.350,13.026,10.170,5.950
610,24-Mar-19 20:15:00,6.125,26.399,13.026,10.300,5.950
611,24-Mar-19 20:30:00,6.063,26.381,13.026,10.260,5.970
612,24-Mar-19 20:45:00,6.125,26.419,13.026,10.360,6.030
613,24-Mar-19 21:00:00,6.125,26.413,12.996,10.440,5.970
614,24-Mar-19 21:15:00,6.125,26.401,12.966,10.350,5.970
615,24-Mar-19 21:30:00,6.125,26.390,12.966,10.300,5.960
616,24-Mar-19 21:45:00,6.188,26.397,12.966,10.220,5.980
617,24-Mar-19 22:00:00,6.188,26.375,12.966,10.360,6.010
618,24-Mar-19 22:15:00,6.188,26.428,12.966,10.390,5.990
619,24-Mar-19 22:30:00,6.125,26.376,12.937,10.340,5.980
620,24-Mar-19 22:45:00,6.125,26.420,12.966,10.350,6.020
621,24-Mar-19 23:00:00,6.125,26.410,12.966,10.430,6.040
622,24-Mar-19 23:15:00,6.125,26.425,12.937,10.510,6.090
623,24-Mar-19 23:30:00,6.188,26.378,12.907,10.530,6.090
624,24-Mar-19 23:45:00,6.188,26.388,12.937,10.530,5.970
625,25-Mar-19 00:00:00,6.125,26.425,12.937,10.410,5.960
626,25-Mar-19 00:15:00,6.063,26.404,12.877,10.310,5.960
627,25-Mar-19 00:30:00,6.063,26.405,12.907,10.310,5.970
628,25-Mar-19 00:45:00,6.063,26.419,12.907,10.450,5.990
629,25-Mar-19 01:00:00,6.125,26.412,12.907,10.480,6.020
630,25-Mar-19 01:15:00,6.188,26.400,12.877,10.510,6.150
631,25-Mar-19 01:30:00,6.188,26.406,12.877,10.580,6.160
632,25-Mar-19 01:45:00,6.188,26.395,12.877,10.560,6.120
633,25-Mar-19 02:00:00,6.250,26.390,12.877,10.520,6.120
634,25-Mar-19 02:15:00,6.250,26.338,12.817,10.520,6.100
635,25-Mar-19 02:30:00,6.188,26.411,12.877,10.500,6.080
636,25-Mar-19 02:45:00,6.188,26.410,12.877,10.500,6.090
637,25-Mar-19 03:00:00,6.188,26.375,12.847,10.480,6.070
638,25-Mar-19 03:15:00,6.188,26.382,12.817,10.480,6.070
639,25-Mar-19 03:30:00,6.188,26.376,12.847,10.430,6.030
640,25-Mar-19 03:45:00,6.188,26.392,12.847,10.270,6.020
641,25-Mar-19 04:00:00,6.188,26.396,12.847,10.290,6.020
642,25-Mar-19 04:15:00,6.250,26.391,12.817,10.430,6.070
643,25-Mar-19 04:30:00,6.313,26.400,12.847,10.440,6.080
644,25-Mar-19 04:45:00,6.438,26.401,12.847,10.460,6.160
645,25-Mar-19 05:00:00,6.438,26.384,12.817,10.430,6.240
646,25-Mar-19 05:15:00,6.500,26.397,12.817,10.510,6.360
647,25-Mar-19 05:30:00,6.500,26.396,12.817,10.510,6.080
648,25-Mar-19 05:45:00,6.563,26.389,12.817,10.390,6.000
649,25-Mar-19 06:00:00,6.563,26.397,12.817,10.270,5.960
650,25-Mar-19 06:15:00,6.375,26.384,12.817,10.220,5.930
651,25-Mar-19 06:30:00,6.250,26.390,12.817,10.220,5.960
652,25-Mar-19 06:45:00,6.125,26.371,12.817,10.350,5.980
653,25-Mar-19 07:00:00,6.063,26.392,12.817,10.380,6.010
654,25-Mar-19 07:15:00,6.125,26.371,12.758,10.430,5.990
655,25-Mar-19 07:30:00,6.125,26.392,12.758,10.220,5.990
656,25-Mar-19 07:45:00,6.125,26.394,12.758,10.140,5.980
657,25-Mar-19 08:00:00,6.125,26.384,12.788,10.200,5.990
658,25-Mar-19 08:15:00,6.188,26.403,12.966,10.210,6.010
659,25-Mar-19 08:30:00,6.125,26.398,13.175,10.230,6.010
660,25-Mar-19 08:45:00,6.188,26.386,13.443,10.310,6.030
661,25-Mar-19 09:00:00,6.188,26.358,13.533,10.400,6.040
662,25-Mar-19 09:15:00,6.188,26.378,13.712,10.400,6.050
663,25-Mar-19 09:30:00,6.188,26.333,13.891,10.410,6.050
664,25-Mar-19 09:45:00,6.188,26.356,13.920,10.360,6.070
665,25-Mar-19 10:00:00,6.188,26.372,13.920,10.350,6.050
666,25-Mar-19 10:15:00,6.188,26.363,13.920,10.360,6.030
667,25-Mar-19 10:30:00,6.250,26.374,13.950,10.390,6.020
668,25-Mar-19 10:45:00,6.188,26.345,13.920,10.440,6.030
669,25-Mar-19 11:00:00,6.250,26.366,13.950,10.460,6.050
670,25-Mar-19 11:15:00,6.250,26.372,13.920,10.450,6.020
671,25-Mar-19 11:30:00,6.250,26.351,13.950,10.410,6.030
672,25-Mar-19 11:45:00,6.313,26.364,13.891,10.440,6.040
673,25-Mar-19 12:00:00,6.313,26.340,13.920,10.440,6.050
674,25-Mar-19 12:15:00,6.250,26.350,13.950,10.430,6.050
675,25-Mar-19 12:30:00,6.188,26.361,13.831,10.410,6.060
676,25-Mar-19 12:45:00,6.250,26.343,13.891,10.410,6.060
677,25-Mar-19 13:00:00,6.250,26.360,13.920,10.390,6.070
678,25-Mar-19 13:15:00,6.250,26.340,13.950,10.380,6.080
679,25-Mar-19 13:30:00,6.250,26.355,13.980,10.370,6.070
680,25-Mar-19 13:45:00,6.250,26.347,13.891,10.350,6.070
681,25-Mar-19 14:00:00,6.188,26.311,13.891,10.390,6.050
682,25-Mar-19 14:15:00,6.188,26.346,13.920,10.400,6.060
683,25-Mar-19 14:30:00,6.250,26.325,13.861,10.310,6.050
684,25-Mar-19 14:45:00,6.250,26.338,13.503,10.410,6.070
685,25-Mar-19 15:00:00,6.250,26.339,13.652,10.410,6.070
686,25-Mar-19 15:15:00,6.250,26.352,13.563,10.400,6.050
687,25-Mar-19 15:30:00,6.250,26.321,13.473,10.370,6.040
688,25-Mar-19 15:45:00,6.250,26.283,13.473,10.410,6.210
