
Advanced Calibration Data
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7, coef 8, coef 9
,Temperature(degC),unknown,0.000000,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.00
,Pressure(psi),unknown,0.000001,-0.000219,1.003133,-0.000022,0.001997,0.421111,0.000000,1.000000,0.000000
,Power(V),unknown,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,DO(ppm),19-Feb-18 12:42,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,DO Temp(degC),unknown,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

Field Calibration Data
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7
,Temperature(degC),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,Pressure(psi),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,Power(V),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,DO(ppm),19-Feb-18 12:42,1.000000,0.560000,0.000000,0.000000,0.000000,1.000000,0.000000
,DO Temp(degC),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000

Sensor/File information
Sensor SN, 21230023 ,,Modbus Addr., 3 
Sensor Type,DO2,,Initialized w/fw Rev,"2. 131"
Sensor Name,FCR DO 1m  (3),,Uploaded,"Aqua4Plus 1.9.10"
File Name,FCR_DO_1m_20190318,,Exported,"Aqua4Plus 1.9.10"
# Records,  2685 
Statistical Data,,Temperature(degC),Pressure(psi),Power(V),DO(ppm),DO Temp(degC),
,Sensor Range,Custom,Custom,Custom,Custom,Custom,
,Minimum,8.000,-13.513,12.519,8.220,7.520,
,Maximum,18.375,15.089,13.950,13.800,17.400,
,Mean,11.809,10.780,13.254,10.914,11.145,
,Variance,6.7415,3.6594,0.2390,1.3723,6.3712,
,Std Deviation,2.5964,1.9130,0.4889,1.1714,2.5241,
,,,,,,,
,,,,,,,
Rec #,Date/Time,Temperature(degC),Pressure(psi),Power(V),DO(ppm),DO Temp(degC)
694,25-Mar-19 17:15:00,9.875,11.000,13.652,11.240,9.360
695,25-Mar-19 17:30:00,9.875,11.115,13.652,11.160,9.370
696,25-Mar-19 17:45:00,9.875,11.587,13.205,11.080,9.380
697,25-Mar-19 18:00:00,9.875,11.203,13.086,10.980,9.370
698,25-Mar-19 18:15:00,9.875,11.539,12.996,10.940,9.370
699,25-Mar-19 18:30:00,9.938,11.496,12.996,10.920,9.350
700,25-Mar-19 18:45:00,10.000,11.472,12.996,10.910,9.360
701,25-Mar-19 19:00:00,10.125,11.370,12.937,10.780,9.400
702,25-Mar-19 19:15:00,10.188,11.273,12.937,10.720,9.500
703,25-Mar-19 19:30:00,10.188,11.340,12.937,10.580,9.490
704,25-Mar-19 19:45:00,10.188,11.346,12.937,10.520,9.520
705,25-Mar-19 20:00:00,10.125,11.484,12.966,10.420,9.500
706,25-Mar-19 20:15:00,10.063,11.425,12.907,10.610,9.520
707,25-Mar-19 20:30:00,10.000,11.422,12.907,10.660,9.520
708,25-Mar-19 20:45:00,10.000,11.465,12.907,10.610,9.520
709,25-Mar-19 21:00:00,10.000,11.376,12.937,10.610,9.490
710,25-Mar-19 21:15:00,9.938,11.410,12.877,10.570,9.480
711,25-Mar-19 21:30:00,9.938,11.425,12.907,10.450,9.450
712,25-Mar-19 21:45:00,9.938,11.386,12.907,10.410,9.410
713,25-Mar-19 22:00:00,9.938,11.372,12.907,10.510,9.430
714,25-Mar-19 22:15:00,9.938,11.301,12.877,10.520,9.460
715,25-Mar-19 22:30:00,9.938,9.915,12.877,10.500,9.470
716,25-Mar-19 22:45:00,9.938,9.497,12.877,10.700,9.430
717,25-Mar-19 23:00:00,9.938,10.645,12.877,10.660,9.470
718,25-Mar-19 23:15:00,9.938,9.407,12.847,10.590,9.460
719,25-Mar-19 23:30:00,9.938,9.322,12.847,10.570,9.460
720,25-Mar-19 23:45:00,9.938,9.290,12.847,10.500,9.450
721,26-Mar-19 00:00:00,9.938,8.424,12.877,10.400,9.450
722,26-Mar-19 00:15:00,9.875,7.995,12.847,10.490,9.440
723,26-Mar-19 00:30:00,9.938,8.015,12.817,10.540,9.440
724,26-Mar-19 00:45:00,9.938,7.797,12.877,10.480,9.440
725,26-Mar-19 01:00:00,9.875,8.004,12.847,10.500,9.410
726,26-Mar-19 01:15:00,9.875,9.637,12.847,10.480,9.390
727,26-Mar-19 01:30:00,9.813,9.195,12.847,10.510,9.380
728,26-Mar-19 01:45:00,9.813,9.501,12.817,10.580,9.380
729,26-Mar-19 02:00:00,9.813,9.183,12.847,10.640,9.370
730,26-Mar-19 02:15:00,9.813,9.133,12.817,10.740,9.350
731,26-Mar-19 02:30:00,9.813,10.413,12.817,10.750,9.350
732,26-Mar-19 02:45:00,9.813,10.918,12.817,10.770,9.330
733,26-Mar-19 03:00:00,9.750,11.071,12.817,10.810,9.280
734,26-Mar-19 03:15:00,9.750,11.029,12.788,10.800,9.280
735,26-Mar-19 03:30:00,9.688,11.116,12.639,10.780,9.270
736,26-Mar-19 03:45:00,9.688,11.142,12.788,10.780,9.270
737,26-Mar-19 04:00:00,9.750,11.081,12.788,10.780,9.250
738,26-Mar-19 04:15:00,9.688,11.088,12.758,10.770,9.230
739,26-Mar-19 04:30:00,9.688,11.188,12.788,10.760,9.210
740,26-Mar-19 04:45:00,9.625,11.114,12.788,10.810,9.200
741,26-Mar-19 05:00:00,9.688,11.235,12.788,10.810,9.220
742,26-Mar-19 05:15:00,9.688,11.177,12.788,10.800,9.220
743,26-Mar-19 05:30:00,9.625,11.236,12.758,10.770,9.200
744,26-Mar-19 05:45:00,9.625,11.334,12.788,10.750,9.190
745,26-Mar-19 06:00:00,9.625,11.183,12.788,10.760,9.180
746,26-Mar-19 06:15:00,9.625,11.291,12.758,10.780,9.160
747,26-Mar-19 06:30:00,9.625,11.230,12.788,10.790,9.150
748,26-Mar-19 06:45:00,9.563,11.239,12.758,10.760,9.140
749,26-Mar-19 07:00:00,9.563,11.083,12.788,10.790,9.130
750,26-Mar-19 07:15:00,9.563,11.080,12.758,10.770,9.120
751,26-Mar-19 07:30:00,9.500,11.092,12.728,10.790,9.070
752,26-Mar-19 07:45:00,9.500,10.350,12.728,10.840,9.070
753,26-Mar-19 08:00:00,9.500,10.291,12.728,10.870,9.060
754,26-Mar-19 08:15:00,9.500,10.308,12.728,10.860,8.980
755,26-Mar-19 08:30:00,9.438,10.539,12.728,10.860,8.970
756,26-Mar-19 08:45:00,9.438,9.849,12.788,10.880,8.960
757,26-Mar-19 09:00:00,9.438,10.134,12.937,11.010,8.960
758,26-Mar-19 09:15:00,9.438,10.460,13.116,11.100,8.960
759,26-Mar-19 09:30:00,9.438,10.073,13.473,11.160,8.960
760,26-Mar-19 09:45:00,9.438,10.150,13.652,11.150,8.950
761,26-Mar-19 10:00:00,9.438,9.871,13.622,11.240,8.960
762,26-Mar-19 10:15:00,9.438,10.084,13.920,11.430,8.970
763,26-Mar-19 10:30:00,9.438,9.864,13.920,11.610,8.970
764,26-Mar-19 10:45:00,9.500,9.860,13.891,11.980,8.970
765,26-Mar-19 11:00:00,9.500,9.887,13.891,12.110,8.990
766,26-Mar-19 11:15:00,9.563,10.038,13.891,12.350,9.000
767,26-Mar-19 11:30:00,9.563,10.249,13.920,12.430,9.020
768,26-Mar-19 11:45:00,9.625,9.942,13.891,12.560,9.040
769,26-Mar-19 12:00:00,9.688,10.001,13.891,12.700,9.090
770,26-Mar-19 12:15:00,9.688,10.109,13.920,12.520,9.160
771,26-Mar-19 12:30:00,9.750,10.076,13.891,12.210,9.180
772,26-Mar-19 12:45:00,9.750,10.102,13.920,12.420,9.200
773,26-Mar-19 13:00:00,9.750,9.988,13.891,12.360,9.340
774,26-Mar-19 13:15:00,9.938,10.033,13.891,12.610,9.430
775,26-Mar-19 13:30:00,10.063,10.154,13.891,12.370,9.480
776,26-Mar-19 13:45:00,10.125,9.833,13.891,12.480,9.550
777,26-Mar-19 14:00:00,10.125,9.938,13.920,12.690,9.600
778,26-Mar-19 14:15:00,10.250,9.858,13.891,12.550,9.670
779,26-Mar-19 14:30:00,10.375,10.015,13.920,12.880,9.780
780,26-Mar-19 14:45:00,10.438,10.096,13.920,12.870,9.960
781,26-Mar-19 15:00:00,10.625,9.972,13.920,12.760,10.050
782,26-Mar-19 15:15:00,10.688,9.580,13.920,12.510,10.020
783,26-Mar-19 15:30:00,10.625,9.716,13.920,12.660,10.000
784,26-Mar-19 15:45:00,10.688,9.665,13.891,12.690,10.130
785,26-Mar-19 16:00:00,10.688,9.805,13.891,12.790,10.170
786,26-Mar-19 16:15:00,10.813,9.698,13.920,13.150,10.200
787,26-Mar-19 16:30:00,11.125,6.597,13.891,12.640,9.990
788,26-Mar-19 16:45:00,11.188,6.067,13.891,12.640,9.980
789,26-Mar-19 17:00:00,11.125,5.874,13.920,12.910,10.050
790,26-Mar-19 17:15:00,11.125,5.953,13.920,12.960,10.130
791,26-Mar-19 17:30:00,11.125,5.815,13.920,13.100,10.180
792,26-Mar-19 17:45:00,11.063,5.596,13.920,13.320,10.250
793,26-Mar-19 18:00:00,11.000,5.422,13.891,12.780,10.200
794,26-Mar-19 18:15:00,10.875,8.133,13.891,11.680,10.140
795,26-Mar-19 18:30:00,10.750,8.613,13.712,11.230,10.120
796,26-Mar-19 18:45:00,10.625,8.247,13.652,11.190,10.040
797,26-Mar-19 19:00:00,10.563,8.752,13.622,11.060,9.940
798,26-Mar-19 19:15:00,10.500,8.883,13.116,10.940,9.960
799,26-Mar-19 19:30:00,10.438,9.104,13.056,10.800,9.950
800,26-Mar-19 19:45:00,10.438,9.181,13.026,10.680,9.910
801,26-Mar-19 20:00:00,10.375,9.292,13.026,10.600,9.870
802,26-Mar-19 20:15:00,10.313,9.822,12.996,10.530,9.730
803,26-Mar-19 20:30:00,10.313,9.361,12.966,10.420,9.740
804,26-Mar-19 20:45:00,10.313,9.349,12.996,10.300,9.700
805,26-Mar-19 21:00:00,10.313,9.362,12.996,10.440,9.660
806,26-Mar-19 21:15:00,10.375,10.355,12.937,10.460,9.650
807,26-Mar-19 21:30:00,10.313,9.695,12.966,10.400,9.650
808,26-Mar-19 21:45:00,10.188,9.644,12.937,10.440,9.650
809,26-Mar-19 22:00:00,10.188,9.769,12.937,10.390,9.660
810,26-Mar-19 22:15:00,10.125,9.569,12.937,10.460,9.630
811,26-Mar-19 22:30:00,10.063,9.500,12.937,10.600,9.560
812,26-Mar-19 22:45:00,10.000,9.728,12.937,10.620,9.530
813,26-Mar-19 23:00:00,9.938,9.992,12.907,10.610,9.490
814,26-Mar-19 23:15:00,9.938,9.966,12.907,10.610,9.470
815,26-Mar-19 23:30:00,9.875,10.049,12.907,10.520,9.460
816,26-Mar-19 23:45:00,9.938,10.026,12.877,10.440,9.450
817,27-Mar-19 00:00:00,9.875,10.093,12.877,10.390,9.420
818,27-Mar-19 00:15:00,9.875,10.379,12.847,10.480,9.360
819,27-Mar-19 00:30:00,9.813,10.951,12.877,10.560,9.320
820,27-Mar-19 00:45:00,9.750,10.743,12.877,10.590,9.310
821,27-Mar-19 01:00:00,9.750,10.845,12.847,10.670,9.280
822,27-Mar-19 01:15:00,9.750,10.475,12.847,10.660,9.280
823,27-Mar-19 01:30:00,9.688,10.394,12.847,10.710,9.250
824,27-Mar-19 01:45:00,9.688,11.132,12.847,10.660,9.220
825,27-Mar-19 02:00:00,9.625,10.513,12.847,10.620,9.200
826,27-Mar-19 02:15:00,9.625,10.456,12.817,10.640,9.170
827,27-Mar-19 02:30:00,9.625,10.773,12.847,10.580,9.150
828,27-Mar-19 02:45:00,9.563,10.279,12.817,10.530,9.130
829,27-Mar-19 03:00:00,9.563,10.600,12.817,10.500,9.100
830,27-Mar-19 03:15:00,9.500,10.579,12.847,10.450,9.080
831,27-Mar-19 03:30:00,9.500,10.472,12.817,10.480,9.040
832,27-Mar-19 03:45:00,9.500,10.473,12.817,10.440,9.020
833,27-Mar-19 04:00:00,9.438,10.180,12.817,10.380,8.990
834,27-Mar-19 04:15:00,9.438,10.336,12.788,10.330,8.970
835,27-Mar-19 04:30:00,9.375,10.671,12.788,10.380,8.950
836,27-Mar-19 04:45:00,9.375,10.756,12.817,10.440,8.910
837,27-Mar-19 05:00:00,9.375,10.613,12.788,10.400,8.900
838,27-Mar-19 05:15:00,9.375,8.431,12.758,10.550,8.880
839,27-Mar-19 05:30:00,9.313,9.765,12.817,10.520,8.860
840,27-Mar-19 05:45:00,9.313,9.900,12.788,10.460,8.830
841,27-Mar-19 06:00:00,9.250,9.275,12.788,10.350,8.810
842,27-Mar-19 06:15:00,9.250,9.851,12.728,10.300,8.780
843,27-Mar-19 06:30:00,9.188,9.185,12.758,10.490,8.750
844,27-Mar-19 06:45:00,9.188,8.774,12.758,10.410,8.740
845,27-Mar-19 07:00:00,9.188,9.403,12.758,10.370,8.720
846,27-Mar-19 07:15:00,9.125,9.315,12.698,10.460,8.710
847,27-Mar-19 07:30:00,9.125,8.261,12.668,10.520,8.710
848,27-Mar-19 07:45:00,9.125,10.139,12.698,10.540,8.700
849,27-Mar-19 08:00:00,9.125,8.767,12.698,10.710,8.660
850,27-Mar-19 08:15:00,9.125,8.787,12.698,10.830,8.630
851,27-Mar-19 08:30:00,9.125,8.693,12.788,10.860,8.650
852,27-Mar-19 08:45:00,9.125,9.056,12.907,10.900,8.640
853,27-Mar-19 09:00:00,9.063,8.893,13.056,10.970,8.640
854,27-Mar-19 09:15:00,9.188,8.983,13.205,11.140,8.640
855,27-Mar-19 09:30:00,9.313,9.494,13.384,11.380,8.660
856,27-Mar-19 09:45:00,9.313,9.031,13.503,11.450,8.690
857,27-Mar-19 10:00:00,9.375,9.001,13.592,11.650,8.690
858,27-Mar-19 10:15:00,9.250,9.309,13.622,11.540,8.700
859,27-Mar-19 10:30:00,9.250,10.252,13.682,11.650,8.710
860,27-Mar-19 10:45:00,9.250,10.291,13.652,11.690,8.710
861,27-Mar-19 11:00:00,9.313,9.291,13.652,11.800,8.720
862,27-Mar-19 11:15:00,9.375,9.746,13.652,12.060,8.730
863,27-Mar-19 11:30:00,9.438,9.231,13.682,12.260,8.760
864,27-Mar-19 11:45:00,9.500,10.367,13.741,12.270,8.780
865,27-Mar-19 12:00:00,9.500,9.943,13.801,12.640,8.830
866,27-Mar-19 12:15:00,9.563,10.020,13.861,12.950,8.860
867,27-Mar-19 12:30:00,9.563,9.309,13.920,13.140,8.860
868,27-Mar-19 12:45:00,9.625,9.882,13.891,13.270,8.890
869,27-Mar-19 13:00:00,9.625,9.472,13.920,13.370,8.990
870,27-Mar-19 13:15:00,9.813,9.916,13.920,13.520,9.000
871,27-Mar-19 13:30:00,9.938,9.573,13.891,13.400,9.030
872,27-Mar-19 13:45:00,9.875,9.923,13.920,13.260,9.010
873,27-Mar-19 14:00:00,9.875,10.077,13.920,13.230,9.030
874,27-Mar-19 14:15:00,9.938,10.057,13.891,13.180,9.060
875,27-Mar-19 14:30:00,9.938,9.898,13.920,13.250,9.150
876,27-Mar-19 14:45:00,9.938,9.552,13.920,13.270,9.160
877,27-Mar-19 15:00:00,9.938,10.178,13.891,13.280,9.150
878,27-Mar-19 15:15:00,9.938,8.849,13.891,13.430,9.150
879,27-Mar-19 15:30:00,10.063,10.184,13.920,13.490,9.150
880,27-Mar-19 15:45:00,10.063,9.693,13.891,13.410,9.100
881,27-Mar-19 16:00:00,10.063,9.711,13.920,13.170,9.060
882,27-Mar-19 16:15:00,10.063,9.897,13.920,13.330,8.990
883,27-Mar-19 16:30:00,10.063,10.003,13.920,13.300,9.010
884,27-Mar-19 16:45:00,10.000,8.962,13.891,13.380,8.930
885,27-Mar-19 17:00:00,9.875,8.751,13.920,13.430,8.850
886,27-Mar-19 17:15:00,9.813,8.940,13.920,13.290,8.820
887,27-Mar-19 17:30:00,9.688,9.931,13.891,13.430,8.860
888,27-Mar-19 17:45:00,9.688,10.082,13.891,13.460,8.810
889,27-Mar-19 18:00:00,9.625,9.349,13.920,13.160,8.720
890,27-Mar-19 18:15:00,9.438,10.370,13.891,12.290,8.660
891,27-Mar-19 18:30:00,9.313,9.239,13.652,11.690,8.720
892,27-Mar-19 18:45:00,9.250,10.350,13.652,11.390,8.740
893,27-Mar-19 19:00:00,9.250,10.162,13.265,11.190,8.760
894,27-Mar-19 19:15:00,9.375,9.455,13.086,11.020,8.740
895,27-Mar-19 19:30:00,9.438,9.548,12.996,10.840,8.680
896,27-Mar-19 19:45:00,9.438,9.425,12.996,10.700,8.730
897,27-Mar-19 20:00:00,9.438,9.589,13.026,10.600,8.920
898,27-Mar-19 20:15:00,9.563,10.466,12.966,10.590,9.020
899,27-Mar-19 20:30:00,9.688,9.448,12.966,10.560,9.060
900,27-Mar-19 20:45:00,9.938,10.385,12.937,10.760,9.070
901,27-Mar-19 21:00:00,10.063,10.225,12.966,10.830,9.130
902,27-Mar-19 21:15:00,10.063,9.476,12.937,10.820,9.200
903,27-Mar-19 21:30:00,10.000,9.934,12.907,10.820,9.310
904,27-Mar-19 21:45:00,9.938,10.220,12.907,10.810,9.310
905,27-Mar-19 22:00:00,9.875,9.966,12.907,10.730,9.340
906,27-Mar-19 22:15:00,9.813,10.436,12.907,10.660,9.350
907,27-Mar-19 22:30:00,9.813,9.869,12.877,10.730,9.310
908,27-Mar-19 22:45:00,9.813,10.487,12.907,10.640,9.300
909,27-Mar-19 23:00:00,9.750,10.438,12.907,10.560,9.290
910,27-Mar-19 23:15:00,9.750,10.581,12.877,10.640,9.310
911,27-Mar-19 23:30:00,9.750,10.530,12.877,10.610,9.300
912,27-Mar-19 23:45:00,9.750,10.468,12.847,10.610,9.310
913,28-Mar-19 00:00:00,9.750,10.587,12.847,10.670,9.310
914,28-Mar-19 00:15:00,9.750,10.577,12.817,10.610,9.300
915,28-Mar-19 00:30:00,9.750,10.691,12.817,10.480,9.290
916,28-Mar-19 00:45:00,9.750,10.666,12.817,10.460,9.270
917,28-Mar-19 01:00:00,9.688,9.777,12.847,10.390,9.260
918,28-Mar-19 01:15:00,9.688,10.611,12.817,10.350,9.230
919,28-Mar-19 01:30:00,9.625,10.222,12.847,10.490,9.200
920,28-Mar-19 01:45:00,9.625,10.591,12.817,10.560,9.210
921,28-Mar-19 02:00:00,9.625,10.606,12.847,10.700,9.210
922,28-Mar-19 02:15:00,9.625,10.323,12.817,10.700,9.220
923,28-Mar-19 02:30:00,9.625,10.505,12.817,10.670,9.200
924,28-Mar-19 02:45:00,9.625,9.286,12.817,10.630,9.180
925,28-Mar-19 03:00:00,9.625,9.397,12.817,10.460,9.160
926,28-Mar-19 03:15:00,9.625,9.419,12.788,10.500,9.150
927,28-Mar-19 03:30:00,9.563,10.518,12.788,10.440,9.130
928,28-Mar-19 03:45:00,9.563,9.253,12.788,10.550,9.100
929,28-Mar-19 04:00:00,9.500,9.977,12.758,10.490,9.080
930,28-Mar-19 04:15:00,9.500,9.899,12.758,10.520,9.070
931,28-Mar-19 04:30:00,9.500,10.603,12.788,10.490,9.060
932,28-Mar-19 04:45:00,9.500,10.048,12.758,10.440,9.040
933,28-Mar-19 05:00:00,9.500,8.934,12.788,10.460,9.010
934,28-Mar-19 05:15:00,9.438,8.876,12.758,10.500,8.990
935,28-Mar-19 05:30:00,9.375,9.276,12.758,10.520,8.980
936,28-Mar-19 05:45:00,9.375,8.965,12.758,10.470,8.970
937,28-Mar-19 06:00:00,9.375,9.596,12.728,10.420,8.950
938,28-Mar-19 06:15:00,9.375,9.325,12.728,10.370,8.940
939,28-Mar-19 06:30:00,9.375,9.635,12.758,10.440,8.920
940,28-Mar-19 06:45:00,9.375,10.222,12.728,10.570,8.890
941,28-Mar-19 07:00:00,9.313,10.495,12.698,10.620,8.890
942,28-Mar-19 07:15:00,9.313,9.394,12.639,10.570,8.880
943,28-Mar-19 07:30:00,9.313,10.049,12.668,10.630,8.890
944,28-Mar-19 07:45:00,9.313,9.713,12.698,10.660,8.860
945,28-Mar-19 08:00:00,9.313,9.473,12.668,10.820,8.860
946,28-Mar-19 08:15:00,9.313,7.651,12.728,10.910,8.850
947,28-Mar-19 08:30:00,9.313,8.654,12.788,10.950,8.850
948,28-Mar-19 08:45:00,9.313,9.702,12.907,10.990,8.840
949,28-Mar-19 09:00:00,9.250,9.948,13.056,11.060,8.810
950,28-Mar-19 09:15:00,9.375,8.007,13.205,11.220,8.810
951,28-Mar-19 09:30:00,9.500,8.282,13.384,11.330,8.820
952,28-Mar-19 09:45:00,9.438,9.999,13.473,11.370,8.850
953,28-Mar-19 10:00:00,9.500,10.262,13.622,11.430,8.870
954,28-Mar-19 10:15:00,9.438,10.351,13.592,11.560,8.900
955,28-Mar-19 10:30:00,9.500,10.061,13.622,11.670,8.910
956,28-Mar-19 10:45:00,9.500,10.050,13.652,11.840,8.910
957,28-Mar-19 11:00:00,9.563,10.335,13.682,11.930,8.930
958,28-Mar-19 11:15:00,9.625,10.362,13.682,12.200,8.930
959,28-Mar-19 11:30:00,9.625,10.354,13.771,12.300,8.920
960,28-Mar-19 11:45:00,9.750,10.447,13.801,12.600,8.970
961,28-Mar-19 12:00:00,9.750,10.677,13.861,12.800,8.980
962,28-Mar-19 12:15:00,9.813,10.644,13.891,13.090,8.980
963,28-Mar-19 12:30:00,9.875,10.526,13.920,13.410,9.010
964,28-Mar-19 12:45:00,9.875,10.626,13.920,13.580,9.040
965,28-Mar-19 13:00:00,9.875,10.555,13.920,13.480,9.140
966,28-Mar-19 13:15:00,10.000,10.231,13.891,13.350,9.190
967,28-Mar-19 13:30:00,10.125,10.030,13.891,13.360,9.280
968,28-Mar-19 13:45:00,10.188,9.573,13.920,13.430,9.220
969,28-Mar-19 14:00:00,10.188,9.720,13.920,13.240,9.130
970,28-Mar-19 14:15:00,10.188,10.343,13.891,12.990,9.030
971,28-Mar-19 14:30:00,10.188,10.392,13.920,12.960,9.070
972,28-Mar-19 14:45:00,10.125,10.269,13.920,13.170,9.110
973,28-Mar-19 15:00:00,10.063,9.944,13.861,13.240,8.960
974,28-Mar-19 15:15:00,10.000,10.372,13.920,13.270,8.880
975,28-Mar-19 15:30:00,10.000,10.273,13.920,13.240,8.890
976,28-Mar-19 15:45:00,9.938,10.317,13.920,13.230,8.850
977,28-Mar-19 16:00:00,9.875,9.781,13.891,13.230,8.860
978,28-Mar-19 16:15:00,9.750,10.347,13.861,13.290,8.850
979,28-Mar-19 16:30:00,9.688,10.238,13.891,13.320,8.880
980,28-Mar-19 16:45:00,9.688,10.404,13.920,13.560,8.860
981,28-Mar-19 17:00:00,9.625,10.386,13.891,13.310,8.830
982,28-Mar-19 17:15:00,9.563,10.228,13.920,13.320,8.950
983,28-Mar-19 17:30:00,9.500,10.447,13.920,12.470,8.940
984,28-Mar-19 17:45:00,9.625,10.119,13.920,12.900,9.040
985,28-Mar-19 18:00:00,9.875,10.237,13.891,12.610,9.000
986,28-Mar-19 18:15:00,9.875,10.285,13.891,12.200,9.030
987,28-Mar-19 18:30:00,9.875,10.514,13.920,11.930,9.180
988,28-Mar-19 18:45:00,10.000,10.417,13.920,11.830,9.160
989,28-Mar-19 19:00:00,10.000,10.440,13.801,11.620,9.230
990,28-Mar-19 19:15:00,10.063,10.012,13.712,11.400,9.280
991,28-Mar-19 19:30:00,10.125,10.305,13.116,11.100,9.300
992,28-Mar-19 19:45:00,10.125,10.259,13.056,10.950,9.290
993,28-Mar-19 20:00:00,10.188,10.425,13.056,10.770,9.340
994,28-Mar-19 20:15:00,10.188,10.556,12.966,10.640,9.300
995,28-Mar-19 20:30:00,10.250,10.507,12.996,10.570,9.540
996,28-Mar-19 20:45:00,10.188,10.567,12.817,10.550,9.670
997,28-Mar-19 21:00:00,10.188,10.547,12.966,10.570,9.680
998,28-Mar-19 21:15:00,10.313,10.444,12.937,10.570,9.670
999,28-Mar-19 21:30:00,10.375,10.473,12.937,10.650,9.710
1000,28-Mar-19 21:45:00,10.438,10.537,12.937,10.700,9.720
1001,28-Mar-19 22:00:00,10.500,10.488,12.966,10.770,9.770
1002,28-Mar-19 22:15:00,10.563,10.677,12.907,10.780,9.780
1003,28-Mar-19 22:30:00,10.500,10.555,12.937,10.800,9.820
1004,28-Mar-19 22:45:00,10.500,10.597,12.907,10.580,9.900
1005,28-Mar-19 23:00:00,10.500,10.437,12.877,10.510,9.940
1006,28-Mar-19 23:15:00,10.438,9.908,12.877,10.550,9.970
1007,28-Mar-19 23:30:00,10.438,9.965,12.877,10.510,9.950
1008,28-Mar-19 23:45:00,10.375,10.470,12.877,10.530,9.890
1009,29-Mar-19 00:00:00,10.313,10.499,12.877,10.640,9.880
1010,29-Mar-19 00:15:00,10.313,10.393,12.847,10.640,9.880
1011,29-Mar-19 00:30:00,10.313,9.914,12.698,10.620,9.870
1012,29-Mar-19 00:45:00,10.313,10.462,12.847,10.580,9.850
1013,29-Mar-19 01:00:00,10.250,9.885,12.877,10.590,9.840
1014,29-Mar-19 01:15:00,10.250,9.917,12.817,10.490,9.830
1015,29-Mar-19 01:30:00,10.250,10.329,12.847,10.570,9.810
1016,29-Mar-19 01:45:00,10.250,10.187,12.847,10.580,9.800
1017,29-Mar-19 02:00:00,10.250,10.197,12.847,10.610,9.790
1018,29-Mar-19 02:15:00,10.188,10.357,12.847,10.620,9.790
1019,29-Mar-19 02:30:00,10.188,9.944,12.817,10.520,9.790
1020,29-Mar-19 02:45:00,10.188,10.065,12.817,10.620,9.780
1021,29-Mar-19 03:00:00,10.188,9.652,12.817,10.600,9.780
1022,29-Mar-19 03:15:00,10.188,9.746,12.788,10.550,9.780
1023,29-Mar-19 03:30:00,10.188,9.317,12.609,10.550,9.760
1024,29-Mar-19 03:45:00,10.188,9.930,12.788,10.570,9.730
1025,29-Mar-19 04:00:00,10.188,10.108,12.788,10.670,9.730
1026,29-Mar-19 04:15:00,10.125,9.991,12.788,10.530,9.720
1027,29-Mar-19 04:30:00,10.125,10.080,12.758,10.530,9.720
1028,29-Mar-19 04:45:00,10.125,10.147,12.788,10.640,9.700
1029,29-Mar-19 05:00:00,10.125,10.105,12.758,10.670,9.700
1030,29-Mar-19 05:15:00,10.125,10.014,12.758,10.660,9.690
1031,29-Mar-19 05:30:00,10.125,9.954,12.728,10.700,9.670
1032,29-Mar-19 05:45:00,10.125,10.159,12.788,10.720,9.660
1033,29-Mar-19 06:00:00,10.125,10.042,12.788,10.670,9.660
1034,29-Mar-19 06:15:00,10.125,10.346,12.758,10.620,9.650
1035,29-Mar-19 06:30:00,10.063,10.337,12.788,10.660,9.630
1036,29-Mar-19 06:45:00,10.063,10.407,12.788,10.650,9.630
1037,29-Mar-19 07:00:00,10.063,10.350,12.758,10.660,9.620
1038,29-Mar-19 07:15:00,10.063,10.277,12.758,10.600,9.620
1039,29-Mar-19 07:30:00,10.063,10.464,12.758,10.620,9.610
1040,29-Mar-19 07:45:00,10.063,10.471,12.788,10.800,9.600
1041,29-Mar-19 08:00:00,10.063,10.344,12.877,10.970,9.600
1042,29-Mar-19 08:15:00,10.063,10.299,13.175,11.200,9.610
1043,29-Mar-19 08:30:00,10.063,10.563,13.533,11.290,9.610
1044,29-Mar-19 08:45:00,10.063,10.008,13.563,11.240,9.600
1045,29-Mar-19 09:00:00,10.063,10.244,13.563,11.200,9.610
1046,29-Mar-19 09:15:00,10.063,10.208,13.741,11.420,9.610
1047,29-Mar-19 09:30:00,10.188,10.300,13.652,11.260,9.620
1048,29-Mar-19 09:45:00,10.125,10.148,13.682,11.360,9.630
1049,29-Mar-19 10:00:00,10.250,10.152,13.712,11.420,9.670
1050,29-Mar-19 10:15:00,10.250,10.213,13.861,11.640,9.730
